state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason
AC,2014-05-01,2014,5,100,100,-23.5563665452831,-1.99655992788416,132.100453361599,139.727161180999,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2014-06-01,2014,6,96.21330787375946,93.07861625514988,-1.39543337359106,-2.98666661617432,135.446987401192,142.021686114509,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2014-07-01,2014,7,96.64122902336959,98.22841779264328,13.3296427524124,22.2107734427662,120.693942715778,128.257256626891,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2014-08-01,2014,8,99.4365471633927,98.05805276590105,-6.6634059848042,-7.28115004811037,119.279584963627,126.669584668106,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2014-09-01,2014,9,100.39621608998455,97.1251906157937,-23.002791174459,-19.0196182954191,115.183546313391,125.299238180387,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2014-10-01,2014,10,98.8490142413069,99.03278031237757,-17.9124857263779,-34.7126274990154,121.610800091358,127.698480021009,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2014-11-01,2014,11,99.95743676318263,97.80393798753596,-33.9192716096533,-36.5718802881197,111.462036032933,119.403771383144,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2014-12-01,2014,12,105.46339594913707,96.47484507139642,-1.9902941145181,-21.2969871675034,106.95895456628,116.369234421143,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-01-01,2015,1,99.75343298616085,96.93716323397854,-43.4028872543107,-31.6309348378157,130.795113686895,139.54244497522,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-02-01,2015,2,97.34180249630796,94.7508611198754,-54.6441596768049,-29.6314843924086,127.583828308321,135.736339616149,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-03-01,2015,3,99.78190065151853,96.40272178896618,-23.4620430232084,-17.0589392093782,126.368939742865,134.574125348169,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-04-01,2015,4,96.86309338282388,96.70416633268968,0.138348029204957,-19.7286139320682,104.819973099011,112.787412066228,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-05-01,2015,5,97.95643117044249,97.00860679707306,-37.847434639029,-24.8164230689949,102.291386572484,109.317237730277,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-06-01,2015,6,94.27149979723386,89.70859665171159,-30.496562797579,-20.3287546736022,102.092675612587,109.790643954883,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-07-01,2015,7,92.0139011787609,92.36674385974388,-48.9005475168562,-24.6568556469721,106.71389578946,117.127057210594,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-08-01,2015,8,92.83785566006522,93.82334311679877,108.511072927962,-16.5012021968671,116.553882459681,124.243792754239,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-09-01,2015,9,90.51707955093704,95.22155614059002,-31.3880327832469,-12.1805797163949,112.720505266733,120.000568537873,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-10-01,2015,10,89.79671789490124,92.95958036448879,-69.0542321865885,-7.81408264394113,102.03453899291,112.85947259551,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-11-01,2015,11,86.39372086018193,91.31116471177455,-53.8131264866017,-4.07255331017065,124.147870519211,131.508238897175,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
AC,2015-12-01,2015,12,89.69566542753584,87.76417270996897,-45.7439680888023,-20.1543213261072,110.455052771038,119.072771439608,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,
