pseudo_treated_state,period_date,event_time,augmented_gap
AC,2014-10-01,-31,0.005522478496209793
AC,2014-11-01,-30,0.0015762047033343052
AC,2014-12-01,-29,-0.0024235891262849307
AC,2015-01-01,-28,-0.004989543525874218
AC,2015-02-01,-27,-0.0016119199655486582
AC,2015-03-01,-26,0.016238682845018282
AC,2015-04-01,-25,-0.010941881295630118
AC,2015-05-01,-24,0.001903982197584142
AC,2015-06-01,-23,0.007486589044460423
AC,2015-07-01,-22,-0.005682225954145359
AC,2015-08-01,-21,-9.877083660390085e-4
AC,2015-09-01,-20,-0.009715926857762014
AC,2015-10-01,-19,0.010025564950178811
AC,2015-11-01,-18,0.002245690696223157
AC,2015-12-01,-17,-2.2601348511930297e-4
AC,2016-01-01,-16,4.2919836586996496e-5
AC,2016-02-01,-15,-0.005792213526925494
AC,2016-03-01,-14,-0.003455599141985566
AC,2016-04-01,-13,0.0054896271364954785
AC,2016-05-01,-12,0.006095889274972954
AC,2016-06-01,-11,-0.010604758486572052
AC,2016-07-01,-10,0.00685543560994617
AC,2016-08-01,-9,0.014801551951415526
AC,2016-09-01,-8,0.006288726942002221
AC,2016-10-01,-7,-0.01232867252539016
AC,2016-11-01,-6,-0.015395176905410146
AC,2016-12-01,-5,0.015369817833819965
AC,2017-01-01,-4,-0.008811256257985178
AC,2017-02-01,-3,0.005320364885256446
AC,2017-03-01,-2,-0.005398899190751649
AC,2017-04-01,-1,-0.001550568757161308
AC,2017-05-01,0,0.003774375700988486
AC,2017-06-01,1,-0.00629597696284101
AC,2017-07-01,2,0.025256161408162114
AC,2017-08-01,3,0.008104612162252778
AC,2017-09-01,4,0.005798189118430663
AC,2017-10-01,5,-0.03973113122957894
AC,2017-11-01,6,0.03115546759325749
AC,2017-12-01,7,0.014244977177227724
AC,2018-01-01,8,0.0023181781502348286
AC,2018-02-01,9,-0.001667127081823594
AC,2018-03-01,10,-0.018853119923430306
AC,2018-04-01,11,-0.024858930235396315
AC,2018-05-01,12,-0.04257931015115979
AC,2018-06-01,13,-0.053291325843902726
AC,2018-07-01,14,-0.052786579855799154
AC,2018-08-01,15,-0.051960854236508425
AC,2018-09-01,16,-0.043174796461072695
AC,2018-10-01,17,-0.04304119119417127
AC,2018-11-01,18,-0.026351446335761253
AC,2018-12-01,19,-0.01923215282512203
AC,2019-01-01,20,-0.0328079334495488
AC,2019-02-01,21,-0.027000666460931022
AC,2019-03-01,22,-0.02052741822285853
AC,2019-04-01,23,-0.017593014272294205
AL,2014-10-01,-31,-0.0015049257646593261
AL,2014-11-01,-30,-1.0378285850443092e-4
AL,2014-12-01,-29,-9.909383336275113e-4
AL,2015-01-01,-28,-0.00470763246454986
AL,2015-02-01,-27,-5.740792823134555e-4
AL,2015-03-01,-26,-8.624275446056373e-4
AL,2015-04-01,-25,-0.008649606040945557
AL,2015-05-01,-24,-6.452341922082994e-4
AL,2015-06-01,-23,1.493096224329804e-4
AL,2015-07-01,-22,0.0033518941423107407
AL,2015-08-01,-21,-0.004018016537097324
AL,2015-09-01,-20,-0.0018814418075185912
AL,2015-10-01,-19,0.002378345536143023
AL,2015-11-01,-18,0.002201025523779876
AL,2015-12-01,-17,4.521017833880592e-5
AL,2016-01-01,-16,-0.0010995704130314365
AL,2016-02-01,-15,0.006047328874709379
AL,2016-03-01,-14,0.0033545775885475138
AL,2016-04-01,-13,-0.001658369221206435
AL,2016-05-01,-12,-3.5917139096586226e-4
AL,2016-06-01,-11,-0.0017348735721602893
AL,2016-07-01,-10,0.0019153775932485573
AL,2016-08-01,-9,0.0012752888234812687
AL,2016-09-01,-8,-4.198988218062638e-4
AL,2016-10-01,-7,-0.0017684295167512687
AL,2016-11-01,-6,-6.518134270097065e-4
AL,2016-12-01,-5,-0.004479309859430458
AL,2017-01-01,-4,0.003272904176167657
AL,2017-02-01,-3,0.009155621565415828
AL,2017-03-01,-2,-0.0012674556995460051
AL,2017-04-01,-1,-0.004033337307895124
AL,2017-05-01,0,-0.007692712536947255
AL,2017-06-01,1,-0.010592242152541509
AL,2017-07-01,2,-0.010205123597679666
AL,2017-08-01,3,-0.01645547685552895
AL,2017-09-01,4,-0.019839252929292783
AL,2017-10-01,5,-0.012301200462734307
AL,2017-11-01,6,-0.014410616826548761
AL,2017-12-01,7,-0.018260286525412894
AL,2018-01-01,8,-0.02770936897828591
AL,2018-02-01,9,0.0025535073712861234
AL,2018-03-01,10,-0.001944162035428576
AL,2018-04-01,11,-0.0010478298263807417
AL,2018-05-01,12,0.001891294170194513
AL,2018-06-01,13,0.004873318051378028
AL,2018-07-01,14,0.007805399701643623
AL,2018-08-01,15,0.0086703415624285185
AL,2018-09-01,16,0.007498110528913138
AL,2018-10-01,17,-0.011959526400678655
AL,2018-11-01,18,-0.009877063583389578
AL,2018-12-01,19,-0.018159173780666116
AL,2019-01-01,20,0.0063522521920367225
AL,2019-02-01,21,0.003899711581456522
AL,2019-03-01,22,0.00465537110939529
AL,2019-04-01,23,0.004019363712247426
AP,2014-10-01,-31,-0.005387303536381616
AP,2014-11-01,-30,-0.0021525969111610976
AP,2014-12-01,-29,8.915268678597599e-4
AP,2015-01-01,-28,0.005419885283204806
AP,2015-02-01,-27,-0.011121002162526317
AP,2015-03-01,-26,5.325579325070606e-4
AP,2015-04-01,-25,-0.004567577784157173
AP,2015-05-01,-24,-0.005564954562339963
AP,2015-06-01,-23,-0.010454841755850985
AP,2015-07-01,-22,-0.009570981531557443
AP,2015-08-01,-21,0.004166274964783945
AP,2015-09-01,-20,0.0011110807174112836
AP,2015-10-01,-19,-0.007033018519408962
AP,2015-11-01,-18,-4.261036061716794e-4
AP,2015-12-01,-17,0.012252835617523772
AP,2016-01-01,-16,-0.009181605616007005
AP,2016-02-01,-15,0.009465317245578753
AP,2016-03-01,-14,0.004138989382401093
AP,2016-04-01,-13,0.005020013603558304
AP,2016-05-01,-12,-0.011438708511822604
AP,2016-06-01,-11,-0.0022932430259805514
AP,2016-07-01,-10,0.013175403800430807
AP,2016-08-01,-9,-0.009517467068375751
AP,2016-09-01,-8,-0.003754434117698935
AP,2016-10-01,-7,-0.016579619396159373
AP,2016-11-01,-6,0.02652178378781489
AP,2016-12-01,-5,6.84097299089359e-4
AP,2017-01-01,-4,-0.034986841853673845
AP,2017-02-01,-3,0.03670247780373881
AP,2017-03-01,-2,0.017330298033551905
AP,2017-04-01,-1,0.0074815323389767485
AP,2017-05-01,0,-0.018313408513802365
AP,2017-06-01,1,-0.050651698769748066
