pseudo_treated_state,period_date,event_time,augmented_gap
AC,2014-10-01,-31,-0.6575172922921177
AC,2014-11-01,-30,0.20252662172607494
AC,2014-12-01,-29,-0.7009697347614874
AC,2015-01-01,-28,-1.0570985003182591
AC,2015-02-01,-27,1.4124149615977086
AC,2015-03-01,-26,0.6598312226242222
AC,2015-04-01,-25,-0.8312382075681337
AC,2015-05-01,-24,-0.47855338208006426
AC,2015-06-01,-23,0.3048232078970725
AC,2015-07-01,-22,0.9879393836457837
AC,2015-08-01,-21,0.27419026379476374
AC,2015-09-01,-20,0.30545613510122993
AC,2015-10-01,-19,0.3660599294321967
AC,2015-11-01,-18,0.19967115213579645
AC,2015-12-01,-17,-0.6457224964225425
AC,2016-01-01,-16,-0.9177576440026449
AC,2016-02-01,-15,0.10378589373584823
AC,2016-03-01,-14,-0.5387179549346017
AC,2016-04-01,-13,0.2866460726801394
AC,2016-05-01,-12,1.284793159681103
AC,2016-06-01,-11,1.5501743760387874
AC,2016-07-01,-10,0.8274396568347115
AC,2016-08-01,-9,-0.5762997447180067
AC,2016-09-01,-8,-0.23335946026271592
AC,2016-10-01,-7,0.8960612974818071
AC,2016-11-01,-6,0.342842177852564
AC,2016-12-01,-5,0.08174112657531474
AC,2017-01-01,-4,1.303390824609588
AC,2017-02-01,-3,2.3762006995061293
AC,2017-03-01,-2,-0.8579120759480183
AC,2017-04-01,-1,-0.9297689047370081
AC,2017-05-01,0,-1.0489937069060589
AC,2017-06-01,1,-1.4520266894547071
AC,2017-07-01,2,-2.822348976290027
AC,2017-08-01,3,-2.017046312188509
AC,2017-09-01,4,-0.3091240831256947
AC,2017-10-01,5,-0.4704724480618452
AC,2017-11-01,6,-0.8672457532557529
AC,2017-12-01,7,-0.5633639736796221
AC,2018-01-01,8,-0.39996055628343763
AC,2018-02-01,9,0.155095186943776
AC,2018-03-01,10,-0.06537030127317012
AC,2018-04-01,11,0.03484363366178478
AC,2018-05-01,12,-0.577404936724246
AC,2018-06-01,13,-0.7259136937701576
AC,2018-07-01,14,-0.6474685709577663
AC,2018-08-01,15,-1.5156331473811624
