nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,unidade_da_federacao_codigo,unidade_da_federacao,variavel_codigo,variavel,trimestre_codigo,trimestre,downloaded_at
3,Unidade da Federação,2,%,8.1,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201201,1º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,6.3,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201202,2º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,5.9,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201203,3º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,5.2,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201204,4º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,6.2,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201301,1º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,4.8,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201302,2º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,4.6,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201303,3º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,4.9,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201304,4º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,5,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201401,1º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,4.2,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201402,2º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,4.2,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201403,3º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,3.6,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201404,4º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,4.5,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201501,1º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,4.9,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201502,2º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,6.7,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201503,3º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,6.5,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201504,4º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,7.6,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201601,1º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,7.9,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201602,2º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,8.5,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201603,3º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,8,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201604,4º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,8.1,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201701,1º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,9.1,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201702,2º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,8.2,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201703,3º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,7.6,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201704,4º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,10.5,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201801,1º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,8.3,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201802,2º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,8.8,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201803,3º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,9.1,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201804,4º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,9.1,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201901,1º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,6.8,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201902,2º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,8.3,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201903,3º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,8.2,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201904,4º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,8.5,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202001,1º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,11,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202002,2º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,11.7,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202003,3º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,11.1,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202004,4º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,11.3,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202101,1º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,9.8,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202102,2º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,7.7,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202103,3º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,6.8,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202104,4º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,6.8,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202201,1º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,5.7,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202202,2º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,3.9,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202203,3º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,3.1,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202204,4º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,3.1,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202301,1º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,2.3,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202302,2º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,2.3,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202303,3º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,3.7,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202304,4º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,3.7,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202401,1º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,3.2,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202402,2º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,2.1,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202403,3º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,2.8,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202404,4º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,3.1,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202501,1º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,2.3,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202502,2º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,2.6,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,2.6,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202504,4º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,3.7,11,Rondônia,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202601,1º trimestre 2026,2026-05-27
3,Unidade da Federação,2,%,9.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201201,1º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,9,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201202,2º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,7.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201203,3º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,8.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201204,4º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,10.9,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201301,1º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,9.5,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201302,2º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,8.9,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201303,3º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201304,4º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,8.1,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201401,1º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,9.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201402,2º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201403,3º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,6.3,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201404,4º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,8.8,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201501,1º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,8.9,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201502,2º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,8.9,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201503,3º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,7.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201504,4º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,8.8,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201601,1º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,11.1,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201602,2º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,12.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201603,3º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,11.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201604,4º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,15.9,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201701,1º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,15,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201702,2º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,13.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201703,3º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,12.3,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201704,4º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,14.6,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201801,1º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,13.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201802,2º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,13.3,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201803,3º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,13.3,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201804,4º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,18.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201901,1º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,13.8,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201902,2º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,13.1,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201903,3º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,13.8,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201904,4º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,13.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202001,1º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,14.4,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202002,2º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,17.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202003,3º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,15.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202004,4º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,17.9,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202101,1º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,16.3,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202102,2º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,13.8,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202103,3º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,13.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202104,4º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,14.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202201,1º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,11.8,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202202,2º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,10,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202203,3º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,9.8,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202204,4º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,9.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202301,1º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,9.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202302,2º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,6.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202303,3º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,6.7,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202304,4º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,8.9,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202401,1º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,7.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202402,2º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,7.4,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202403,3º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,7.3,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202404,4º trimestre 2024,2026-05-27
3,Unidade da Federação,2,%,8.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202501,1º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,7.3,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202502,2º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,7.4,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,6.4,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202504,4º trimestre 2025,2026-05-27
3,Unidade da Federação,2,%,8.2,12,Acre,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202601,1º trimestre 2026,2026-05-27
3,Unidade da Federação,2,%,11.1,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201201,1º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,9.1,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201202,2º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,9.5,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201203,3º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,8.3,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201204,4º trimestre 2012,2026-05-27
3,Unidade da Federação,2,%,10.4,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201301,1º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,10.3,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201302,2º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,8.4,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201303,3º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,7.7,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201304,4º trimestre 2013,2026-05-27
3,Unidade da Federação,2,%,8.3,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201401,1º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,8.4,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201402,2º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,6.8,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201403,3º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,7.9,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201404,4º trimestre 2014,2026-05-27
3,Unidade da Federação,2,%,9.5,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201501,1º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,9.7,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201502,2º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,10.3,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201503,3º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,9.3,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201504,4º trimestre 2015,2026-05-27
3,Unidade da Federação,2,%,13,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201601,1º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,13.5,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201602,2º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,13.8,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201603,3º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,15.1,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201604,4º trimestre 2016,2026-05-27
3,Unidade da Federação,2,%,18,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201701,1º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,15.6,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201702,2º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,16.3,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201703,3º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,13.6,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201704,4º trimestre 2017,2026-05-27
3,Unidade da Federação,2,%,14,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201801,1º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,14.3,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201802,2º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,13.2,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201803,3º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,14.6,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201804,4º trimestre 2018,2026-05-27
3,Unidade da Federação,2,%,16.1,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201901,1º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,14,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201902,2º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,13.5,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201903,3º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,13.1,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201904,4º trimestre 2019,2026-05-27
3,Unidade da Federação,2,%,14.7,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202001,1º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,16.6,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202002,2º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,16.9,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202003,3º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,15.7,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202004,4º trimestre 2020,2026-05-27
3,Unidade da Federação,2,%,17.7,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202101,1º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,15.8,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202102,2º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,13.5,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202103,3º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,13.1,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202104,4º trimestre 2021,2026-05-27
3,Unidade da Federação,2,%,13.1,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202201,1º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,10.5,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202202,2º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,9.4,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202203,3º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,10.1,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202204,4º trimestre 2022,2026-05-27
3,Unidade da Federação,2,%,10.5,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202301,1º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,9.7,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202302,2º trimestre 2023,2026-05-27
3,Unidade da Federação,2,%,9.6,13,Amazonas,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202303,3º trimestre 2023,2026-05-27
