scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_post,n_periods_pre,outcome,donor_count
36.55262530430623,35.524777626524106,40.544254785660264,4.518589893796048,13.237656844578641,19.62483461525783,25.125420314681577,0.16547830535736413,7,31,formal_hiring_balance_per_100k_wap_ma6_clean,24
