scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_pre,outcome,scm_post_pre_rmspe_ratio,augmented_post_pre_rmspe_ratio
0.037007474062175374,0.006281182538704831,0.037211168586640156,3.400396326250386e-5,-0.03463241369500955,-3.863362055461379e-4,-0.03273678105024112,-1.9471913208098227e-7,formalization_rate_pnadc,5.891800442692794,1094.3185739667258
