donor_state,scm_weight
PR,0.45413071147165546
PA,0.36550022403753507
RS,0.0837167099278329
DF,0.08081293126513392
SE,0.0158394232967707
AC,3.5187587040351557e-13
BA,2.9322914437059964e-13
CE,1.442625940725309e-13
SP,8.986946966153205e-14
RN,8.049722053542e-14
MA,5.901923261927884e-14
PI,3.385059097271725e-14
PB,1.3294334518096004e-14
PE,5.671382416297702e-15
ES,4.441848578916624e-16
AL,0
AP,0
GO,0
MG,0
MS,0
MT,0
RJ,0
RO,0
SC,0
