donor_state,scm_weight
PI,0.8452349196397134
AL,0.15476508034661232
SC,4.1690019015029395e-12
PE,3.068510850280834e-12
CE,2.8275572302795373e-12
RS,1.5871926834132824e-12
ES,1.0702663076005494e-12
GO,6.280619798601043e-13
BA,2.690819752850435e-13
MG,5.362283559842961e-14
SP,9.71494206369925e-16
MT,5.554853510216342e-17
RR,2.3803518608051032e-17
AP,9.861664039728839e-18
AC,3.9958422779111584e-19
RO,2.251247088582321e-19
AM,0
MS,0
PA,0
PR,0
RJ,0
RN,0
SE,0
