donor_state,scm_weight
PA,0.48305421740724463
AL,0.33862907505646017
RR,0.17831670753207485
MG,1.9014456969643737e-12
BA,1.094484811054001e-12
SE,4.761969191357799e-13
MT,4.299292027594169e-13
GO,3.17502898024348e-13
ES,6.931736938264091e-16
AP,4.2305795556269744e-17
SP,9.351418980484195e-18
AC,3.0481829434170845e-18
AM,0
CE,0
MS,0
PE,0
PI,0
PR,0
RJ,0
RN,0
RO,0
RS,0
SC,0
