dropped_donor,period_date,event_time,loo_gap
AC,2007-07-01,-31,-4.039242704243478
AC,2007-08-01,-30,-1.4028274440867472
AC,2007-09-01,-29,0.9680960684269913
AC,2007-10-01,-28,0.8298010193973049
AC,2007-11-01,-27,0.2906971125817259
AC,2007-12-01,-26,2.834332713580611
AC,2008-01-01,-25,0.06925950348238974
AC,2008-02-01,-24,-0.5775270212562118
AC,2008-03-01,-23,0.4487873590119973
AC,2008-04-01,-22,1.541268452098799
AC,2008-05-01,-21,1.096146577360484
AC,2008-06-01,-20,-1.4108698729633646
AC,2008-07-01,-19,0.401252665791926
AC,2008-08-01,-18,1.038479988606034
AC,2008-09-01,-17,-0.20618663207577814
AC,2008-10-01,-16,-1.5562201947996135
AC,2008-11-01,-15,-0.6189366760192412
AC,2008-12-01,-14,2.481807857088659
AC,2009-01-01,-13,1.7086389835451206
AC,2009-02-01,-12,1.965295368376161
AC,2009-03-01,-11,2.999587570831795
AC,2009-04-01,-10,5.338784568207076
AC,2009-05-01,-9,5.028692774439047
AC,2009-06-01,-8,0.07456951355883445
AC,2009-07-01,-7,1.150593872239821
AC,2009-08-01,-6,0.29424542711212087
AC,2009-09-01,-5,-1.0301202895716184
AC,2009-10-01,-4,-2.8549281574109435
AC,2009-11-01,-3,-3.65833349736399
AC,2009-12-01,-2,-0.4327490708445132
AC,2010-01-01,-1,-1.1872296759658063
AC,2010-02-01,0,-1.2141834220939236
AC,2010-03-01,1,-0.695693828375191
AC,2010-04-01,2,-0.2322596135346382
AC,2010-05-01,3,0.8108749338631034
AC,2010-06-01,4,-1.3513920642737371
AC,2010-07-01,5,-1.4981000454654367
AC,2010-08-01,6,-1.9875389687900613
AC,2010-09-01,7,-1.5939035825306327
AC,2010-10-01,8,-2.6072813877950525
AC,2010-11-01,9,-3.155519630483801
AC,2010-12-01,10,-1.7652654935125403
AC,2011-01-01,11,-1.4087169140463414
AC,2011-02-01,12,-1.8844536551591142
AC,2011-03-01,13,-1.8810372860903057
AC,2011-04-01,14,-0.5173772623165629
AC,2011-05-01,15,-1.5412577701857595
AC,2011-06-01,16,-2.506993353665754
AC,2011-07-01,17,-2.53558602439465
AC,2011-08-01,18,-1.1891519851903762
AC,2011-09-01,19,-1.6862795807018127
AC,2011-10-01,20,-2.206362262807445
AC,2011-11-01,21,-1.2593115653476268
AC,2011-12-01,22,-0.29139726014502876
AC,2012-01-01,23,-0.6224667632330614
AL,2007-07-01,-31,-3.9065389050827113
AL,2007-08-01,-30,-1.3370373627044811
AL,2007-09-01,-29,0.9488176740335454
AL,2007-10-01,-28,0.7305522177482349
AL,2007-11-01,-27,0.18259722455835004
AL,2007-12-01,-26,2.537324957271056
AL,2008-01-01,-25,0.011857865344426344
AL,2008-02-01,-24,-0.5281250950275931
AL,2008-03-01,-23,0.5216880290810968
AL,2008-04-01,-22,1.6145958662294886
AL,2008-05-01,-21,1.287330440306281
AL,2008-06-01,-20,-0.9336954594140758
AL,2008-07-01,-19,0.614899279176484
AL,2008-08-01,-18,1.1621559734990834
AL,2008-09-01,-17,-0.08867872854127601
AL,2008-10-01,-16,-1.480629249544653
AL,2008-11-01,-15,-0.7569584539415581
AL,2008-12-01,-14,1.948126777257429
AL,2009-01-01,-13,1.3825249012576584
AL,2009-02-01,-12,1.6414994795232385
AL,2009-03-01,-11,2.681801928728474
AL,2009-04-01,-10,5.037039788870888
AL,2009-05-01,-9,4.916661717982074
AL,2009-06-01,-8,0.2699093046588268
AL,2009-07-01,-7,1.178777815699644
AL,2009-08-01,-6,0.3284746089902528
AL,2009-09-01,-5,-0.962601180253241
AL,2009-10-01,-4,-2.7160713603197686
AL,2009-11-01,-3,-3.5454743398309976
AL,2009-12-01,-2,-0.5010128746194424
AL,2010-01-01,-1,-1.0729166451884993
AL,2010-02-01,0,-0.9908590740503529
AL,2010-03-01,1,-0.5386724228228692
AL,2010-04-01,2,-0.015401014851628148
AL,2010-05-01,3,0.9988230614304152
AL,2010-06-01,4,-0.9578585050236441
AL,2010-07-01,5,-1.2986284837970627
AL,2010-08-01,6,-1.9350282679129238
AL,2010-09-01,7,-1.5474073937980357
AL,2010-10-01,8,-2.6702192474547175
AL,2010-11-01,9,-3.3039799694697676
AL,2010-12-01,10,-2.1503895997767613
AL,2011-01-01,11,-1.589164984868963
AL,2011-02-01,12,-1.961119325023649
AL,2011-03-01,13,-1.9194341688070966
AL,2011-04-01,14,-0.5790407634649668
AL,2011-05-01,15,-1.3983248500356495
AL,2011-06-01,16,-2.170912291844312
AL,2011-07-01,17,-2.391809664443773
AL,2011-08-01,18,-1.1611895725361698
AL,2011-09-01,19,-1.7113674190196901
AL,2011-10-01,20,-2.2215623459247396
AL,2011-11-01,21,-1.4799043412464616
AL,2011-12-01,22,-0.6670601875967859
AL,2012-01-01,23,-0.8195446312637151
AM,2007-07-01,-31,-3.9196470519518636
AM,2007-08-01,-30,-1.326449180622543
AM,2007-09-01,-29,0.9673552521067412
AM,2007-10-01,-28,0.735532810205898
AM,2007-11-01,-27,0.17207829649149975
AM,2007-12-01,-26,2.607537695719765
AM,2008-01-01,-25,0.0171750382096878
AM,2008-02-01,-24,-0.5407733071075729
AM,2008-03-01,-23,0.5205529693782065
AM,2008-04-01,-22,1.6427015107612855
AM,2008-05-01,-21,1.308562674096482
AM,2008-06-01,-20,-1.0076438911900256
AM,2008-07-01,-19,0.6058199259961699
AM,2008-08-01,-18,1.1655236034678538
AM,2008-09-01,-17,-0.09817641217577222
AM,2008-10-01,-16,-1.5032491413845417
AM,2008-11-01,-15,-0.7473505486868879
AM,2008-12-01,-14,2.067518180701146
AM,2009-01-01,-13,1.4375737733465621
AM,2009-02-01,-12,1.6966581832988088
AM,2009-03-01,-11,2.742993533579945
AM,2009-04-01,-10,5.104626287355828
AM,2009-05-01,-9,4.96429454411782
AM,2009-06-01,-8,0.21399963256251464
AM,2009-07-01,-7,1.1728385570574709
AM,2009-08-01,-6,0.3166283497578779
AM,2009-09-01,-5,-0.9943290308273314
AM,2009-10-01,-4,-2.7697070641778834
AM,2009-11-01,-3,-3.6182624638314786
AM,2009-12-01,-2,-0.47767627414469116
AM,2010-01-01,-1,-1.0892600510766037
AM,2010-02-01,0,-1.0295708552380134
AM,2010-03-01,1,-0.5419179934653808
AM,2010-04-01,2,-0.019997712883428775
AM,2010-05-01,3,1.0146243039865404
AM,2010-06-01,4,-1.0304134289559386
AM,2010-07-01,5,-1.3190004773162114
AM,2010-08-01,6,-1.9214384798592024
AM,2010-09-01,7,-1.5556481694541207
AM,2010-10-01,8,-2.665004138203603
AM,2010-11-01,9,-3.2838315808352485
AM,2010-12-01,10,-2.0449979369441644
AM,2011-01-01,11,-1.538254361518128
AM,2011-02-01,12,-1.936372135882909
AM,2011-03-01,13,-1.8834728748534428
AM,2011-04-01,14,-0.5208722177177627
AM,2011-05-01,15,-1.3649953771260286
AM,2011-06-01,16,-2.2111382978834104
AM,2011-07-01,17,-2.380582334928919
AM,2011-08-01,18,-1.1115782434253791
AM,2011-09-01,19,-1.66301614603392
AM,2011-10-01,20,-2.1951615853553457
AM,2011-11-01,21,-1.439166492797061
AM,2011-12-01,22,-0.558186842218098
AM,2012-01-01,23,-0.763045787844979
AP,2007-07-01,-31,-3.914335668988703
AP,2007-08-01,-30,-1.3127066985473856
AP,2007-09-01,-29,0.9894421549142001
AP,2007-10-01,-28,0.7567578129243664
AP,2007-11-01,-27,0.18946729183625166
AP,2007-12-01,-26,2.6484521748877543
AP,2008-01-01,-25,0.0335795419509628
AP,2008-02-01,-24,-0.5348101793811306
AP,2008-03-01,-23,0.5234398801741724
AP,2008-04-01,-22,1.652227239904545
AP,2008-05-01,-21,1.3133323341773693
AP,2008-06-01,-20,-1.0326404277396461
AP,2008-07-01,-19,0.6057068920044673
AP,2008-08-01,-18,1.1760041959278267
AP,2008-09-01,-17,-0.08324886279390764
AP,2008-10-01,-16,-1.489981512656784
AP,2008-11-01,-15,-0.7221636436282894
AP,2008-12-01,-14,2.127802619927879
AP,2009-01-01,-13,1.471679662934702
AP,2009-02-01,-12,1.7266963094355001
AP,2009-03-01,-11,2.7658788580765226
AP,2009-04-01,-10,5.127101857092811
AP,2009-05-01,-9,4.977827486977512
AP,2009-06-01,-8,0.19305687022584195
AP,2009-07-01,-7,1.1719320319503215
AP,2009-08-01,-6,0.31583236230816114
AP,2009-09-01,-5,-0.9939467773812085
AP,2009-10-01,-4,-2.772686514632429
AP,2009-11-01,-3,-3.624162402006448
AP,2009-12-01,-2,-0.45894718129512
AP,2010-01-01,-1,-1.0837830721326025
AP,2010-02-01,0,-1.0338102537717564
AP,2010-03-01,1,-0.543205959081301
AP,2010-04-01,2,-0.026671649900882777
AP,2010-05-01,3,1.0119743526303084
AP,2010-06-01,4,-1.0553768200983829
AP,2010-07-01,5,-1.3312540007325397
AP,2010-08-01,6,-1.9198965931954426
AP,2010-09-01,7,-1.5506378315404667
AP,2010-10-01,8,-2.651155241243444
AP,2010-11-01,9,-3.263151461153348
AP,2010-12-01,10,-2.001073348524824
AP,2011-01-01,11,-1.510561964812474
AP,2011-02-01,12,-1.9187369185542016
