dropped_donor,period_date,event_time,loo_gap
AC,2007-07-01,-31,0.3027046241425415
AC,2007-08-01,-30,0.29997269682274474
AC,2007-09-01,-29,0.29798520405996687
AC,2007-10-01,-28,0.28866546514290903
AC,2007-11-01,-27,0.2831329019886244
AC,2007-12-01,-26,0.2834011728936616
AC,2008-01-01,-25,0.2869581546299944
AC,2008-02-01,-24,0.2859012921856321
AC,2008-03-01,-23,0.2843926343157497
AC,2008-04-01,-22,0.28258873070849155
AC,2008-05-01,-21,0.2806590438307932
AC,2008-06-01,-20,0.2708590930587631
AC,2008-07-01,-19,0.260963215691719
AC,2008-08-01,-18,0.2540273101777819
AC,2008-09-01,-17,0.24916125281347767
AC,2008-10-01,-16,0.24678277718288033
AC,2008-11-01,-15,0.24577656219780675
AC,2008-12-01,-14,0.24665224636556182
AC,2009-01-01,-13,0.2504725089751476
AC,2009-02-01,-12,0.2523891441726729
AC,2009-03-01,-11,0.24665893015339435
AC,2009-04-01,-10,0.24323598645396416
AC,2009-05-01,-9,0.23783269503492122
AC,2009-06-01,-8,0.23152213019096113
AC,2009-07-01,-7,0.2273918383630411
AC,2009-08-01,-6,0.22119393652373187
AC,2009-09-01,-5,0.2225266914826749
AC,2009-10-01,-4,0.2225107964094013
AC,2009-11-01,-3,0.2174998019132124
AC,2009-12-01,-2,0.21775511048642926
AC,2010-01-01,-1,0.2126354464610989
AC,2010-02-01,0,0.20799191598191502
AC,2010-03-01,1,0.20525136506264108
AC,2010-04-01,2,0.19772161211670447
AC,2010-05-01,3,0.19785487539432456
AC,2010-06-01,4,0.1956789825602847
AC,2010-07-01,5,0.1979351031861709
AC,2010-08-01,6,0.19878940417392332
AC,2010-09-01,7,0.19215533421236497
AC,2010-10-01,8,0.19104438447876948
AC,2010-11-01,9,0.18839324444513128
AC,2010-12-01,10,0.18884124296005922
AC,2011-01-01,11,0.18292709969757137
AC,2011-02-01,12,0.18043951905156774
AC,2011-03-01,13,0.17557987973226474
AC,2011-04-01,14,0.17247242620745507
AC,2011-05-01,15,0.17032425329437295
AC,2011-06-01,16,0.1633942202451868
AC,2011-07-01,17,0.1626930143204106
AC,2011-08-01,18,0.15908138615438716
AC,2011-09-01,19,0.15977204530149258
AC,2011-10-01,20,0.16045521082394387
AC,2011-11-01,21,0.16262701583699535
AC,2011-12-01,22,0.16705243022685234
AC,2012-01-01,23,0.16506488997294788
AL,2007-07-01,-31,0.28419966443270894
AL,2007-08-01,-30,0.2814023419611731
AL,2007-09-01,-29,0.2789723894253848
AL,2007-10-01,-28,0.2684093446811211
AL,2007-11-01,-27,0.26238751898882384
AL,2007-12-01,-26,0.2629401705566883
AL,2008-01-01,-25,0.26579347811146725
AL,2008-02-01,-24,0.2638550037036378
AL,2008-03-01,-23,0.26204492288661374
AL,2008-04-01,-22,0.26005902991520635
AL,2008-05-01,-21,0.25797924143944684
AL,2008-06-01,-20,0.24693221003354449
AL,2008-07-01,-19,0.2369176033668996
AL,2008-08-01,-18,0.2300751669554817
AL,2008-09-01,-17,0.22471662011561833
AL,2008-10-01,-16,0.2224218732808767
AL,2008-11-01,-15,0.22118881574576132
AL,2008-12-01,-14,0.22294032939179154
AL,2009-01-01,-13,0.2275147481644586
AL,2009-02-01,-12,0.22978246053709572
AL,2009-03-01,-11,0.22443524939882753
AL,2009-04-01,-10,0.2206476199727465
AL,2009-05-01,-9,0.21496354595982936
AL,2009-06-01,-8,0.20769916648300324
AL,2009-07-01,-7,0.20261287627680336
AL,2009-08-01,-6,0.19568907411659442
AL,2009-09-01,-5,0.19663559315472146
AL,2009-10-01,-4,0.19655050087858505
AL,2009-11-01,-3,0.19119502287939572
AL,2009-12-01,-2,0.19053479199171797
AL,2010-01-01,-1,0.1851812245331308
AL,2010-02-01,0,0.18050162459570362
AL,2010-03-01,1,0.1772966003052172
AL,2010-04-01,2,0.16942355987438162
AL,2010-05-01,3,0.16903268125684878
AL,2010-06-01,4,0.16743370468046326
AL,2010-07-01,5,0.16930463548920827
AL,2010-08-01,6,0.1701647092426759
AL,2010-09-01,7,0.1637765914605147
AL,2010-10-01,8,0.16263210146786822
AL,2010-11-01,9,0.15982271353908484
AL,2010-12-01,10,0.15976429937435288
AL,2011-01-01,11,0.1537323326718889
AL,2011-02-01,12,0.15092447893467753
AL,2011-03-01,13,0.14597210071316002
AL,2011-04-01,14,0.1428212012963952
AL,2011-05-01,15,0.1411582831021585
AL,2011-06-01,16,0.13431310003262276
AL,2011-07-01,17,0.1339026335562572
AL,2011-08-01,18,0.13024964210085166
AL,2011-09-01,19,0.1307508568119644
AL,2011-10-01,20,0.13107863785205787
AL,2011-11-01,21,0.13290739291201792
AL,2011-12-01,22,0.13660608151484954
AL,2012-01-01,23,0.13394774402935372
AM,2007-07-01,-31,0.28121611202085184
AM,2007-08-01,-30,0.2781321295844048
AM,2007-09-01,-29,0.27531095044609266
AM,2007-10-01,-28,0.26484291175377184
AM,2007-11-01,-27,0.2588879645842823
AM,2007-12-01,-26,0.2593410662728157
AM,2008-01-01,-25,0.26192649118095446
AM,2008-02-01,-24,0.2600228354295755
AM,2008-03-01,-23,0.2579845301594217
AM,2008-04-01,-22,0.2556667603088236
AM,2008-05-01,-21,0.25318433152410336
AM,2008-06-01,-20,0.24179938931262068
AM,2008-07-01,-19,0.23187579629696753
AM,2008-08-01,-18,0.2246422108683923
AM,2008-09-01,-17,0.2191828991302165
AM,2008-10-01,-16,0.2167419597395117
AM,2008-11-01,-15,0.215360914154898
AM,2008-12-01,-14,0.216792928170789
AM,2009-01-01,-13,0.22093072515605972
AM,2009-02-01,-12,0.22288811583662493
AM,2009-03-01,-11,0.21729709157989863
AM,2009-04-01,-10,0.21349880216276773
AM,2009-05-01,-9,0.20768906924057706
AM,2009-06-01,-8,0.20051159057562806
AM,2009-07-01,-7,0.19560682157563214
AM,2009-08-01,-6,0.1887453662568328
AM,2009-09-01,-5,0.18986953938430684
AM,2009-10-01,-4,0.18975956659438165
AM,2009-11-01,-3,0.18440445602374478
AM,2009-12-01,-2,0.1837231678183322
AM,2010-01-01,-1,0.17833334165732317
AM,2010-02-01,0,0.1737808521537394
AM,2010-03-01,1,0.17045672791118172
AM,2010-04-01,2,0.16259094856807454
AM,2010-05-01,3,0.16212292613203694
AM,2010-06-01,4,0.16046753159194171
AM,2010-07-01,5,0.1622904975995807
AM,2010-08-01,6,0.16318140903049372
AM,2010-09-01,7,0.156821426438019
AM,2010-10-01,8,0.1555422284814858
AM,2010-11-01,9,0.1528506582596414
AM,2010-12-01,10,0.1527707846953268
AM,2011-01-01,11,0.14676901600040182
AM,2011-02-01,12,0.14377954394818815
AM,2011-03-01,13,0.13867872286895722
AM,2011-04-01,14,0.1353304105328812
AM,2011-05-01,15,0.13330868147239716
AM,2011-06-01,16,0.1265469637582557
AM,2011-07-01,17,0.12609085461767844
AM,2011-08-01,18,0.1226300383622112
AM,2011-09-01,19,0.1230341341345369
AM,2011-10-01,20,0.12349215690989102
AM,2011-11-01,21,0.12563501294869184
AM,2011-12-01,22,0.12956645625701402
AM,2012-01-01,23,0.12702094633680705
AP,2007-07-01,-31,0.28345137268115117
AP,2007-08-01,-30,0.28051872797004584
AP,2007-09-01,-29,0.2781476153357021
AP,2007-10-01,-28,0.26779073189425695
AP,2007-11-01,-27,0.26175733805904944
AP,2007-12-01,-26,0.26254362639066287
AP,2008-01-01,-25,0.265610971457666
AP,2008-02-01,-24,0.2639115805038168
AP,2008-03-01,-23,0.26232228427947835
AP,2008-04-01,-22,0.2604113743770631
AP,2008-05-01,-21,0.25857503253476377
AP,2008-06-01,-20,0.24762495478519497
AP,2008-07-01,-19,0.23763357301363186
AP,2008-08-01,-18,0.23086005906036178
AP,2008-09-01,-17,0.22551543723849932
AP,2008-10-01,-16,0.2231160571300812
AP,2008-11-01,-15,0.2218257489204447
AP,2008-12-01,-14,0.22326070973280565
AP,2009-01-01,-13,0.22739071945476041
AP,2009-02-01,-12,0.229285711888509
