period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2016-04-01,-32,-32,pre,96.98302444993304,98.41159662442858,-2.0084642982344243,0.023357214690901212,0.03608827851405997,96.40313232619415,-1.4285721744955424,0.5798921237388868,retail_volume_index_ma6_v5
2016-05-01,-31,-31,pre,95.32787960667493,97.18201919951117,-1.699395451232579,0.06951927961775606,0.056128515750356635,95.4826237482786,-1.8541395928362476,-0.1547441416036719,retail_volume_index_ma6_v5
2016-06-01,-30,-30,pre,90.58243778107818,91.41196300985513,-0.5320676888513405,1e-4,0.03941851904445024,90.87989532100379,-0.8295252287769443,-0.29745753992560253,retail_volume_index_ma6_v5
2016-07-01,-29,-29,pre,91.64047203459498,91.20316015728538,1.260167481914123,0.023357214690901212,0.03522383686211505,92.4633276391995,0.43731187730959675,-0.822855604604527,retail_volume_index_ma6_v5
2016-08-01,-28,-28,pre,94.40602822092926,91.95636667419838,2.478982073251223,1e-4,0.05185056182919809,94.4353487474496,2.44966154673088,-0.029320526520336898,retail_volume_index_ma6_v5
2016-09-01,-27,-27,pre,95.72595198043756,90.85456234520595,4.695599766347048,1e-4,0.03262015663535754,95.55016211155299,4.871389635231608,0.17578986888456427,retail_volume_index_ma6_v5
2016-10-01,-26,-26,pre,97.71631587834815,91.38107729193469,6.107344594696864,1e-4,0.06481768068969845,97.48842188663156,6.3352385864134675,0.22789399171659852,retail_volume_index_ma6_v5
2016-11-01,-25,-25,pre,99.65430065760204,92.8564685730499,6.712186462671642,0.007847599703514606,0.05500471766233244,99.56865503572153,6.797832084552141,0.08564562188050218,retail_volume_index_ma6_v5
2016-12-01,-24,-24,pre,104.6616340182876,97.85996641171612,7.080114496182818,1e-4,0.05415439763326356,104.94008090789893,6.801667606571485,-0.278446889611331,retail_volume_index_ma6_v5
2017-01-01,-23,-23,pre,101.3272163353374,97.60746433672466,3.5472933361969474,0.007847599703514606,0.04153951625774635,101.1547576729216,3.719751998612736,0.17245866241579222,retail_volume_index_ma6_v5
2017-02-01,-22,-22,pre,97.25127720517328,96.1959147555143,1.1186747940305624,1e-4,0.06219170501734811,97.31458954954486,1.0553624496589862,-0.06331234437158173,retail_volume_index_ma6_v5
2017-03-01,-21,-21,pre,94.45805630574668,96.56036775238105,-2.394380222395434,1e-4,0.04857842334359301,94.16598752998561,-2.102311446634374,0.2920687757610665,retail_volume_index_ma6_v5
2017-04-01,-20,-20,pre,91.02481752429104,95.64862717119443,-3.759999646909324,0.06951927961775606,0.03056738384370361,91.88862752428511,-4.623809646903396,-0.8638099999940749,retail_volume_index_ma6_v5
2017-05-01,-19,-19,pre,88.73558179232522,94.40553320338503,-4.75190019278295,0.06951927961775606,0.04547204183176533,89.65363301060208,-5.669951411059813,-0.9180512182768581,retail_volume_index_ma6_v5
2017-06-01,-18,-18,pre,83.20617994871172,89.28371301199094,-6.808130490996266,1e-4,0.0483393808771117,82.47558252099468,-6.077533063279219,0.7305974277170435,retail_volume_index_ma6_v5
2017-07-01,-17,-17,pre,85.84862065412497,89.4001859270286,-4.435842586070736,0.023357214690901212,0.050441330224940226,84.96434334095787,-3.5515652729036304,0.8842773131671038,retail_volume_index_ma6_v5
2017-08-01,-16,-16,pre,89.18765047532214,91.00795100872612,-1.7457775075202704,0.0026366508987303583,0.07948397316836882,89.26217350120585,-1.8203005334039801,-0.07452302588370685,retail_volume_index_ma6_v5
2017-09-01,-15,-15,pre,91.22618717310988,91.47448262961706,-0.3724957065121125,1e-4,0.05893604972785364,91.10198692310495,-0.24829545650717932,0.1242002500049324,retail_volume_index_ma6_v5
2017-10-01,-14,-14,pre,93.124750649301,92.23625988107807,1.2269289067293978,1e-4,0.04206597637938776,93.46318878780747,0.8884907682229368,-0.33843813850646143,retail_volume_index_ma6_v5
2017-11-01,-13,-13,pre,94.45427609740788,93.21174157040448,0.2882507036946192,0.06951927961775606,0.051756718942347325,93.4999922740991,1.2425345270034,0.9542838233087849,retail_volume_index_ma6_v5
2017-12-01,-12,-12,pre,97.8198688318434,98.47543758562885,-0.5759704021393458,1e-4,0.03901408927605816,97.8994671834895,-0.6555687537854595,-0.07959835164611206,retail_volume_index_ma6_v5
2018-01-01,-11,-11,pre,97.06396311360766,98.50878978892199,-1.1013617298764868,0.007847599703514606,0.056600379027292126,97.4074280590455,-1.4448266753143315,-0.34346494543784445,retail_volume_index_ma6_v5
2018-02-01,-10,-10,pre,95.2888235411328,96.98587217048505,-2.132511034149686,1e-4,0.041012554423710545,94.85336113633537,-1.6970486293522526,0.43546240479743403,retail_volume_index_ma6_v5
2018-03-01,-9,-9,pre,95.0626745556348,98.04963435060613,-3.4579691899818887,1e-4,0.02570865837055752,94.59166516062423,-2.9869597949713267,0.4710093950105687,retail_volume_index_ma6_v5
2018-04-01,-8,-8,pre,94.10131867383556,97.8395324855966,-3.107756054461509,1e-4,0.030309074621758084,94.7317764311351,-3.7382138117610424,-0.6304577572995385,retail_volume_index_ma6_v5
2018-05-01,-7,-7,pre,94.4169447646022,97.49212290486116,-2.8794409401881356,1e-4,0.010685093113878549,94.61268196467303,-3.0751781402589558,-0.1957372000708233,retail_volume_index_ma6_v5
2018-06-01,-6,-6,pre,91.43901107639596,93.18758579874999,-2.5651827231763353,1e-4,0.030979885146652744,90.62240307557366,-1.7485747223540358,0.8166080008222991,retail_volume_index_ma6_v5
2018-07-01,-5,-5,pre,91.75469601098536,92.98931726312516,-1.032390741226596,1e-4,0.05015983830226351,91.95692652189857,-1.234621252139803,-0.20223051091321054,retail_volume_index_ma6_v5
2018-08-01,-4,-4,pre,93.20309003928698,95.53172761953684,-1.2955987511248295,0.007847599703514606,0.044711623842342785,94.23612886841201,-2.328637580249861,-1.033038829125033,retail_volume_index_ma6_v5
2018-09-01,-3,-3,pre,92.82335258906124,94.66829292159856,-0.44757101524352816,1e-4,0.03808746143802361,94.22072190635504,-1.8449403325373197,-1.3973693172937942,retail_volume_index_ma6_v5
2018-10-01,-2,-2,pre,94.66135562613296,95.35168459890978,-1.343347541496181,0.023357214690901212,0.05008884269580797,94.0083370574136,-0.6903289727768254,0.6530185687193608,retail_volume_index_ma6_v5
2018-11-01,-1,-1,pre,94.9706651368896,96.8579856551726,-2.670396492123678,1e-4,0.05301630829531679,94.18758916304893,-1.8873205182830048,0.783075973840667,retail_volume_index_ma6_v5
2019-06-01,6,1,post,93.62676962144226,93.2014246542474,-10.277565038147472,1.8329807108324339,0.46189077022830094,82.92385961609993,0.42534496719486015,10.702910005342332,retail_volume_index_ma6_v5
2019-07-01,7,2,post,95.23755230962207,93.90993787805786,-8.957855052697033,1.8329807108324339,0.4716849101238808,84.95208282536083,1.3276144315642142,10.285469484261242,retail_volume_index_ma6_v5
2019-08-01,8,3,post,98.02490911774484,95.7600500585898,-3.8253324221093807,16.23776739188721,0.49758535599146303,91.93471763648041,2.264859059155043,6.0901914812644264,retail_volume_index_ma6_v5
2019-09-01,9,4,post,99.42067444841727,95.70811843653806,-3.592973925221388,16.23776739188721,0.522199160826982,92.11514451131667,3.712556011879215,7.3055299371006015,retail_volume_index_ma6_v5
