donor_state,scm_weight
RN,0.6164638949415704
SE,0.13889132414252425
MS,0.13026469808311064
AP,0.06499685216657328
BA,0.03425505450847497
CE,0.015128176153472946
MT,1.618528256969381e-12
PI,1.279475267376308e-12
PA,1.244564715996452e-12
SC,1.2950528836826628e-13
RO,7.228859390927502e-16
GO,6.649503056463259e-16
DF,1.037791337555685e-17
MG,4.7167894637634154e-18
AC,2.9992135353553887e-20
AL,0
ES,0
MA,0
PB,0
PE,0
PR,0
RJ,0
RS,0
SP,0
