dropped_donor,period_date,event_time,loo_gap
AC,2007-02-01,-31,-0.18228844034434122
AC,2007-03-01,-30,-0.20302842466268878
AC,2007-04-01,-29,-0.19990104672808684
AC,2007-05-01,-28,-0.1831313579338696
AC,2007-06-01,-27,-0.14502829565875341
AC,2007-07-01,-26,-0.13400448514058994
AC,2007-08-01,-25,-0.11046531844678231
AC,2007-09-01,-24,-0.09925157673016205
AC,2007-10-01,-23,-0.11357084178954313
AC,2007-11-01,-22,-0.11743311489678376
AC,2007-12-01,-21,-0.12274625944444839
AC,2008-01-01,-20,-0.11822312467200025
AC,2008-02-01,-19,-0.1287290237085168
AC,2008-03-01,-18,-0.13979294033073142
AC,2008-04-01,-17,-0.12479079648351732
AC,2008-05-01,-16,-0.11422756086299302
AC,2008-06-01,-15,-0.11143777117222253
AC,2008-07-01,-14,-0.1198297357331386
AC,2008-08-01,-13,-0.1086250039683545
AC,2008-09-01,-12,-0.11076878964016945
AC,2008-10-01,-11,-0.10552218539994929
AC,2008-11-01,-10,-0.11228244233028839
AC,2008-12-01,-9,-0.12710830463846978
AC,2009-01-01,-8,-0.13672744058113473
AC,2009-02-01,-7,-0.14740754053185245
AC,2009-03-01,-6,-0.14926559160282693
AC,2009-04-01,-5,-0.16241139573470686
AC,2009-05-01,-4,-0.1760126055082889
AC,2009-06-01,-3,-0.17348166593524006
AC,2009-07-01,-2,-0.16385316635401015
AC,2009-08-01,-1,-0.1429171110195231
AC,2009-09-01,0,-0.14225733611545266
AC,2009-10-01,1,-0.14689732449108472
AC,2009-11-01,2,-0.1736292083943134
AC,2009-12-01,3,-0.17407485903002495
AC,2010-01-01,4,-0.18268756095886918
AC,2010-02-01,5,-0.20799302743603132
AC,2010-03-01,6,-0.22078675719816854
AC,2010-04-01,7,-0.23067854494129936
AC,2010-05-01,8,-0.22151221444311808
AC,2010-06-01,9,-0.22392266938405125
AC,2010-07-01,10,-0.22246105937044724
AC,2010-08-01,11,-0.22791391963465468
AC,2010-09-01,12,-0.20013166253125814
AC,2010-10-01,13,-0.18204299905391874
AC,2010-11-01,14,-0.17849301672851325
AC,2010-12-01,15,-0.1930451558464954
AC,2011-01-01,16,-0.19346839242165448
AC,2011-02-01,17,-0.20081743777323435
AC,2011-03-01,18,-0.2287576064620458
AC,2011-04-01,19,-0.24227622966592133
AC,2011-05-01,20,-0.2278025602368965
AC,2011-06-01,21,-0.20817715487967092
AC,2011-07-01,22,-0.20639052603169095
AC,2011-08-01,23,-0.1878945733473394
AL,2007-02-01,-31,-0.1862682815926444
AL,2007-03-01,-30,-0.19621290102475886
AL,2007-04-01,-29,-0.18203485791968355
AL,2007-05-01,-28,-0.16593531560573815
AL,2007-06-01,-27,-0.13917284434280752
AL,2007-07-01,-26,-0.13110263571686787
AL,2007-08-01,-25,-0.11510262890668699
AL,2007-09-01,-24,-0.11314045173231602
AL,2007-10-01,-23,-0.11470680171508185
AL,2007-11-01,-22,-0.12271002945233445
AL,2007-12-01,-21,-0.12828777811651726
AL,2008-01-01,-20,-0.12435047674460886
AL,2008-02-01,-19,-0.13220425639155486
AL,2008-03-01,-18,-0.1481712256093939
AL,2008-04-01,-17,-0.1449778671593398
AL,2008-05-01,-16,-0.13212622544163466
AL,2008-06-01,-15,-0.1273350692290398
AL,2008-07-01,-14,-0.12909382870633745
AL,2008-08-01,-13,-0.11213888840889208
AL,2008-09-01,-12,-0.1108923505134527
AL,2008-10-01,-11,-0.10568448119839591
AL,2008-11-01,-10,-0.11555379336048244
AL,2008-12-01,-9,-0.10887693845156132
AL,2009-01-01,-8,-0.11492450027359791
AL,2009-02-01,-7,-0.13355994572349772
AL,2009-03-01,-6,-0.13238402954903083
AL,2009-04-01,-5,-0.14065142760758054
AL,2009-05-01,-4,-0.14342109788524127
AL,2009-06-01,-3,-0.1547700692896603
AL,2009-07-01,-2,-0.14826296295693986
AL,2009-08-01,-1,-0.11774053307853283
AL,2009-09-01,0,-0.11907689149294409
AL,2009-10-01,1,-0.12796919549439245
AL,2009-11-01,2,-0.15270382303886976
AL,2009-12-01,3,-0.15858926164232923
AL,2010-01-01,4,-0.16579220315858745
AL,2010-02-01,5,-0.1946535244655223
AL,2010-03-01,6,-0.19783746721996032
AL,2010-04-01,7,-0.20171220377232046
AL,2010-05-01,8,-0.19779718924445078
AL,2010-06-01,9,-0.20312580333155772
AL,2010-07-01,10,-0.20588215802716903
AL,2010-08-01,11,-0.22341047324203167
AL,2010-09-01,12,-0.2048665970015522
AL,2010-10-01,13,-0.19768804884948477
AL,2010-11-01,14,-0.20033327000007084
AL,2010-12-01,15,-0.22025331516899627
AL,2011-01-01,16,-0.22033831511337265
AL,2011-02-01,17,-0.21647748122907018
AL,2011-03-01,18,-0.23985106253336674
AL,2011-04-01,19,-0.24978220376176186
AL,2011-05-01,20,-0.23009509208023626
AL,2011-06-01,21,-0.20233767780762602
AL,2011-07-01,22,-0.2039266756296776
AL,2011-08-01,23,-0.18770383905491883
AM,2007-02-01,-31,-0.183699135859686
AM,2007-03-01,-30,-0.19409675929840198
AM,2007-04-01,-29,-0.18022399941195566
AM,2007-05-01,-28,-0.16457038044294947
AM,2007-06-01,-27,-0.13742702559661524
AM,2007-07-01,-26,-0.12900942541665028
AM,2007-08-01,-25,-0.11219267794785104
AM,2007-09-01,-24,-0.10968715765029557
AM,2007-10-01,-23,-0.11290207508867312
AM,2007-11-01,-22,-0.12057172193220644
AM,2007-12-01,-21,-0.1263874465785415
AM,2008-01-01,-20,-0.12226785410084506
AM,2008-02-01,-19,-0.13044589325047262
AM,2008-03-01,-18,-0.14643696476442614
AM,2008-04-01,-17,-0.14166661314979123
AM,2008-05-01,-16,-0.12883014766518297
AM,2008-06-01,-15,-0.12379545464382691
AM,2008-07-01,-14,-0.1257248426803983
AM,2008-08-01,-13,-0.10883530786371853
AM,2008-09-01,-12,-0.10759754327556692
AM,2008-10-01,-11,-0.1023611329636589
AM,2008-11-01,-10,-0.11207450489908855
AM,2008-12-01,-9,-0.10623562337776526
AM,2009-01-01,-8,-0.11289132710510685
AM,2009-02-01,-7,-0.1313356504594818
AM,2009-03-01,-6,-0.13050845609909612
AM,2009-04-01,-5,-0.13909284059776095
AM,2009-05-01,-4,-0.1424073529525005
AM,2009-06-01,-3,-0.15377969300138883
AM,2009-07-01,-2,-0.14658145393553124
AM,2009-08-01,-1,-0.1166557550049161
AM,2009-09-01,0,-0.11749079317111732
AM,2009-10-01,1,-0.12577722302141847
AM,2009-11-01,2,-0.15091614621781435
AM,2009-12-01,3,-0.1561387745723346
AM,2010-01-01,4,-0.16322631343282623
AM,2010-02-01,5,-0.19156001211053564
AM,2010-03-01,6,-0.19524346227531275
AM,2010-04-01,7,-0.1995787457309035
AM,2010-05-01,8,-0.19495088667717564
AM,2010-06-01,9,-0.19993593711899127
AM,2010-07-01,10,-0.2028784742349128
AM,2010-08-01,11,-0.2199537207175668
AM,2010-09-01,12,-0.20115833386457194
AM,2010-10-01,13,-0.19307945415070016
AM,2010-11-01,14,-0.19540939374358768
AM,2010-12-01,15,-0.2148177822957571
AM,2011-01-01,16,-0.21418749484445776
AM,2011-02-01,17,-0.21029763687705216
AM,2011-03-01,18,-0.23346399090739212
AM,2011-04-01,19,-0.2437054133545553
AM,2011-05-01,20,-0.224185137474735
AM,2011-06-01,21,-0.19691485039197865
AM,2011-07-01,22,-0.1983860473539334
AM,2011-08-01,23,-0.18208960345998548
AP,2007-02-01,-31,-0.1577796853876965
AP,2007-03-01,-30,-0.17114852956984894
AP,2007-04-01,-29,-0.16374928598255423
AP,2007-05-01,-28,-0.1386779772004374
AP,2007-06-01,-27,-0.11533770844130498
AP,2007-07-01,-26,-0.10697142217337863
AP,2007-08-01,-25,-0.08993804975756525
AP,2007-09-01,-24,-0.08249101347160614
AP,2007-10-01,-23,-0.08245731230320974
AP,2007-11-01,-22,-0.09538236058444216
AP,2007-12-01,-21,-0.10242994870244448
AP,2008-01-01,-20,-0.10213827925479446
AP,2008-02-01,-19,-0.11250810055212046
AP,2008-03-01,-18,-0.13569279933636835
AP,2008-04-01,-17,-0.135696140813379
AP,2008-05-01,-16,-0.12594517028594066
AP,2008-06-01,-15,-0.12122130398930064
AP,2008-07-01,-14,-0.12037920578452077
AP,2008-08-01,-13,-0.10254881009792971
AP,2008-09-01,-12,-0.0967531563694779
AP,2008-10-01,-11,-0.08754909545902212
AP,2008-11-01,-10,-0.09881269280969196
AP,2008-12-01,-9,-0.08616106061549278
AP,2009-01-01,-8,-0.08933521046745785
AP,2009-02-01,-7,-0.11439280251499095
AP,2009-03-01,-6,-0.11551628189847474
AP,2009-04-01,-5,-0.13261233016099272
AP,2009-05-01,-4,-0.13712743160015695
AP,2009-06-01,-3,-0.15558470254708023
AP,2009-07-01,-2,-0.15659010593588274
AP,2009-08-01,-1,-0.11823884743057622
AP,2009-09-01,0,-0.12181967917643988
AP,2009-10-01,1,-0.12773023407911666
AP,2009-11-01,2,-0.13642992485508998
AP,2009-12-01,3,-0.1422068409642092
AP,2010-01-01,4,-0.15249557499318733
AP,2010-02-01,5,-0.18992654237644224
AP,2010-03-01,6,-0.1958534859057659
AP,2010-04-01,7,-0.19926350656768754
AP,2010-05-01,8,-0.21193608441878098
AP,2010-06-01,9,-0.21725954129560154
AP,2010-07-01,10,-0.21806298472100938
AP,2010-08-01,11,-0.23555612232650258
AP,2010-09-01,12,-0.21091136019647116
AP,2010-10-01,13,-0.20725313455414796
