donor_state,scm_weight
RO,0.28383564039073017
RS,0.2604118774923435
AP,0.18822371076910405
PE,0.18206974819182778
BA,0.08545902315599435
PR,8.811759493818742e-17
PB,6.056331785934044e-17
PI,3.130512385868887e-17
MA,1.1987957120340507e-17
ES,8.040015640740282e-18
AL,2.209643610196617e-18
SP,2.151343565854088e-18
AC,0
CE,0
DF,0
GO,0
MG,0
MS,0
MT,0
PA,0
RJ,0
RN,0
SC,0
SE,0
