dropped_donor,period_date,event_time,loo_gap
AC,2018-03-01,-31,2.4729171413847433
AC,2018-04-01,-30,1.9675531181082466
AC,2018-05-01,-29,1.104681383376691
AC,2018-06-01,-28,2.049612126230633
AC,2018-07-01,-27,0.6596914277585146
AC,2018-08-01,-26,-0.8219425957231681
AC,2018-09-01,-25,0.03230867256209691
AC,2018-10-01,-24,0.5292158409069381
AC,2018-11-01,-23,1.699075993274886
AC,2018-12-01,-22,0.7391819372087939
AC,2019-01-01,-21,2.777626674268199
AC,2019-02-01,-20,4.592851901989249
AC,2019-03-01,-19,3.806362735665767
AC,2019-04-01,-18,3.4131358692626534
AC,2019-05-01,-17,2.7625338166647317
AC,2019-06-01,-16,3.903996344083223
AC,2019-07-01,-15,2.51244924998892
AC,2019-08-01,-14,1.1076637646242626
AC,2019-09-01,-13,2.7185915036707593
AC,2019-10-01,-12,3.3645143229706878
AC,2019-11-01,-11,3.9986629133991136
AC,2019-12-01,-10,2.2753398521992065
AC,2020-01-01,-9,4.344913697152897
AC,2020-02-01,-8,4.405843305590466
AC,2020-03-01,-7,3.3210139441531688
AC,2020-04-01,-6,-2.5699532074204363
AC,2020-05-01,-5,-4.141619033103003
AC,2020-06-01,-4,-2.2052931070666224
AC,2020-07-01,-3,-3.792558867542028
AC,2020-08-01,-2,-2.9953424089348566
AC,2020-09-01,-1,-1.1560045902691316
AC,2020-10-01,0,5.555218539533353
AC,2020-11-01,1,8.245522288767525
AC,2020-12-01,2,6.391124822386101
AC,2021-01-01,3,7.399538719975856
AC,2021-02-01,4,7.537054979776988
AC,2021-03-01,5,7.2860597897620085
AC,2021-04-01,6,6.364749238992243
AC,2021-05-01,7,5.189893021561632
AC,2021-06-01,8,7.388796721533666
AC,2021-07-01,9,5.625538269417865
AC,2021-08-01,10,5.214816231421382
AC,2021-09-01,11,4.644232190443092
AC,2021-10-01,12,4.773542956820805
AC,2021-11-01,13,5.100381421398323
AC,2021-12-01,14,0.9995367006187763
AC,2022-01-01,15,1.82412246883053
AC,2022-02-01,16,2.5917011937192047
AC,2022-03-01,17,1.926528985386489
AC,2022-04-01,18,1.2852632852096333
AC,2022-05-01,19,0.5079624197014017
AC,2022-06-01,20,3.7522834741089355
AC,2022-07-01,21,1.6725294586159372
AC,2022-08-01,22,0.2288614823171562
AC,2022-09-01,23,0.8022648801382255
AL,2018-03-01,-31,2.529391997008579
AL,2018-04-01,-30,1.9959958420987483
AL,2018-05-01,-29,1.0928354638540618
AL,2018-06-01,-28,2.0389342641490793
AL,2018-07-01,-27,0.6260931068618862
AL,2018-08-01,-26,-0.8955029602120776
AL,2018-09-01,-25,-0.07023511877811206
AL,2018-10-01,-24,0.45277693925071816
AL,2018-11-01,-23,1.657561549119088
AL,2018-12-01,-22,0.7067010838470387
AL,2019-01-01,-21,2.7624394958028513
AL,2019-02-01,-20,4.615299747329386
AL,2019-03-01,-19,3.8525152226836443
AL,2019-04-01,-18,3.4279220997029936
AL,2019-05-01,-17,2.7422856265546987
AL,2019-06-01,-16,3.8667492775379557
AL,2019-07-01,-15,2.4599431173643462
AL,2019-08-01,-14,1.0248918094597959
AL,2019-09-01,-13,2.613149356296214
AL,2019-10-01,-12,3.2874732151093937
AL,2019-11-01,-11,3.958435873924198
AL,2019-12-01,-10,2.251135686631456
AL,2020-01-01,-9,4.319688531415938
AL,2020-02-01,-8,4.391510666134502
AL,2020-03-01,-7,3.3194276680289843
AL,2020-04-01,-6,-2.6135091775854145
AL,2020-05-01,-5,-4.215807085097277
AL,2020-06-01,-4,-2.30460980238297
AL,2020-07-01,-3,-3.9074874542494706
AL,2020-08-01,-2,-3.1190419655490143
AL,2020-09-01,-1,-1.2856201348949323
AL,2020-10-01,0,5.4539147929072
AL,2020-11-01,1,8.164428796334658
AL,2020-12-01,2,6.345039781174994
AL,2021-01-01,3,7.383783040522054
AL,2021-02-01,4,7.514341996547758
AL,2021-03-01,5,7.281722275316165
AL,2021-04-01,6,6.34886611485271
AL,2021-05-01,7,5.153672834631834
AL,2021-06-01,8,7.326253724978656
AL,2021-07-01,9,5.556975900101813
AL,2021-08-01,10,5.150440755024528
AL,2021-09-01,11,4.566122328641104
AL,2021-10-01,12,4.726555394392946
AL,2021-11-01,13,5.075470795267419
AL,2021-12-01,14,0.9963888048657177
AL,2022-01-01,15,1.8230671564921588
AL,2022-02-01,16,2.609259221688233
AL,2022-03-01,17,1.958057184468517
AL,2022-04-01,18,1.3050329086268162
AL,2022-05-01,19,0.5030331084537849
AL,2022-06-01,20,3.7229321392933326
AL,2022-07-01,21,1.6286104196208209
AL,2022-08-01,22,0.17653283501656336
AL,2022-09-01,23,0.7338228222784391
AP,2018-03-01,-31,2.4735132266574498
AP,2018-04-01,-30,1.96785332762747
AP,2018-05-01,-29,1.1045563511465544
AP,2018-06-01,-28,2.0494994227016337
AP,2018-07-01,-27,0.6593368015563261
AP,2018-08-01,-26,-0.8227190164681981
AP,2018-09-01,-25,0.03122633525946661
AP,2018-10-01,-24,0.5284090375520911
AP,2018-11-01,-23,1.698637813334276
AP,2018-12-01,-22,0.7388391057291751
AP,2019-01-01,-21,2.7774663754404307
AP,2019-02-01,-20,4.593088836285748
AP,2019-03-01,-19,3.806849869579337
AP,2019-04-01,-18,3.413291936135458
AP,2019-05-01,-17,2.7623200994699153
AP,2019-06-01,-16,3.9036032058014847
AP,2019-07-01,-15,2.5118950541047074
AP,2019-08-01,-14,1.106790116643701
AP,2019-09-01,-13,2.7174785745600936
AP,2019-10-01,-12,3.3637011633923404
AP,2019-11-01,-11,3.9982383218567534
AP,2019-12-01,-10,2.275084380157274
AP,2020-01-01,-9,4.344647448582649
AP,2020-02-01,-8,4.405692026331386
AP,2020-03-01,-7,3.3209972012139763
AP,2020-04-01,-6,-2.570412935400868
AP,2020-05-01,-5,-4.142402078994605
AP,2020-06-01,-4,-2.206341382756518
AP,2020-07-01,-3,-3.7937719248572304
AP,2020-08-01,-2,-2.9966480427907474
AP,2020-09-01,-1,-1.157372666655279
AP,2020-10-01,0,5.554149290758036
AP,2020-11-01,1,8.244666356765107
AP,2020-12-01,2,6.390638400353347
AP,2021-01-01,3,7.399372420683724
AP,2021-02-01,4,7.536815246998357
AP,2021-03-01,5,7.286014007814572
AP,2021-04-01,6,6.3645815945255055
AP,2021-05-01,7,5.189510721863603
AP,2021-06-01,8,7.388136587763151
AP,2021-07-01,9,5.624814601900086
AP,2021-08-01,10,5.214136756039606
AP,2021-09-01,11,4.643407750299403
AP,2021-10-01,12,4.773047008773865
AP,2021-11-01,13,5.100118492746585
AP,2021-12-01,14,0.9995034749573994
AP,2022-01-01,15,1.8241113301256071
AP,2022-02-01,16,2.5918865165790628
AP,2022-03-01,17,1.9268617617090138
AP,2022-04-01,18,1.285471951194011
AP,2022-05-01,19,0.5079103914201291
AP,2022-06-01,20,3.751973674322569
AP,2022-07-01,21,1.6720658984823116
AP,2022-08-01,22,0.22830915977844501
AP,2022-09-01,23,0.8015424825066377
BA,2018-03-01,-31,2.499186379756435
BA,2018-04-01,-30,1.9807832306656805
BA,2018-05-01,-29,1.0991712624582446
BA,2018-06-01,-28,2.0446453263865103
BA,2018-07-01,-27,0.6440631930231611
BA,2018-08-01,-26,-0.8561591462206466
BA,2018-09-01,-25,-0.015389498032935212
BA,2018-10-01,-24,0.4936603409232707
BA,2018-11-01,-23,1.679765579510728
BA,2018-12-01,-22,0.7240734916899285
BA,2019-01-01,-21,2.7705623691587444
BA,2019-02-01,-20,4.603293501064365
BA,2019-03-01,-19,3.8278305317212444
BA,2019-04-01,-18,3.4200136736897058
BA,2019-05-01,-17,2.7531153856369146
BA,2019-06-01,-16,3.886670897937937
BA,2019-07-01,-15,2.488026060257932
BA,2019-08-01,-14,1.0691624493633918
BA,2019-09-01,-13,2.6695451648525967
BA,2019-10-01,-12,3.3286787072015027
BA,2019-11-01,-11,3.9799513349926534
