state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
SC,2011-10-01,2011,10,69.248461289494,85.5545509379339,110.419616021678,11.3833764191558,5.17426865719167,5.292345178211972,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,20,1246361731,13153,6317054,68.88991824762533,4.232509842895522,197.30110443887293,981.1298885524802,6.888704855033602,6.577433088271843
SC,2011-11-01,2011,11,69.5987377840182,85.2868887049941,139.441884917534,13.5599336662519,5.10494401352238,5.2590954835690304,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,21,1244435328,12089,6317054,69.31099676323707,4.238603577059164,196.99615168716304,1027.0492807248443,6.9344451939037395,7.779100827695948
SC,2011-12-01,2011,12,71.0116618815248,89.712110542619,105.626988615182,-14.0323872910906,5.10191925647941,5.2471255219218715,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,22,1251620482,-25240,6317054,69.81549204978981,4.245855934278651,198.1335733397245,1073.8567580710883,6.979011893800636,3.3088208522516984
SC,2012-01-01,2012,1,71.870915620591,86.8391596056943,55.2597547340938,13.7339852562462,5.00315299813602,5.154334191131958,FALSE,TRUE,FALSE,post,FALSE,2009-11-27,2010-02-11,,23,1133414140,16401,6362734,70.10523916708954,4.24999752972265,178.13319557284652,1104.5830516291664,7.007223213903029,5.390292914963913
SE,2007-02-01,2007,2,84.8671821387268,,18.5794164510818,0.111291752534571,4.10313728271119,4.17422909010417,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-36,96935603,713,1939426,,,49.981594038648545,,,
SE,2007-03-01,2007,3,85.7238734357189,,14.3614065268931,-1.15771756147281,4.10792577846254,4.18840791645044,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-35,92688709,-1535,1939426,,,47.79182551950938,,,
SE,2007-04-01,2007,4,86.5824138187634,,123.517885910163,4.47159691237784,3.99887856291625,4.09788442467474,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-34,90453991,1155,1939426,,,46.639568099014866,,,
SE,2007-05-01,2007,5,89.8657014429348,,51.1578141574418,12.3799560209316,4.05103510817487,4.13906692879927,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-33,90453891,76,1939426,,,46.63951653736724,,,
SE,2007-06-01,2007,6,88.2423388275423,,55.1225927273775,7.59172558885342,4.01315108218709,4.09177668156807,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-32,90743230,1368,1939426,,,46.78870449297885,,,
SE,2007-07-01,2007,7,89.0050479303505,,27.6287366389311,1.0781578698227,4.08205014439701,4.146642142115,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-31,98497045,669,1939426,87.38109293233946,4.470278931253942,50.78669926050285,288.62790794802174,5.6651383428011135,1.261197900822202
SE,2007-08-01,2007,8,89.2418383400515,,0.843394950230135,-3.83037033223879,4.06274190566312,4.13130396304864,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-30,96043748,1098,1939426,88.1102022992269,4.478588329860873,49.52173890625371,288.1680528156269,5.66354382667719,1.459710244165026
