pre_rmspe,post_rmspe,mean_abs_gap_post,post_pre_ratio,pseudo_treated_state,outcome,short_label,channel_slug
45.50837650643839,62.82749577573535,51.2860514866322,1.380569921382423,AC,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market
18.831108271294585,32.83393524298657,28.29287163870457,1.7436007891812375,AC,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market
1.563935425442,4.98589395130344,4.297783107024553,3.1880433617611326,AC,retail_volume_index_sa,Retail,consumption
1.831993036264152,3.97903800609004,3.510239237888595,2.171972233150077,AC,services_volume_index_sa,Services,consumption
0.19416485543945328,128.5066263299346,110.28661732481434,661.8428759369741,AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector
5.108335523738965,101.23696545748459,77.91890106891542,19.817994528163997,AC,icms_revenue_real_pc_sa,ICMS,public_sector
0.02655136771181704,36.3920902782417,27.924591474943814,1370.6295914106497,AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector
0.7831363197154855,293.6240339196857,243.15558652138827,374.9334905401396,AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector
79.80870020980484,147.53346075632203,116.95653806422115,1.8485886923164916,AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market
16.570811725290117,26.653520297678636,20.314976012993345,1.608461959470606,AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market
0.7965775069311185,3.01945650649841,2.8649732140219726,3.790536991348298,AL,retail_volume_index_sa,Retail,consumption
1.4722294860733405,3.723478767756846,3.3296697383974116,2.5291429107889485,AL,services_volume_index_sa,Services,consumption
0.30454181650929907,79.53077845630695,63.204853853086306,261.14895933799784,AL,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector
0.788733027042964,62.53108225894521,48.90545392876225,79.28041569830067,AL,icms_revenue_real_pc_sa,ICMS,public_sector
5.94485441916504,17.952655242044735,11.676038290644197,3.0198645713121097,AL,public_investment_liquidated_real_pc_sa,Public investment,public_sector
0.7625812143029467,75.7076832159169,55.6761333645849,99.2781906975234,AL,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector
39.4180710599777,101.47742009681933,79.82822060103825,2.574388278472923,AP,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market
27.828437660310737,54.71605140126711,47.89280446247857,1.9661919964448389,AP,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market
2.951319341195682,10.029994058856408,8.948507535240138,3.398478070079976,AP,retail_volume_index_sa,Retail,consumption
1.754308675995182,7.413256761239004,6.954458204651696,4.225742517652215,AP,services_volume_index_sa,Services,consumption
5.296706848003069,82.01687850877508,68.15312650984386,15.484504025307077,AP,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector
1.2912176985940353,74.96097635079371,59.45499492707904,58.05448332408723,AP,icms_revenue_real_pc_sa,ICMS,public_sector
0.06373165807131181,20.495085331583027,16.205633951475868,321.58405966231544,AP,public_investment_liquidated_real_pc_sa,Public investment,public_sector
1.7972824831613616,127.3504076483431,118.27924888482654,70.85720182635835,AP,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector
15.403657929585888,46.43986145331401,38.486806922356365,3.0148593058611564,BA,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market
9.100984444922064,15.5795047083722,11.798771210607011,1.7118482953857652,BA,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market
0.8747822078223001,5.20514930128396,4.401336016197829,5.950223100949619,BA,retail_volume_index_sa,Retail,consumption
1.5252483753710178,9.187123812540042,8.670153720046349,6.023362464034927,BA,services_volume_index_sa,Services,consumption
0.30256508776798835,39.728634538884506,30.610227974021328,131.30607642792233,BA,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector
3.5600212082626106,40.52483317118376,31.250979512009092,11.383312289580713,BA,icms_revenue_real_pc_sa,ICMS,public_sector
0.10386577169176768,15.723295198356073,11.76384766989126,151.3809115578187,BA,public_investment_liquidated_real_pc_sa,Public investment,public_sector
2.164600247467286,172.981659182294,119.00187677094556,79.91390529715271,BA,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector
40.58798975245572,42.19951433969894,33.076302916626865,1.0397044691563153,CE,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market
11.150435310840372,12.016403364981638,8.375360379280572,1.0776622642973748,CE,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market
0.8638274720381245,3.3693470622694095,2.631862777435624,3.9004861171174996,CE,retail_volume_index_sa,Retail,consumption
1.3695143451967116,5.87806631492834,5.001480146227869,4.292080864683486,CE,services_volume_index_sa,Services,consumption
1.2003424815786632,17.714155140477843,13.955209101537699,14.75758411647698,CE,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector
0.2107499293901273,15.790592519515645,14.061488408217379,74.92573100836049,CE,icms_revenue_real_pc_sa,ICMS,public_sector
0.2116575618850804,19.32342948573023,15.244203690181779,91.29571990544756,CE,public_investment_liquidated_real_pc_sa,Public investment,public_sector
0.07575482209241069,40.33343015305233,35.27438458492813,532.4206306477887,CE,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector
54.2255448448978,104.37417252718603,70.58998093355694,1.9248155611110809,DF,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market
23.866837321240705,54.765503269512095,36.479400454616545,2.2946275843918618,DF,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market
3.0599142382992994,5.810211102522054,5.155283270194186,1.8988150157278165,DF,retail_volume_index_sa,Retail,consumption
2.7306435221171372,9.734758128115518,8.68957100011135,3.5650051166575976,DF,services_volume_index_sa,Services,consumption
0.6060193327865588,100.09387841021173,84.11705393423343,165.1661473404925,DF,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector
11.954495214884503,74.65872635441791,54.69859354176466,6.245242899211719,DF,icms_revenue_real_pc_sa,ICMS,public_sector
4.735116169794252,30.40834629494172,24.306570163703466,6.421879676135381,DF,public_investment_liquidated_real_pc_sa,Public investment,public_sector
1.7711089851513242,624.316223218114,570.2028490793073,352.50017274615783,DF,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector
35.65279847483216,64.71876331173608,55.76224601118566,1.8152505856566075,ES,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market
14.775184732401032,19.649752166449048,18.28069072700277,1.329915836744728,ES,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market
0.9873939332450078,5.4194702771030805,4.724581321287349,5.488660700286393,ES,retail_volume_index_sa,Retail,consumption
1.4644586279945697,2.9133044433669317,2.418586443686321,1.989338850327518,ES,services_volume_index_sa,Services,consumption
0.1307674690362074,20.202554045145845,18.722010022181003,154.49220049943833,ES,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector
0.21465980957666753,15.35558750576235,12.870352413519798,71.53452495856227,ES,icms_revenue_real_pc_sa,ICMS,public_sector
0.06234141578308588,23.796045440804956,22.090514514104942,381.70524589307075,ES,public_investment_liquidated_real_pc_sa,Public investment,public_sector
0.6229598063354983,114.40216672995527,98.67392708167057,183.6429342093756,ES,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector
31.4162401313959,62.3376428097632,53.218347746187774,1.984248991892124,GO,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market
17.050102979631323,16.73202165048013,13.15415409769866,0.9813443162465832,GO,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market
1.432046360889727,6.092757654253695,5.374421107294164,4.254581290558415,GO,retail_volume_index_sa,Retail,consumption
0.8978457025957217,4.512508605721495,4.14499508721254,5.025928834626687,GO,services_volume_index_sa,Services,consumption
0.8328923042581302,19.984569078247226,17.192187265256823,23.994181451883847,GO,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector
2.118654706052916,16.798740291525025,12.952304858406276,7.928965604225956,GO,icms_revenue_real_pc_sa,ICMS,public_sector
0.021201195392973778,30.08104381766757,25.682628849333035,1418.8371580046205,GO,public_investment_liquidated_real_pc_sa,Public investment,public_sector
6.365036659723448,103.3825445039452,93.46193225341052,16.24225437036792,GO,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector
