dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
PI,2017-02-01,-2,-2,pre,-9.242680424036848
PI,2017-04-01,-1,-1,pre,-11.39393706158262
PI,2018-02-01,4,1,post,11.745865320641656
PI,2018-04-01,5,2,post,-10.090863232219363
PI,2018-06-01,6,3,post,-34.23841079053784
PI,2018-08-01,7,4,post,39.64410173423846
PI,2018-10-01,8,5,post,45.58845329506789
PI,2018-12-01,9,6,post,63.43386034968262
PI,2019-02-01,10,7,post,116.59350960519168
PI,2019-04-01,11,8,post,70.11914237545739
PI,2019-06-01,12,9,post,71.59819243075844
PI,2019-08-01,13,10,post,90.59845604095517
PI,2019-10-01,14,11,post,64.27764545167054
PI,2019-12-01,15,12,post,64.56354910458867
PR,2015-08-01,-11,-11,pre,88.24104606087951
PR,2015-10-01,-10,-10,pre,41.3826143091585
PR,2015-12-01,-9,-9,pre,-18.85107892538099
PR,2016-02-01,-8,-8,pre,15.075931072486014
PR,2016-04-01,-7,-7,pre,-32.495031234858175
PR,2016-06-01,-6,-6,pre,-22.035261808048062
PR,2016-08-01,-5,-5,pre,18.531660997580047
PR,2016-10-01,-4,-4,pre,-45.10062581644104
PR,2016-12-01,-3,-3,pre,-15.456029944045895
PR,2017-02-01,-2,-2,pre,-8.941697711601591
PR,2017-04-01,-1,-1,pre,-10.99476595385704
PR,2018-02-01,4,1,post,11.77791645378204
PR,2018-04-01,5,2,post,-10.236627479264143
PR,2018-06-01,6,3,post,-34.09136961373872
PR,2018-08-01,7,4,post,39.77204305508212
PR,2018-10-01,8,5,post,45.614926518172524
PR,2018-12-01,9,6,post,63.67905341879873
PR,2019-02-01,10,7,post,116.70903930742622
PR,2019-04-01,11,8,post,70.06651869686038
PR,2019-06-01,12,9,post,71.70970405624314
PR,2019-08-01,13,10,post,90.33091898567704
PR,2019-10-01,14,11,post,63.93482338256604
PR,2019-12-01,15,12,post,65.19303234152858
RJ,2015-08-01,-11,-11,pre,87.83202897546096
RJ,2015-10-01,-10,-10,pre,40.98215537392639
RJ,2015-12-01,-9,-9,pre,-19.121325166939187
RJ,2016-02-01,-8,-8,pre,14.98331661496934
RJ,2016-04-01,-7,-7,pre,-32.55401433562281
RJ,2016-06-01,-6,-6,pre,-22.14098689762909
RJ,2016-08-01,-5,-5,pre,18.281577419346945
RJ,2016-10-01,-4,-4,pre,-45.441174857230976
RJ,2016-12-01,-3,-3,pre,-15.983344354915175
RJ,2017-02-01,-2,-2,pre,-9.381234094376396
RJ,2017-04-01,-1,-1,pre,-11.509344654289634
RJ,2018-02-01,4,1,post,11.380739375263033
RJ,2018-04-01,5,2,post,-10.528049734824663
RJ,2018-06-01,6,3,post,-34.498211467996725
RJ,2018-08-01,7,4,post,39.426804758859134
RJ,2018-10-01,8,5,post,45.29261110697723
RJ,2018-12-01,9,6,post,63.186766111834004
RJ,2019-02-01,10,7,post,116.30345326294412
RJ,2019-04-01,11,8,post,69.74499003798735
RJ,2019-06-01,12,9,post,71.30545293430225
RJ,2019-08-01,13,10,post,90.1381885118326
RJ,2019-10-01,14,11,post,63.752719814279885
RJ,2019-12-01,15,12,post,64.51362694588238
RN,2015-08-01,-11,-11,pre,87.76157244264766
RN,2015-10-01,-10,-10,pre,40.926979972713184
RN,2015-12-01,-9,-9,pre,-19.032539857957545
RN,2016-02-01,-8,-8,pre,15.208870815587034
RN,2016-04-01,-7,-7,pre,-32.428468448641866
RN,2016-06-01,-6,-6,pre,-22.084096719584068
RN,2016-08-01,-5,-5,pre,18.229548469089877
RN,2016-10-01,-4,-4,pre,-45.56416425159284
RN,2016-12-01,-3,-3,pre,-15.716986167439472
RN,2017-02-01,-2,-2,pre,-9.001586358185705
RN,2017-04-01,-1,-1,pre,-10.95792661100802
RN,2018-02-01,4,1,post,12.054362048032772
RN,2018-04-01,5,2,post,-10.01311447089654
RN,2018-06-01,6,3,post,-34.029520317327524
RN,2018-08-01,7,4,post,39.73133355733023
RN,2018-10-01,8,5,post,45.584380229779185
RN,2018-12-01,9,6,post,63.73606105243539
RN,2019-02-01,10,7,post,116.95544651740931
RN,2019-04-01,11,8,post,70.22291159424424
RN,2019-06-01,12,9,post,71.76114710417426
RN,2019-08-01,13,10,post,90.48463726531202
RN,2019-10-01,14,11,post,64.0412491962685
RN,2019-12-01,15,12,post,65.08570615034773
RO,2015-08-01,-11,-11,pre,87.705655331101525
RO,2015-10-01,-10,-10,pre,40.84194281216844
RO,2015-12-01,-9,-9,pre,-19.14025826421721
RO,2016-02-01,-8,-8,pre,15.109328315769517
RO,2016-04-01,-7,-7,pre,-32.50446968429628
RO,2016-06-01,-6,-6,pre,-22.15453115151456
RO,2016-08-01,-5,-5,pre,18.174960617026272
RO,2016-10-01,-4,-4,pre,-45.6330490925601
RO,2016-12-01,-3,-3,pre,-15.880104319431439
RO,2017-02-01,-2,-2,pre,-9.172352355312114
RO,2017-04-01,-1,-1,pre,-11.180009378958857
RO,2018-02-01,4,1,post,11.805408706128787
RO,2018-04-01,5,2,post,-10.215218242899027
RO,2018-06-01,6,3,post,-34.23563988300657
RO,2018-08-01,7,4,post,39.57258275293066
RO,2018-10-01,8,5,post,45.42823109359267
RO,2018-12-01,9,6,post,63.499433044849184
RO,2019-02-01,10,7,post,116.72594322512327
RO,2019-04-01,11,8,post,70.02306760653926
RO,2019-06-01,12,9,post,71.54882680776586
RO,2019-08-01,13,10,post,90.32901101762229
RO,2019-10-01,14,11,post,63.888363737888994
RO,2019-12-01,15,12,post,64.81142017752927
RS,2015-08-01,-11,-11,pre,88.02420899355513
RS,2015-10-01,-10,-10,pre,41.218491131769724
RS,2015-12-01,-9,-9,pre,-18.86138556161518
RS,2016-02-01,-8,-8,pre,15.197522848414451
RS,2016-04-01,-7,-7,pre,-32.36948410779985
RS,2016-06-01,-6,-6,pre,-21.959163268167572
RS,2016-08-01,-5,-5,pre,18.446339567154837
RS,2016-10-01,-4,-4,pre,-45.23680915152897
RS,2016-12-01,-3,-3,pre,-15.644949845936708
RS,2017-02-01,-2,-2,pre,-9.057208528693195
RS,2017-04-01,-1,-1,pre,-11.124000447057597
RS,2018-02-01,4,1,post,11.77780531707765
RS,2018-04-01,5,2,post,-10.194736445019657
RS,2018-06-01,6,3,post,-34.146984602128214
RS,2018-08-01,7,4,post,39.71197481961451
RS,2018-10-01,8,5,post,45.58066597487459
RS,2018-12-01,9,6,post,63.59262977869639
RS,2019-02-01,10,7,post,116.68125072237103
RS,2019-04-01,11,8,post,70.07671579923704
RS,2019-06-01,12,9,post,71.66325216946643
RS,2019-08-01,13,10,post,90.4008045988777
RS,2019-10-01,14,11,post,64.01808282058289
RS,2019-12-01,15,12,post,64.98434556997927
SC,2015-08-01,-11,-11,pre,88.42940454685743
SC,2015-10-01,-10,-10,pre,41.36872864803968
SC,2015-12-01,-9,-9,pre,-18.70697923232342
SC,2016-02-01,-8,-8,pre,15.830361517488427
SC,2016-04-01,-7,-7,pre,-31.60668273833039
SC,2016-06-01,-6,-6,pre,-21.520211454053083
SC,2016-08-01,-5,-5,pre,18.65184991840397
SC,2016-10-01,-4,-4,pre,-45.30336804299816
SC,2016-12-01,-3,-3,pre,-16.2355886909628
SC,2017-02-01,-2,-2,pre,-9.350191113724009
SC,2017-04-01,-1,-1,pre,-11.361602776464565
SC,2018-02-01,4,1,post,11.695810379660657
SC,2018-04-01,5,2,post,-10.080703312029527
SC,2018-06-01,6,3,post,-34.29645401386426
SC,2018-08-01,7,4,post,39.616466175966025
SC,2018-10-01,8,5,post,45.470802303555956
SC,2018-12-01,9,6,post,63.34635524162218
SC,2019-02-01,10,7,post,117.51391374575303
SC,2019-04-01,11,8,post,71.35178386953032
SC,2019-06-01,12,9,post,72.08061805820273
SC,2019-08-01,13,10,post,91.28416234512088
SC,2019-10-01,14,11,post,64.3446035820997
SC,2019-12-01,15,12,post,64.48754321749743
SE,2015-08-01,-11,-11,pre,87.87325600583347
SE,2015-10-01,-10,-10,pre,41.03141522014528
SE,2015-12-01,-9,-9,pre,-19.098951226237432
SE,2016-02-01,-8,-8,pre,14.985253206565062
SE,2016-04-01,-7,-7,pre,-32.61940784068304
SE,2016-06-01,-6,-6,pre,-22.20370050272163
SE,2016-08-01,-5,-5,pre,18.274448574732105
SE,2016-10-01,-4,-4,pre,-45.43662711420643
SE,2016-12-01,-3,-3,pre,-15.710685763882566
SE,2017-02-01,-2,-2,pre,-9.082598007506022
SE,2017-04-01,-1,-1,pre,-11.064668611198499
SE,2018-02-01,4,1,post,11.846837782611146
SE,2018-04-01,5,2,post,-10.20357190363859
SE,2018-06-01,6,3,post,-34.12903098411016
SE,2018-08-01,7,4,post,39.687341409078726
SE,2018-10-01,8,5,post,45.517605959102184
SE,2018-12-01,9,6,post,63.62439677400562
SE,2019-02-01,10,7,post,116.73986006111727
