dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
AP,2018-04-01,13,13,post,99.80931761285177
AP,2018-06-01,14,14,post,98.48140061010719
AP,2018-08-01,15,15,post,62.79494150088368
AP,2018-10-01,16,16,post,83.34945853714112
AP,2018-12-01,17,17,post,63.21355127731698
AP,2019-02-01,18,18,post,93.8532765150639
AP,2019-04-01,19,19,post,68.35485732681059
AP,2019-06-01,20,20,post,89.13473478622296
AP,2019-08-01,21,21,post,77.09972778481108
AP,2019-10-01,22,22,post,114.38044518985356
AP,2019-12-01,23,23,post,136.8534274335716
BA,2015-02-01,-6,-6,pre,33.82944472446661
BA,2015-04-01,-5,-5,pre,22.576166607555876
BA,2015-06-01,-4,-4,pre,48.262084244746234
BA,2015-08-01,-3,-3,pre,20.700786605049586
BA,2015-10-01,-2,-2,pre,36.60831713336222
BA,2015-12-01,-1,-1,pre,-16.25590569067822
BA,2016-02-01,0,0,crisis,10.888411355584765
BA,2016-04-01,1,1,crisis,21.32969628178472
BA,2016-06-01,2,2,crisis,17.730492122155795
BA,2016-08-01,3,3,crisis,7.877057328770661
BA,2016-10-01,4,4,crisis,59.8940430381698
BA,2016-12-01,5,5,crisis,31.432688329566872
BA,2017-02-01,6,6,crisis,40.31062839433787
BA,2017-04-01,7,7,crisis,21.35994452853572
BA,2017-06-01,8,8,post,70.47273642349245
BA,2017-08-01,9,9,post,93.69394891804922
BA,2017-10-01,10,10,post,93.03363877986459
BA,2017-12-01,11,11,post,63.12524831993045
BA,2018-02-01,12,12,post,97.34086680824726
BA,2018-04-01,13,13,post,112.28532961272902
BA,2018-06-01,14,14,post,97.55978330054774
BA,2018-08-01,15,15,post,68.44853140901608
BA,2018-10-01,16,16,post,86.3418348028813
BA,2018-12-01,17,17,post,100.79050389107618
BA,2019-02-01,18,18,post,91.94685014122359
BA,2019-04-01,19,19,post,63.1029947834578
BA,2019-06-01,20,20,post,86.402107290412
BA,2019-08-01,21,21,post,78.04154484781554
BA,2019-10-01,22,22,post,102.00940138194994
BA,2019-12-01,23,23,post,129.5115324437321
CE,2015-02-01,-6,-6,pre,19.45978553249296
CE,2015-04-01,-5,-5,pre,29.347835171511576
CE,2015-06-01,-4,-4,pre,48.23759592723559
CE,2015-08-01,-3,-3,pre,14.773091770356132
CE,2015-10-01,-2,-2,pre,37.69972536918232
CE,2015-12-01,-1,-1,pre,-19.91130865793582
CE,2016-02-01,0,0,crisis,29.56957715421862
CE,2016-04-01,1,1,crisis,35.37465805296256
CE,2016-06-01,2,2,crisis,36.96845346203651
CE,2016-08-01,3,3,crisis,27.631453683972154
CE,2016-10-01,4,4,crisis,84.61515174741999
CE,2016-12-01,5,5,crisis,40.59945464375255
CE,2017-02-01,6,6,crisis,55.82049776611518
CE,2017-04-01,7,7,crisis,36.480652173442195
CE,2017-06-01,8,8,post,83.20791869282021
CE,2017-08-01,9,9,post,91.42126594950957
CE,2017-10-01,10,10,post,102.04591561321996
CE,2017-12-01,11,11,post,78.44919521921184
CE,2018-02-01,12,12,post,106.23103413163244
CE,2018-04-01,13,13,post,101.29667897402112
CE,2018-06-01,14,14,post,99.50855256336638
CE,2018-08-01,15,15,post,63.93682872497186
CE,2018-10-01,16,16,post,84.56142471769334
CE,2018-12-01,17,17,post,66.91379699966319
CE,2019-02-01,18,18,post,95.10674257281443
CE,2019-04-01,19,19,post,69.14563889933282
CE,2019-06-01,20,20,post,89.80563685817452
CE,2019-08-01,21,21,post,78.31629172081767
CE,2019-10-01,22,22,post,114.85353127891631
CE,2019-12-01,23,23,post,138.0216643443352
DF,2015-02-01,-6,-6,pre,23.223764617399468
DF,2015-04-01,-5,-5,pre,28.279282642006194
DF,2015-06-01,-4,-4,pre,67.62597428508172
DF,2015-08-01,-3,-3,pre,27.08757290615182
DF,2015-10-01,-2,-2,pre,49.07379875830446
DF,2015-12-01,-1,-1,pre,-23.039880770122465
DF,2016-02-01,0,0,crisis,23.782708449364577
DF,2016-04-01,1,1,crisis,28.97617820225554
DF,2016-06-01,2,2,crisis,27.28399143313527
DF,2016-08-01,3,3,crisis,22.982793237733517
DF,2016-10-01,4,4,crisis,73.36161289584584
DF,2016-12-01,5,5,crisis,7.209101114855059
DF,2017-02-01,6,6,crisis,35.50134772070385
DF,2017-04-01,7,7,crisis,22.735453282005437
DF,2017-06-01,8,8,post,69.49242296503974
DF,2017-08-01,9,9,post,75.06526194878984
DF,2017-10-01,10,10,post,85.30613149223171
DF,2017-12-01,11,11,post,55.9797341342034
DF,2018-02-01,12,12,post,89.86618283437957
DF,2018-04-01,13,13,post,81.0413931984823
DF,2018-06-01,14,14,post,82.93484510208435
DF,2018-08-01,15,15,post,51.34511085853791
DF,2018-10-01,16,16,post,66.43610033525351
DF,2018-12-01,17,17,post,21.38794842006439
DF,2019-02-01,18,18,post,57.48059069450835
DF,2019-04-01,19,19,post,58.573800985832406
DF,2019-06-01,20,20,post,79.19440654257977
DF,2019-08-01,21,21,post,45.80268788618645
DF,2019-10-01,22,22,post,95.81676378859322
DF,2019-12-01,23,23,post,113.21189401781112
ES,2015-02-01,-6,-6,pre,19.364998082255795
ES,2015-04-01,-5,-5,pre,29.378852634512953
ES,2015-06-01,-4,-4,pre,48.11987304270116
ES,2015-08-01,-3,-3,pre,14.734456778586946
ES,2015-10-01,-2,-2,pre,37.61196479349837
ES,2015-12-01,-1,-1,pre,-19.932703100750814
ES,2016-02-01,0,0,crisis,29.35853984554558
ES,2016-04-01,1,1,crisis,35.218691293903134
ES,2016-06-01,2,2,crisis,36.720459202379345
ES,2016-08-01,3,3,crisis,27.401176201758744
ES,2016-10-01,4,4,crisis,84.3795574976973
ES,2016-12-01,5,5,crisis,40.44928865312721
ES,2017-02-01,6,6,crisis,55.627554399166854
ES,2017-04-01,7,7,crisis,36.276393610424236
ES,2017-06-01,8,8,post,83.03974414624759
ES,2017-08-01,9,9,post,91.26186604738723
ES,2017-10-01,10,10,post,101.89426768808869
ES,2017-12-01,11,11,post,78.31024948881372
ES,2018-02-01,12,12,post,106.02576795628681
ES,2018-04-01,13,13,post,101.16342905874097
ES,2018-06-01,14,14,post,99.35511257940391
ES,2018-08-01,15,15,post,63.78708031925936
ES,2018-10-01,16,16,post,84.38109539487266
ES,2018-12-01,17,17,post,66.989798789308
ES,2019-02-01,18,18,post,95.04009097838048
ES,2019-04-01,19,19,post,68.92140016347793
ES,2019-06-01,20,20,post,89.582536591613
ES,2019-08-01,21,21,post,78.27658632525373
ES,2019-10-01,22,22,post,114.69211498369032
ES,2019-12-01,23,23,post,137.86198977928876
GO,2015-02-01,-6,-6,pre,19.170742071678603
GO,2015-04-01,-5,-5,pre,29.314942461569785
GO,2015-06-01,-4,-4,pre,48.068889855039345
GO,2015-08-01,-3,-3,pre,14.641064700958111
GO,2015-10-01,-2,-2,pre,37.527365938546666
GO,2015-12-01,-1,-1,pre,-20.076371317195765
GO,2016-02-01,0,0,crisis,29.347246411468802
GO,2016-04-01,1,1,crisis,35.177810560595674
GO,2016-06-01,2,2,crisis,36.686595545569446
GO,2016-08-01,3,3,crisis,27.39543476485045
GO,2016-10-01,4,4,crisis,84.38661971876184
GO,2016-12-01,5,5,crisis,40.28180135351198
GO,2017-02-01,6,6,crisis,55.57533713916206
GO,2017-04-01,7,7,crisis,36.18402229642345
GO,2017-06-01,8,8,post,82.96453101585217
GO,2017-08-01,9,9,post,91.15219815327356
GO,2017-10-01,10,10,post,101.81757425170372
GO,2017-12-01,11,11,post,78.13437393599088
GO,2018-02-01,12,12,post,105.90529548222196
GO,2018-04-01,13,13,post,100.9632514939986
GO,2018-06-01,14,14,post,99.2001173018179
GO,2018-08-01,15,15,post,63.61785918631659
GO,2018-10-01,16,16,post,84.20834325106114
GO,2018-12-01,17,17,post,66.57616285845802
GO,2019-02-01,18,18,post,94.86203840298901
GO,2019-04-01,19,19,post,68.79757712442216
GO,2019-06-01,20,20,post,89.46217106001859
GO,2019-08-01,21,21,post,78.10662801264567
GO,2019-10-01,22,22,post,114.59046287713
GO,2019-12-01,23,23,post,137.69714266743176
MA,2015-02-01,-6,-6,pre,21.39488741273351
MA,2015-04-01,-5,-5,pre,30.166877932704836
MA,2015-06-01,-4,-4,pre,49.030716027853714
MA,2015-08-01,-3,-3,pre,15.904163652927991
MA,2015-10-01,-2,-2,pre,38.747469671882584
MA,2015-12-01,-1,-1,pre,-18.481148442301844
MA,2016-02-01,0,0,crisis,29.819592348253707
MA,2016-04-01,1,1,crisis,35.84985947747822
MA,2016-06-01,2,2,crisis,37.378875729376944
MA,2016-08-01,3,3,crisis,27.815609188246697
MA,2016-10-01,4,4,crisis,84.66846076115036
MA,2016-12-01,5,5,crisis,42.04521453869876
MA,2017-02-01,6,6,crisis,56.314114362253235
MA,2017-04-01,7,7,crisis,37.406941605655504
MA,2017-06-01,8,8,post,83.97140968218963
MA,2017-08-01,9,9,post,92.44675413620627
MA,2017-10-01,10,10,post,102.79013279550054
MA,2017-12-01,11,11,post,80.04045778345773
MA,2018-02-01,12,12,post,107.35516364358153
MA,2018-04-01,13,13,post,103.13817345899014
MA,2018-06-01,14,14,post,100.95046849805783
MA,2018-08-01,15,15,post,65.49297668036434
MA,2018-10-01,16,16,post,86.14254447789614
MA,2018-12-01,17,17,post,70.26182998669151
MA,2019-02-01,18,18,post,96.61119352655669
MA,2019-04-01,19,19,post,70.41960844187622
MA,2019-06-01,20,20,post,90.98965535441414
MA,2019-08-01,21,21,post,79.76107412042268
MA,2019-10-01,22,22,post,115.82420081204185
MA,2019-12-01,23,23,post,139.61170456776966
MG,2015-02-01,-6,-6,pre,18.87658490354181
MG,2015-04-01,-5,-5,pre,29.042844291464064
MG,2015-06-01,-4,-4,pre,48.52980635645929
MG,2015-08-01,-3,-3,pre,14.567345059878448
MG,2015-10-01,-2,-2,pre,37.69893639063116
MG,2015-12-01,-1,-1,pre,-20.50020844537812
MG,2016-02-01,0,0,crisis,30.286714304726274
MG,2016-04-01,1,1,crisis,35.74180786893254
MG,2016-06-01,2,2,crisis,37.67426261663445
MG,2016-08-01,3,3,crisis,28.433474922495293
MG,2016-10-01,4,4,crisis,85.49375540179818
MG,2016-12-01,5,5,crisis,40.224292279011024
MG,2017-02-01,6,6,crisis,56.21293803419462
MG,2017-04-01,7,7,crisis,36.736286787395954
MG,2017-06-01,8,8,post,83.42946188880126
MG,2017-08-01,9,9,post,91.41612093026606
MG,2017-10-01,10,10,post,102.19081507243624
MG,2017-12-01,11,11,post,78.02605630751344
MG,2018-02-01,12,12,post,106.32319719875943
MG,2018-04-01,13,13,post,100.7440543196904
MG,2018-06-01,14,14,post,99.25582183445789
MG,2018-08-01,15,15,post,63.59378356074262
MG,2018-10-01,16,16,post,84.297170324059607
MG,2018-12-01,17,17,post,64.39555312397334
MG,2019-02-01,18,18,post,94.38523972499667
MG,2019-04-01,19,19,post,69.3342397060855
MG,2019-06-01,20,20,post,89.98305317514274
MG,2019-08-01,21,21,post,77.5524934768033
MG,2019-10-01,22,22,post,114.90314542466388
MG,2019-12-01,23,23,post,137.76546501645203
MS,2015-02-01,-6,-6,pre,28.704610623333792
MS,2015-04-01,-5,-5,pre,19.76886936429952
MS,2015-06-01,-4,-4,pre,55.65423249135188
MS,2015-08-01,-3,-3,pre,24.72463046656128
MS,2015-10-01,-2,-2,pre,36.782814766639206
MS,2015-12-01,-1,-1,pre,-37.22466308089042
MS,2016-02-01,0,0,crisis,-18.028325943747348
MS,2016-04-01,1,1,crisis,-5.480746924363473
MS,2016-06-01,2,2,crisis,-15.194951821609209
MS,2016-08-01,3,3,crisis,-20.27314740311408
MS,2016-10-01,4,4,crisis,28.023167861250727
MS,2016-12-01,5,5,crisis,-23.374371281725985
MS,2017-02-01,6,6,crisis,0.466536365273555
MS,2017-04-01,7,7,crisis,-16.167480961385365
MS,2017-06-01,8,8,post,39.70770091970121
MS,2017-08-01,9,9,post,44.401335849445616
MS,2017-10-01,10,10,post,49.81594508438923
MS,2017-12-01,11,11,post,37.69980932374608
MS,2018-02-01,12,12,post,61.76666018269589
MS,2018-04-01,13,13,post,77.82149568557281
MS,2018-06-01,14,14,post,64.43606868849906
MS,2018-08-01,15,15,post,33.568899209564165
MS,2018-10-01,16,16,post,48.438600205758746
MS,2018-12-01,17,17,post,28.63300134961935
MS,2019-02-01,18,18,post,34.44072122118001
MS,2019-04-01,19,19,post,34.313037181235416
MS,2019-06-01,20,20,post,53.2588087659168
MS,2019-08-01,21,21,post,25.770386768146295
MS,2019-10-01,22,22,post,60.73646643775464
MS,2019-12-01,23,23,post,87.13712794221101
MT,2015-02-01,-6,-6,pre,14.476908824728525
MT,2015-04-01,-5,-5,pre,25.286715556262322
MT,2015-06-01,-4,-4,pre,43.875995187952356
MT,2015-08-01,-3,-3,pre,10.125759976603831
MT,2015-10-01,-2,-2,pre,33.301720955290136
MT,2015-12-01,-1,-1,pre,-23.958514145420054
MT,2016-02-01,0,0,crisis,27.60485956856479
MT,2016-04-01,1,1,crisis,33.15145912702644
MT,2016-06-01,2,2,crisis,35.01684625152842
MT,2016-08-01,3,3,crisis,25.89030954823869
MT,2016-10-01,4,4,crisis,83.1314431024262
MT,2016-12-01,5,5,crisis,38.099809058649896
MT,2017-02-01,6,6,crisis,54.29506499378067
MT,2017-04-01,7,7,crisis,33.93234763760893
MT,2017-06-01,8,8,post,80.81122970545056
MT,2017-08-01,9,9,post,88.95264065513271
MT,2017-10-01,10,10,post,99.86221978628538
MT,2017-12-01,11,11,post,75.20630059572011
MT,2018-02-01,12,12,post,103.64050490684866
MT,2018-04-01,13,13,post,97.51514628254449
MT,2018-06-01,14,14,post,96.36609144064596
MT,2018-08-01,15,15,post,60.65164745707318
MT,2018-10-01,16,16,post,81.41799562450967
MT,2018-12-01,17,17,post,63.20449041460154
MT,2019-02-01,18,18,post,92.66029031213117
MT,2019-04-01,19,19,post,65.78296308894369
MT,2019-06-01,20,20,post,86.86415267700886
MT,2019-08-01,21,21,post,75.87695985505576
MT,2019-10-01,22,22,post,112.40339501837241
MT,2019-12-01,23,23,post,134.30223534907356
PA,2015-02-01,-6,-6,pre,15.276235983132608
PA,2015-04-01,-5,-5,pre,29.968996464104578
PA,2015-06-01,-4,-4,pre,50.82227559119684
PA,2015-08-01,-3,-3,pre,14.344164664608627
PA,2015-10-01,-2,-2,pre,38.13627142168639
PA,2015-12-01,-1,-1,pre,-22.192292954321886
PA,2016-02-01,0,0,crisis,35.74291457867764
PA,2016-04-01,1,1,crisis,39.566517645148565
PA,2016-06-01,2,2,crisis,41.967025596032045
PA,2016-08-01,3,3,crisis,34.358559077675295
PA,2016-10-01,4,4,crisis,92.00454795849242
PA,2016-12-01,5,5,crisis,36.88964801261727
PA,2017-02-01,6,6,crisis,59.74198907392622
PA,2017-04-01,7,7,crisis,38.296750794254024
PA,2017-06-01,8,8,post,84.11594831685403
PA,2017-08-01,9,9,post,91.31823683341435
PA,2017-10-01,10,10,post,103.88031020723764
PA,2017-12-01,11,11,post,74.41151265597739
PA,2018-02-01,12,12,post,106.93510115888131
PA,2018-04-01,13,13,post,96.08108376949986
PA,2018-06-01,14,14,post,96.20401092839046
PA,2018-08-01,15,15,post,60.34903488224637
PA,2018-10-01,16,16,post,81.32253828509954
PA,2018-12-01,17,17,post,49.38666385547043
PA,2019-02-01,18,18,post,94.96947511878966
PA,2019-04-01,19,19,post,68.503410629327675
PA,2019-06-01,20,20,post,90.07191448497457
PA,2019-08-01,21,21,post,74.63653828968074
PA,2019-10-01,22,22,post,120.43589534058066
PA,2019-12-01,23,23,post,136.9574486725523
PB,2015-02-01,-6,-6,pre,18.75402343700489
PB,2015-04-01,-5,-5,pre,28.706212554004992
PB,2015-06-01,-4,-4,pre,47.464438917886866
PB,2015-08-01,-3,-3,pre,14.046390207664842
PB,2015-10-01,-2,-2,pre,36.976043144963455
PB,2015-12-01,-1,-1,pre,-20.493379724025942
PB,2016-02-01,0,0,crisis,29.073313382708193
PB,2016-04-01,1,1,crisis,34.88471986998417
PB,2016-06-01,2,2,crisis,36.46273556379384
PB,2016-08-01,3,3,crisis,27.150038980671525
PB,2016-10-01,4,4,crisis,84.14982194673962
PB,2016-12-01,5,5,crisis,40.191779651904426
PB,2017-02-01,6,6,crisis,55.43218408007493
PB,2017-04-01,7,7,crisis,35.986760208822375
PB,2017-06-01,8,8,post,82.72909719179569
PB,2017-08-01,9,9,post,90.96889475925167
PB,2017-10-01,10,10,post,101.6066572551386
PB,2017-12-01,11,11,post,77.94499441365741
PB,2018-02-01,12,12,post,105.74133362941126
PB,2018-04-01,13,13,post,100.74743569436578
PB,2018-06-01,14,14,post,99.00580765033686
PB,2018-08-01,15,15,post,63.42137839946474
PB,2018-10-01,16,16,post,84.06276168465229
PB,2018-12-01,17,17,post,66.66320608191756
PB,2019-02-01,18,18,post,94.76511453812111
PB,2019-04-01,19,19,post,68.5660775987617
PB,2019-06-01,20,20,post,89.27059591017422
PB,2019-08-01,21,21,post,77.98913512892426
PB,2019-10-01,22,22,post,114.40155536694283
PB,2019-12-01,23,23,post,137.44640807157384
PE,2015-02-01,-6,-6,pre,18.84486014019444
PE,2015-04-01,-5,-5,pre,29.31760624050247
PE,2015-06-01,-4,-4,pre,48.094382581134425
PE,2015-08-01,-3,-3,pre,14.551311878282547
PE,2015-10-01,-2,-2,pre,37.46295826398955
PE,2015-12-01,-1,-1,pre,-20.266053523702453
PE,2016-02-01,0,0,crisis,29.490748719499834
PE,2016-04-01,1,1,crisis,35.27193432874839
PE,2016-06-01,2,2,crisis,36.80645001037533
PE,2016-08-01,3,3,crisis,27.561303118358865
PE,2016-10-01,4,4,crisis,84.59885630623779
PE,2016-12-01,5,5,crisis,40.08944791819732
PE,2017-02-01,6,6,crisis,55.6450580588525
PE,2017-04-01,7,7,crisis,36.12139508935377
PE,2017-06-01,8,8,post,82.96000526208161
PE,2017-08-01,9,9,post,91.06987595086628
PE,2017-10-01,10,10,post,101.81672143911896
PE,2017-12-01,11,11,post,77.91042580822028
PE,2018-02-01,12,12,post,105.80864475932884
PE,2018-04-01,13,13,post,100.65948452269157
PE,2018-06-01,14,14,post,98.99888279362551
PE,2018-08-01,15,15,post,63.395364737113084
PE,2018-10-01,16,16,post,83.96586649805158
PE,2018-12-01,17,17,post,65.83688356222194
PE,2019-02-01,18,18,post,94.6360403233038
PE,2019-04-01,19,19,post,68.62252747634142
PE,2019-06-01,20,20,post,89.3303532748672
PE,2019-08-01,21,21,post,77.88483122315677
PE,2019-10-01,22,22,post,114.51461860519885
PE,2019-12-01,23,23,post,137.4513449971958
PI,2015-02-01,-6,-6,pre,19.319089473069994
PI,2015-04-01,-5,-5,pre,28.99873173027305
PI,2015-06-01,-4,-4,pre,48.23191248374587
PI,2015-08-01,-3,-3,pre,14.545330486684179
PI,2015-10-01,-2,-2,pre,37.60964419234597
PI,2015-12-01,-1,-1,pre,-20.154279381140952
PI,2016-02-01,0,0,crisis,29.957567491053
PI,2016-04-01,1,1,crisis,35.60563493189602
PI,2016-06-01,2,2,crisis,37.44211293393886
PI,2016-08-01,3,3,crisis,28.082495493658882
PI,2016-10-01,4,4,crisis,85.1000417549592
PI,2016-12-01,5,5,crisis,40.76504746913275
PI,2017-02-01,6,6,crisis,56.18344871451791
PI,2017-04-01,7,7,crisis,36.79177985223174
PI,2017-06-01,8,8,post,83.44707022684855
PI,2017-08-01,9,9,post,91.6254350178998
PI,2017-10-01,10,10,post,102.25890010408256
PI,2017-12-01,11,11,post,78.53642183160383
PI,2018-02-01,12,12,post,106.53589266449825
PI,2018-04-01,13,13,post,101.32743966071149
PI,2018-06-01,14,14,post,99.64169018585346
PI,2018-08-01,15,15,post,64.0485285800421
PI,2018-10-01,16,16,post,84.75483154646378
PI,2018-12-01,17,17,post,66.38904705796239
PI,2019-02-01,18,18,post,95.07046838470018
PI,2019-04-01,19,19,post,69.4417880127769
PI,2019-06-01,20,20,post,90.1290950090467
PI,2019-08-01,21,21,post,78.216724670688
PI,2019-10-01,22,22,post,115.06532485574559
PI,2019-12-01,23,23,post,138.12863858113604
PR,2015-02-01,-6,-6,pre,19.056465916521574
PR,2015-04-01,-5,-5,pre,29.254604925968522
PR,2015-06-01,-4,-4,pre,47.74383343019815
PR,2015-08-01,-3,-3,pre,14.466756101582632
PR,2015-10-01,-2,-2,pre,37.29052939495796
PR,2015-12-01,-1,-1,pre,-20.082862000208138
PR,2016-02-01,0,0,crisis,29.027360409373216
PR,2016-04-01,1,1,crisis,34.98016180780144
PR,2016-06-01,2,2,crisis,36.37244597851628
PR,2016-08-01,3,3,crisis,27.062720023999873
PR,2016-10-01,4,4,crisis,84.05672868888229
PR,2016-12-01,5,5,crisis,40.28784136002474
PR,2017-02-01,6,6,crisis,55.3993746598228
PR,2017-04-01,7,7,crisis,35.95115536700382
PR,2017-06-01,8,8,post,82.77975405441231
PR,2017-08-01,9,9,post,91.0336048791545
PR,2017-10-01,10,10,post,101.68080918474732
PR,2017-12-01,11,11,post,78.10382197049665
PR,2018-02-01,12,12,post,105.73665329261144
PR,2018-04-01,13,13,post,100.92285057403359
PR,2018-06-01,14,14,post,99.10346837657289
PR,2018-08-01,15,15,post,63.547426924961485
PR,2018-10-01,16,16,post,84.10252880802028
PR,2018-12-01,17,17,post,67.24247047611442
PR,2019-02-01,18,18,post,95.00392501353866
PR,2019-04-01,19,19,post,68.49690505241114
PR,2019-06-01,20,20,post,89.21517438089603
PR,2019-08-01,21,21,post,78.2641142550396
PR,2019-10-01,22,22,post,114.44845938132556
PR,2019-12-01,23,23,post,137.5474723047446
RJ,2015-02-01,-6,-6,pre,19.97745881769731
RJ,2015-04-01,-5,-5,pre,29.745894430163105
RJ,2015-06-01,-4,-4,pre,48.834801036872136
RJ,2015-08-01,-3,-3,pre,15.287879857258815
RJ,2015-10-01,-2,-2,pre,38.24074799482946
RJ,2015-12-01,-1,-1,pre,-19.53701395291762
RJ,2016-02-01,0,0,crisis,29.998702377432835
RJ,2016-04-01,1,1,crisis,35.75096121842489
RJ,2016-06-01,2,2,crisis,37.409169123647075
RJ,2016-08-01,3,3,crisis,28.056581791431768
RJ,2016-10-01,4,4,crisis,85.0243355485133
RJ,2016-12-01,5,5,crisis,40.88410370955768
RJ,2017-02-01,6,6,crisis,56.136615553507056
RJ,2017-04-01,7,7,crisis,36.900358326341006
RJ,2017-06-01,8,8,post,83.5872407434403
RJ,2017-08-01,9,9,post,91.76800836875913
RJ,2017-10-01,10,10,post,102.3802715463965
RJ,2017-12-01,11,11,post,78.80778395273205
RJ,2018-02-01,12,12,post,106.62770750223666
RJ,2018-04-01,13,13,post,101.6954034626554
RJ,2018-06-01,14,14,post,99.89121395266454
RJ,2018-08-01,15,15,post,64.31899984585198
RJ,2018-10-01,16,16,post,84.95441739011869
RJ,2018-12-01,17,17,post,66.88715925099945
RJ,2019-02-01,18,18,post,95.2919256440519
RJ,2019-04-01,19,19,post,69.6600368976973
RJ,2019-06-01,20,20,post,90.26688335181808
RJ,2019-08-01,21,21,post,78.48250705329912
RJ,2019-10-01,22,22,post,115.20864157432806
RJ,2019-12-01,23,23,post,138.4746444366283
RN,2015-02-01,-6,-6,pre,18.53561429082066
RN,2015-04-01,-5,-5,pre,29.48079854359287
RN,2015-06-01,-4,-4,pre,48.17388039126604
RN,2015-08-01,-3,-3,pre,14.578134772736178
RN,2015-10-01,-2,-2,pre,37.462093248501276
RN,2015-12-01,-1,-1,pre,-20.3948846725188
RN,2016-02-01,0,0,crisis,29.494515323947212
RN,2016-04-01,1,1,crisis,35.2641745551623
RN,2016-06-01,2,2,crisis,36.729173418396215
RN,2016-08-01,3,3,crisis,27.5591295447897
RN,2016-10-01,4,4,crisis,84.62826560070539
