dropped_donor,period_date,event_time,plot_time,analysis_period,loo_gap
BA,2018-02-01,12,12,post,119.9437742211694
BA,2018-04-01,13,13,post,-24.032207962845746
BA,2018-06-01,14,14,post,-12.400096071295138
BA,2018-08-01,15,15,post,138.95238327418406
BA,2018-10-01,16,16,post,119.6961131051753
BA,2018-12-01,17,17,post,67.4002923023595
BA,2019-02-01,18,18,post,126.49947575169733
BA,2019-04-01,19,19,post,47.8596852130986
BA,2019-06-01,20,20,post,161.2713387244612
BA,2019-08-01,21,21,post,110.68221594019678
BA,2019-10-01,22,22,post,78.86021744194215
BA,2019-12-01,23,23,post,69.11104805514674
CE,2015-02-01,-6,-6,pre,80.8550690696652
CE,2015-04-01,-5,-5,pre,1.2360450179730833
CE,2015-06-01,-4,-4,pre,35.94235724709756
CE,2015-08-01,-3,-3,pre,70.56648171474797
CE,2015-10-01,-2,-2,pre,-19.75962569394278
CE,2015-12-01,-1,-1,pre,-224.11444836227133
CE,2016-02-01,0,0,crisis,148.93922570403208
CE,2016-04-01,1,1,crisis,-99.31556984203758
CE,2016-06-01,2,2,crisis,45.94626350103522
CE,2016-08-01,3,3,crisis,-82.76295402641392
CE,2016-10-01,4,4,crisis,-57.43153289241593
CE,2016-12-01,5,5,crisis,-14.01752586765383
CE,2017-02-01,6,6,crisis,70.69176022802878
CE,2017-04-01,7,7,crisis,-34.90805198496071
CE,2017-06-01,8,8,post,51.16993687159311
CE,2017-08-01,9,9,post,78.51164941927766
CE,2017-10-01,10,10,post,86.84376861517069
CE,2017-12-01,11,11,post,-146.99862229020755
CE,2018-02-01,12,12,post,119.92525401125829
CE,2018-04-01,13,13,post,-25.159162813865464
CE,2018-06-01,14,14,post,-14.150242967068948
CE,2018-08-01,15,15,post,137.76832446691697
CE,2018-10-01,16,16,post,118.46068305830795
CE,2018-12-01,17,17,post,73.18894843289218
CE,2019-02-01,18,18,post,126.49699804922693
CE,2019-04-01,19,19,post,45.45421696748167
CE,2019-06-01,20,20,post,161.28096384211415
CE,2019-08-01,21,21,post,109.28210209729195
CE,2019-10-01,22,22,post,77.23830341000212
CE,2019-12-01,23,23,post,69.35073387671332
DF,2015-02-01,-6,-6,pre,115.26621341830457
DF,2015-04-01,-5,-5,pre,-6.515855262364994
DF,2015-06-01,-4,-4,pre,50.14150271899803
DF,2015-08-01,-3,-3,pre,47.30381379618211
DF,2015-10-01,-2,-2,pre,-60.23211972056686
DF,2015-12-01,-1,-1,pre,-269.2578266139767
DF,2016-02-01,0,0,crisis,83.55655671554803
DF,2016-04-01,1,1,crisis,-78.21149072950493
DF,2016-06-01,2,2,crisis,18.88798349571084
DF,2016-08-01,3,3,crisis,-48.68042380357804
DF,2016-10-01,4,4,crisis,-114.10476440562525
DF,2016-12-01,5,5,crisis,-82.89147038049168
DF,2017-02-01,6,6,crisis,-14.437315049748122
DF,2017-04-01,7,7,crisis,-104.04655309590248
DF,2017-06-01,8,8,post,-89.28767002939901
DF,2017-08-01,9,9,post,-20.3444550487784
DF,2017-10-01,10,10,post,7.893995757956191
DF,2017-12-01,11,11,post,-264.97550255666965
DF,2018-02-01,12,12,post,25.45228956718256
DF,2018-04-01,13,13,post,-100.45412520837897
DF,2018-06-01,14,14,post,-51.07703574754453
DF,2018-08-01,15,15,post,88.64645552574109
DF,2018-10-01,16,16,post,53.17237030514275
DF,2018-12-01,17,17,post,-51.27427630889906
DF,2019-02-01,18,18,post,39.62156079087981
DF,2019-04-01,19,19,post,-21.590128977771997
DF,2019-06-01,20,20,post,65.65122554903917
DF,2019-08-01,21,21,post,-0.1510853586516987
DF,2019-10-01,22,22,post,0.05366717470315052
DF,2019-12-01,23,23,post,-21.333941784238505
ES,2015-02-01,-6,-6,pre,81.97981105033932
ES,2015-04-01,-5,-5,pre,1.4233804157836403
ES,2015-06-01,-4,-4,pre,36.5008771823741
ES,2015-08-01,-3,-3,pre,70.77270123563733
ES,2015-10-01,-2,-2,pre,-19.317150788338495
ES,2015-12-01,-1,-1,pre,-222.69797884169702
ES,2016-02-01,0,0,crisis,149.33244634783432
ES,2016-04-01,1,1,crisis,-98.65267172803783
ES,2016-06-01,2,2,crisis,45.58759802212796
ES,2016-08-01,3,3,crisis,-83.18402315102537
ES,2016-10-01,4,4,crisis,-57.99883712845872
ES,2016-12-01,5,5,crisis,-12.097355836698853
ES,2017-02-01,6,6,crisis,70.58739342660147
ES,2017-04-01,7,7,crisis,-34.825468887302236
ES,2017-06-01,8,8,post,51.3842344313739
ES,2017-08-01,9,9,post,78.60222625553934
ES,2017-10-01,10,10,post,86.25529304523502
ES,2017-12-01,11,11,post,-143.7670365935328
ES,2018-02-01,12,12,post,120.19792671127243
ES,2018-04-01,13,13,post,-25.855022424155322
ES,2018-06-01,14,14,post,-15.338822095588853
ES,2018-08-01,15,15,post,137.05542790865604
ES,2018-10-01,16,16,post,117.85958032720623
ES,2018-12-01,17,17,post,76.69697649897921
ES,2019-02-01,18,18,post,126.35845622304214
ES,2019-04-01,19,19,post,43.85317474467661
