period_date,analysis_period,treated_value,synthetic_value,gap,outcome,treated_state,placebo_state
2016-04-01,pre,1202,-1653.33393915089,2855.33393915089,formal_hiring_balance,DF,DF
2016-05-01,pre,-4323,-3511.3239815074808,-811.6760184925192,formal_hiring_balance,DF,DF
2016-06-01,pre,-2883,-2404.6127257552025,-478.3872742447975,formal_hiring_balance,DF,DF
2016-07-01,pre,-3355,-2738.856237781597,-616.143762218403,formal_hiring_balance,DF,DF
2016-08-01,pre,-1729,-1359.540705294525,-369.45929470547503,formal_hiring_balance,DF,DF
2016-09-01,pre,-1724,-2166.7974164184557,442.79741641845567,formal_hiring_balance,DF,DF
2016-10-01,pre,-2404,-3691.267743905129,1287.267743905129,formal_hiring_balance,DF,DF
2016-11-01,pre,-676,-3879.1278355009267,3203.1278355009267,formal_hiring_balance,DF,DF
2016-12-01,pre,-6154,-12739.677810692092,6585.677810692092,formal_hiring_balance,DF,DF
2017-01-01,pre,-2877,-1484.1139120650444,-1392.8860879349556,formal_hiring_balance,DF,DF
2017-02-01,pre,2338,1286.47832170035,1051.52167829965,formal_hiring_balance,DF,DF
2017-03-01,pre,-676,-758.248911582778,82.24891158277796,formal_hiring_balance,DF,DF
2017-04-01,pre,2045,1404.5590361848324,640.4409638151676,formal_hiring_balance,DF,DF
2017-05-01,pre,-1025,559.6295627544771,-1584.629562754477,formal_hiring_balance,DF,DF
2017-06-01,pre,-2484,-51.88693192358804,-2432.1130680764118,formal_hiring_balance,DF,DF
2017-07-01,pre,1208,611.2701694028722,596.7298305971278,formal_hiring_balance,DF,DF
2017-08-01,pre,1405,1484.3351536189489,-79.33515361894888,formal_hiring_balance,DF,DF
2017-09-01,pre,515,-268.51899425613027,783.5189942561303,formal_hiring_balance,DF,DF
2017-10-01,pre,216,1452.6498289639067,-1236.6498289639067,formal_hiring_balance,DF,DF
2017-11-01,pre,-1,-464.5239632589856,463.5239632589856,formal_hiring_balance,DF,DF
2017-12-01,pre,-4058,-9422.747165328248,5364.747165328248,formal_hiring_balance,DF,DF
2018-01-01,pre,2831,2143.9681715608403,687.0318284391597,formal_hiring_balance,DF,DF
2018-02-01,pre,1269,731.8299304866298,537.1700695133702,formal_hiring_balance,DF,DF
2018-03-01,pre,616,1896.7381643204064,-1280.7381643204064,formal_hiring_balance,DF,DF
2018-04-01,pre,3920,3250.821529835505,669.1784701644951,formal_hiring_balance,DF,DF
2018-05-01,pre,1074,-569.3191727857727,1643.3191727857727,formal_hiring_balance,DF,DF
2018-06-01,pre,484,-417.4601528602821,901.460152860282,formal_hiring_balance,DF,DF
2018-07-01,pre,-181,1060.1200198886177,-1241.1200198886177,formal_hiring_balance,DF,DF
2018-08-01,pre,2792,3744.31347618673,-952.31347618673,formal_hiring_balance,DF,DF
2018-09-01,pre,3295,3642.634068290227,-347.6340682902269,formal_hiring_balance,DF,DF
2018-10-01,pre,489,1774.5619915478853,-1285.5619915478853,formal_hiring_balance,DF,DF
2018-11-01,pre,1330,1583.3548230460865,-253.3548230460865,formal_hiring_balance,DF,DF
2019-01-01,post,1407,566.0554610910374,840.9445389089626,formal_hiring_balance,DF,DF
2019-02-01,post,3229,3817.9922541009328,-588.9922541009328,formal_hiring_balance,DF,DF
2019-03-01,post,-355,-985.3209498564679,630.3209498564679,formal_hiring_balance,DF,DF
2019-04-01,post,3977,2627.302552736643,1349.697447263357,formal_hiring_balance,DF,DF
2019-05-01,post,500,-409.615281794002,909.6152817940019,formal_hiring_balance,DF,DF
2019-06-01,post,610,967.557537872879,-357.55753787287904,formal_hiring_balance,DF,DF
2019-07-01,post,1921,428.7977090154705,1492.2022909845296,formal_hiring_balance,DF,DF
2019-08-01,post,2100,3961.409152146878,-1861.4091521468781,formal_hiring_balance,DF,DF
2019-09-01,post,1539,4643.260533013323,-3104.260533013323,formal_hiring_balance,DF,DF
2019-10-01,post,-1365,2118.7860085510747,-3483.7860085510747,formal_hiring_balance,DF,DF
2019-11-01,post,2716,2651.8618341208266,64.13816587917336,formal_hiring_balance,DF,DF
2019-12-01,post,-5197,-8882.556641107156,3685.556641107156,formal_hiring_balance,DF,DF
2020-01-01,post,1352,2735.6663603430848,-1383.6663603430848,formal_hiring_balance,DF,DF
2020-02-01,post,6041,5252.65044393549,788.3495560645097,formal_hiring_balance,DF,DF
2020-03-01,post,-9794,-7572.625220918979,-2221.374779081021,formal_hiring_balance,DF,DF
2020-04-01,post,-17967,-27983.46186877313,10016.46186877313,formal_hiring_balance,DF,DF
2020-05-01,post,-6002,-11999.031983979183,5997.031983979183,formal_hiring_balance,DF,DF
2020-06-01,post,-3292,-1415.06764522894,-1876.93235477106,formal_hiring_balance,DF,DF
2020-07-01,post,1217,1613.4017682742124,-396.4017682742124,formal_hiring_balance,DF,DF
2020-08-01,post,3225,5270.834870296511,-2045.8348702965113,formal_hiring_balance,DF,DF
2020-09-01,post,2073,6923.20313101318,-4850.20313101318,formal_hiring_balance,DF,DF
2020-10-01,post,4874,9347.489383631433,-4473.489383631433,formal_hiring_balance,DF,DF
2020-11-01,post,3768,9672.457555800354,-5904.457555800354,formal_hiring_balance,DF,DF
2020-12-01,post,-1793,-3214.020908728509,1421.0209087285089,formal_hiring_balance,DF,DF
2016-01-01,pre,-2933,-3540.066855777537,607.0668557775371,formal_hiring_balance,ES,ES
2016-02-01,pre,-4165,-2502.039748182894,-1662.960251817106,formal_hiring_balance,ES,ES
2016-03-01,pre,-3668,-2876.9184279426254,-791.0815720573746,formal_hiring_balance,ES,ES
2016-04-01,pre,466,-772.6103957039987,1238.6103957039986,formal_hiring_balance,ES,ES
2016-05-01,pre,1226,-1153.426753565602,2379.4267535656018,formal_hiring_balance,ES,ES
2016-06-01,pre,-6428,-1858.2376653894162,-4569.762334610584,formal_hiring_balance,ES,ES
2016-07-01,pre,-4373,-3316.3761158730013,-1056.6238841269987,formal_hiring_balance,ES,ES
2016-08-01,pre,-4862,-3088.729509205543,-1773.2704907944571,formal_hiring_balance,ES,ES
2016-09-01,pre,-1909,-2737.493804370952,828.4938043709521,formal_hiring_balance,ES,ES
2016-10-01,pre,-1827,-1790.829458996432,-36.170541003567905,formal_hiring_balance,ES,ES
2016-11-01,pre,-2212,-3237.274040354567,1025.2740403545672,formal_hiring_balance,ES,ES
2016-12-01,pre,-7450,-14470.0249956122,7020.024995612201,formal_hiring_balance,ES,ES
2017-01-01,pre,726,-1340.3505813739735,2066.3505813739735,formal_hiring_balance,ES,ES
2017-02-01,pre,-2077,2102.368468601298,-4179.368468601298,formal_hiring_balance,ES,ES
2017-03-01,pre,-794,-1593.1038267106383,799.1038267106383,formal_hiring_balance,ES,ES
2017-04-01,pre,3548,2056.714489124352,1491.285510875648,formal_hiring_balance,ES,ES
2017-05-01,pre,4117,1595.3022373729698,2521.69776262703,formal_hiring_balance,ES,ES
2017-06-01,pre,-1466,778.3849969993032,-2244.3849969993034,formal_hiring_balance,ES,ES
2017-07-01,pre,-1841,-973.709294805511,-867.290705194489,formal_hiring_balance,ES,ES
2017-08-01,pre,-2847,-957.2034282671927,-1889.7965717328073,formal_hiring_balance,ES,ES
2017-09-01,pre,324,-118.57816778900057,442.5781677890006,formal_hiring_balance,ES,ES
2017-10-01,pre,1555,1574.3253057725365,-19.325305772536467,formal_hiring_balance,ES,ES
2017-11-01,pre,189,-276.94427317229287,465.94427317229287,formal_hiring_balance,ES,ES
2017-12-01,pre,-5981,-9975.663769631643,3994.663769631643,formal_hiring_balance,ES,ES
2018-01-01,pre,3140,2321.095502041918,818.9044979580822,formal_hiring_balance,ES,ES
2018-02-01,pre,447,2533.1344405148297,-2086.1344405148297,formal_hiring_balance,ES,ES
2018-03-01,pre,1780,1612.7178955056759,167.28210449432413,formal_hiring_balance,ES,ES
2018-04-01,pre,2765,4462.537319887394,-1697.537319887394,formal_hiring_balance,ES,ES
2018-05-01,pre,5001,1510.212064450594,3490.787935549406,formal_hiring_balance,ES,ES
2018-06-01,pre,-1562,102.60171714297978,-1664.6017171429799,formal_hiring_balance,ES,ES
2018-07-01,pre,-641,1579.948745641476,-2220.9487456414763,formal_hiring_balance,ES,ES
2018-08-01,pre,-388,2375.9864070331514,-2763.9864070331514,formal_hiring_balance,ES,ES
2018-09-01,pre,3341,2275.0135838358824,1065.9864161641176,formal_hiring_balance,ES,ES
2018-10-01,pre,912,1725.7413454689222,-813.7413454689222,formal_hiring_balance,ES,ES
2018-11-01,pre,3248,2310.5025821833424,937.4974178166576,formal_hiring_balance,ES,ES
2019-01-01,post,2608,2139.426022378286,468.5739776217142,formal_hiring_balance,ES,ES
2019-02-01,post,3541,7028.396487857539,-3487.396487857539,formal_hiring_balance,ES,ES
2019-03-01,post,-843,-436.97775125218266,-406.02224874781734,formal_hiring_balance,ES,ES
2019-04-01,post,2881,4524.182146717584,-1643.1821467175841,formal_hiring_balance,ES,ES
2019-05-01,post,9384,1665.0668194347334,7718.933180565266,formal_hiring_balance,ES,ES
2019-06-01,post,-1152,1542.147037491246,-2694.147037491246,formal_hiring_balance,ES,ES
2019-07-01,post,-4117,1391.542629835004,-5508.542629835004,formal_hiring_balance,ES,ES
2019-08-01,post,379,3033.8969034226616,-2654.8969034226616,formal_hiring_balance,ES,ES
2019-09-01,post,2929,3728.7411685660018,-799.7411685660018,formal_hiring_balance,ES,ES
2019-10-01,post,1913,1987.2725951084722,-74.27259510847216,formal_hiring_balance,ES,ES
2019-11-01,post,2616,3209.5809352299752,-593.5809352299752,formal_hiring_balance,ES,ES
2019-12-01,post,-3846,-9335.032369777973,5489.032369777973,formal_hiring_balance,ES,ES
2020-01-01,post,356,2803.1329178491123,-2447.1329178491123,formal_hiring_balance,ES,ES
2020-02-01,post,3599,7443.864143888412,-3844.8641438884124,formal_hiring_balance,ES,ES
2020-03-01,post,-4872,-7261.866678321232,2389.866678321232,formal_hiring_balance,ES,ES
2020-04-01,post,-19761,-29589.39579049152,9828.395790491519,formal_hiring_balance,ES,ES
2020-05-01,post,-7965,-12117.539914018242,4152.539914018242,formal_hiring_balance,ES,ES
2020-06-01,post,-791,-1664.3410587965582,873.3410587965582,formal_hiring_balance,ES,ES
2020-07-01,post,1836,3347.5227294878196,-1511.5227294878196,formal_hiring_balance,ES,ES
2020-08-01,post,5889,5271.980238352678,617.0197616473224,formal_hiring_balance,ES,ES
2020-09-01,post,6613,8392.783049040301,-1779.7830490403012,formal_hiring_balance,ES,ES
2020-10-01,post,9034,10961.541689538275,-1927.541689538275,formal_hiring_balance,ES,ES
2020-11-01,post,10651,10608.901063415125,42.09893658487454,formal_hiring_balance,ES,ES
2020-12-01,post,-2722,-4232.862656985294,1510.862656985294,formal_hiring_balance,ES,ES
2016-01-01,pre,-1618,-2243.4842767060254,625.4842767060254,formal_hiring_balance,GO,GO
2016-02-01,pre,2327,-284.81612129231127,2611.8161212923114,formal_hiring_balance,GO,GO
2016-03-01,pre,3331,-2854.1811424402254,6185.181142440226,formal_hiring_balance,GO,GO
2016-04-01,pre,5170,256.8603266238294,4913.13967337617,formal_hiring_balance,GO,GO
2016-05-01,pre,153,-272.3798134672171,425.3798134672171,formal_hiring_balance,GO,GO
2016-06-01,pre,3369,580.7578144883967,2788.2421855116036,formal_hiring_balance,GO,GO
2016-07-01,pre,-1532,-3363.807404785285,1831.8074047852851,formal_hiring_balance,GO,GO
2016-08-01,pre,956,-3784.044308475939,4740.044308475939,formal_hiring_balance,GO,GO
2016-09-01,pre,-4492,-3614.4811327289117,-877.5188672710883,formal_hiring_balance,GO,GO
2016-10-01,pre,-10315,-2638.1834048725364,-7676.816595127464,formal_hiring_balance,GO,GO
2016-11-01,pre,-9123,-5363.736491596134,-3759.2635084038657,formal_hiring_balance,GO,GO
2016-12-01,pre,-15271,-16339.277647843002,1068.2776478430023,formal_hiring_balance,GO,GO
2017-01-01,pre,4767,2010.5790534053679,2756.4209465946324,formal_hiring_balance,GO,GO
2017-02-01,pre,6849,4014.4996396067754,2834.5003603932246,formal_hiring_balance,GO,GO
2017-03-01,pre,4304,-1885.0901944910538,6189.090194491054,formal_hiring_balance,GO,GO
2017-04-01,pre,7170,3716.0773861109733,3453.9226138890267,formal_hiring_balance,GO,GO
2017-05-01,pre,7444,4260.346626053009,3183.6533739469915,formal_hiring_balance,GO,GO
2017-06-01,pre,4795,3797.6242222314954,997.3757777685046,formal_hiring_balance,GO,GO
2017-07-01,pre,4745,2931.681478163048,1813.3185218369522,formal_hiring_balance,GO,GO
2017-08-01,pre,1834,-699.2745773145174,2533.2745773145175,formal_hiring_balance,GO,GO
2017-09-01,pre,-3493,-285.0921309753857,-3207.9078690246142,formal_hiring_balance,GO,GO
2017-10-01,pre,-1671,1113.309338572147,-2784.3093385721468,formal_hiring_balance,GO,GO
2017-11-01,pre,-6163,-2454.4165372754296,-3708.5834627245704,formal_hiring_balance,GO,GO
2017-12-01,pre,-14345,-11902.511692330794,-2442.488307669206,formal_hiring_balance,GO,GO
2018-01-01,pre,5732,5791.76647705321,-59.76647705321011,formal_hiring_balance,GO,GO
2018-02-01,pre,5137,3622.288878654101,1514.7111213458988,formal_hiring_balance,GO,GO
2018-03-01,pre,5312,1846.7557395889164,3465.244260411084,formal_hiring_balance,GO,GO
2018-04-01,pre,8791,6363.751025118853,2427.2489748811468,formal_hiring_balance,GO,GO
2018-05-01,pre,1111,4645.308999228737,-3534.308999228737,formal_hiring_balance,GO,GO
2018-06-01,pre,2173,4066.206941959784,-1893.2069419597842,formal_hiring_balance,GO,GO
2018-07-01,pre,4118,3550.4819450484097,567.5180549515903,formal_hiring_balance,GO,GO
2018-08-01,pre,4721,3288.9101960141365,1432.0898039858635,formal_hiring_balance,GO,GO
2018-09-01,pre,3265,3043.720411606592,221.27958839340818,formal_hiring_balance,GO,GO
2018-10-01,pre,-3565,1376.2799966855227,-4941.279996685523,formal_hiring_balance,GO,GO
2018-11-01,pre,-6160,-463.0382469431379,-5696.961753056862,formal_hiring_balance,GO,GO
2019-01-01,post,3777,4912.26999710277,-1135.2699971027696,formal_hiring_balance,GO,GO
2019-02-01,post,5997,6828.48629505186,-831.48629505186,formal_hiring_balance,GO,GO
2019-03-01,post,2712,-543.6705196047616,3255.6705196047615,formal_hiring_balance,GO,GO
2019-04-01,post,6496,6473.473940660453,22.52605933954692,formal_hiring_balance,GO,GO
2019-05-01,post,2796,4237.109994267502,-1441.1099942675019,formal_hiring_balance,GO,GO
2019-06-01,post,2077,4739.906439843646,-2662.906439843646,formal_hiring_balance,GO,GO
2019-07-01,post,2644,4103.240809503738,-1459.240809503738,formal_hiring_balance,GO,GO
2019-08-01,post,4054,3257.6215051075883,796.3784948924117,formal_hiring_balance,GO,GO
2019-09-01,post,4719,2260.4324797601666,2458.5675202398334,formal_hiring_balance,GO,GO
2019-10-01,post,512,2380.0219677250525,-1868.0219677250525,formal_hiring_balance,GO,GO
2019-11-01,post,-4587,1632.7322031094877,-6219.732203109488,formal_hiring_balance,GO,GO
2019-12-01,post,-16089,-12038.660548069383,-4050.3394519306166,formal_hiring_balance,GO,GO
2020-01-01,post,7605,4468.156337593907,3136.8436624060932,formal_hiring_balance,GO,GO
2020-02-01,post,11025,8851.568424196466,2173.4315758035336,formal_hiring_balance,GO,GO
2020-03-01,post,-3222,-8699.711468207304,5477.711468207304,formal_hiring_balance,GO,GO
2020-04-01,post,-24218,-30456.696254032096,6238.6962540320965,formal_hiring_balance,GO,GO
2020-05-01,post,-7194,-10842.28958041452,3648.289580414519,formal_hiring_balance,GO,GO
2020-06-01,post,2171,285.5430995595515,1885.4569004404484,formal_hiring_balance,GO,GO
2020-07-01,post,5481,5955.128070606883,-474.12807060688283,formal_hiring_balance,GO,GO
2020-08-01,post,5637,6737.362991758256,-1100.3629917582557,formal_hiring_balance,GO,GO
2020-09-01,post,6092,8634.060371283815,-2542.0603712838147,formal_hiring_balance,GO,GO
2020-10-01,post,6991,11169.551759622122,-4178.551759622122,formal_hiring_balance,GO,GO
2020-11-01,post,3577,7480.795598825946,-3903.7955988259464,formal_hiring_balance,GO,GO
2020-12-01,post,-4452,-5423.542142206131,971.5421422061308,formal_hiring_balance,GO,GO
2016-01-01,pre,-3241,-1711.2332517792452,-1529.7667482207548,formal_hiring_balance,MA,MA
2016-02-01,pre,-5833,-2979.1829073989775,-2853.8170926010225,formal_hiring_balance,MA,MA
2016-03-01,pre,-2307,-3965.0890360537433,1658.0890360537433,formal_hiring_balance,MA,MA
2016-04-01,pre,-3031,-1072.5615853814024,-1958.4384146185976,formal_hiring_balance,MA,MA
2016-05-01,pre,-196,-1549.0987151790503,1353.0987151790503,formal_hiring_balance,MA,MA
2016-06-01,pre,17,-621.7261647826251,638.7261647826251,formal_hiring_balance,MA,MA
2016-07-01,pre,214,-1273.5260309347173,1487.5260309347173,formal_hiring_balance,MA,MA
2016-08-01,pre,2246,56.90828710854939,2189.0917128914507,formal_hiring_balance,MA,MA
2016-09-01,pre,-1598,-852.058701558308,-745.941298441692,formal_hiring_balance,MA,MA
2016-10-01,pre,-410,-1596.8978558094473,1186.8978558094473,formal_hiring_balance,MA,MA
2016-11-01,pre,-1748,-1949.1647011287266,201.16470112872662,formal_hiring_balance,MA,MA
2016-12-01,pre,-4747,-7051.253556681778,2304.253556681778,formal_hiring_balance,MA,MA
2017-01-01,pre,-2149,-2336.297893538712,187.29789353871183,formal_hiring_balance,MA,MA
2017-02-01,pre,-1963,-804.148639250131,-1158.851360749869,formal_hiring_balance,MA,MA
2017-03-01,pre,-2801,-2132.013855178756,-668.9861448212441,formal_hiring_balance,MA,MA
2017-04-01,pre,-1159,100.64802161127871,-1259.6480216112786,formal_hiring_balance,MA,MA
2017-05-01,pre,782,189.090599723655,592.909400276345,formal_hiring_balance,MA,MA
2017-06-01,pre,1531,1208.7485348592606,322.25146514073936,formal_hiring_balance,MA,MA
2017-07-01,pre,1567,1197.3360022788584,369.66399772114164,formal_hiring_balance,MA,MA
2017-08-01,pre,1734,645.7144302900529,1088.2855697099471,formal_hiring_balance,MA,MA
2017-09-01,pre,-9,1248.2721239131056,-1257.2721239131056,formal_hiring_balance,MA,MA
2017-10-01,pre,932,1377.3504770560448,-445.35047705604484,formal_hiring_balance,MA,MA
2017-11-01,pre,-303,180.3064971287069,-483.3064971287069,formal_hiring_balance,MA,MA
2017-12-01,pre,-987,-4541.8974464796,3554.8974464796,formal_hiring_balance,MA,MA
2018-01-01,pre,-586,-1231.2180909373037,645.2180909373037,formal_hiring_balance,MA,MA
2018-02-01,pre,-372,-295.2585925539769,-76.74140744602312,formal_hiring_balance,MA,MA
2018-03-01,pre,1017,-303.128958543628,1320.128958543628,formal_hiring_balance,MA,MA
2018-04-01,pre,1332,1921.3503019538805,-589.3503019538805,formal_hiring_balance,MA,MA
2018-05-01,pre,2075,1179.74638190483,895.2536180951699,formal_hiring_balance,MA,MA
2018-06-01,pre,2807,961.7686856886618,1845.2313143113383,formal_hiring_balance,MA,MA
2018-07-01,pre,1853,2064.5152610495657,-211.51526104956565,formal_hiring_balance,MA,MA
2018-08-01,pre,-66,4208.838657487033,-4274.838657487033,formal_hiring_balance,MA,MA
2018-09-01,pre,1729,3215.1918849759622,-1486.1918849759622,formal_hiring_balance,MA,MA
2018-10-01,pre,664,1091.6198184928578,-427.6198184928578,formal_hiring_balance,MA,MA
2018-11-01,pre,-280,321.87038086134953,-601.8703808613495,formal_hiring_balance,MA,MA
2019-01-01,post,-1366,-2765.6140912356973,1399.6140912356973,formal_hiring_balance,MA,MA
2019-02-01,post,-982,1093.221561711345,-2075.221561711345,formal_hiring_balance,MA,MA
2019-03-01,post,-830,-1627.814050802458,797.814050802458,formal_hiring_balance,MA,MA
2019-04-01,post,6681,1303.2395980321228,5377.760401967877,formal_hiring_balance,MA,MA
2019-05-01,post,-106,1596.0821345569898,-1702.0821345569898,formal_hiring_balance,MA,MA
2019-06-01,post,2001,877.3184242116282,1123.681575788372,formal_hiring_balance,MA,MA
2019-07-01,post,25,1897.7337363546626,-1872.7337363546626,formal_hiring_balance,MA,MA
2019-08-01,post,1495,3971.3962697995566,-2476.3962697995566,formal_hiring_balance,MA,MA
2019-09-01,post,1761,3190.1609594385304,-1429.1609594385304,formal_hiring_balance,MA,MA
2019-10-01,post,3220,2296.5773417112123,923.4226582887877,formal_hiring_balance,MA,MA
2019-11-01,post,1163,1909.4091444330727,-746.4091444330727,formal_hiring_balance,MA,MA
2019-12-01,post,-3421,-4619.598294974576,1198.5982949745758,formal_hiring_balance,MA,MA
2020-01-01,post,415,327.4192722528428,87.5807277471572,formal_hiring_balance,MA,MA
2020-02-01,post,2263,1370.944840215853,892.055159784147,formal_hiring_balance,MA,MA
2020-03-01,post,-1936,-2720.331724359535,784.3317243595352,formal_hiring_balance,MA,MA
2020-04-01,post,-6924,-11577.45324290225,4653.453242902249,formal_hiring_balance,MA,MA
2020-05-01,post,-1777,-4537.308306760739,2760.3083067607386,formal_hiring_balance,MA,MA
2020-06-01,post,3213,1220.1062106190743,1992.8937893809257,formal_hiring_balance,MA,MA
2020-07-01,post,5238,3654.279514994282,1583.7204850057178,formal_hiring_balance,MA,MA
2020-08-01,post,5748,6845.481791177881,-1097.481791177881,formal_hiring_balance,MA,MA
2020-09-01,post,5245,5474.605732665947,-229.60573266594656,formal_hiring_balance,MA,MA
2020-10-01,post,5519,5737.564588836279,-218.56458883627874,formal_hiring_balance,MA,MA
2020-11-01,post,3903,5989.300881786284,-2086.3008817862838,formal_hiring_balance,MA,MA
2020-12-01,post,-4396,-2733.2579568062897,-1662.7420431937103,formal_hiring_balance,MA,MA
2016-01-01,pre,-16418,-6470.083763180456,-9947.916236819543,formal_hiring_balance,MG,MG
2016-02-01,pre,-3309,-3731.252401460276,422.2524014602759,formal_hiring_balance,MG,MG
2016-03-01,pre,-7979,-4899.174055290009,-3079.825944709991,formal_hiring_balance,MG,MG
2016-04-01,pre,3886,64.37189083411658,3821.6281091658834,formal_hiring_balance,MG,MG
2016-05-01,pre,9304,-1741.8335046977018,11045.8335046977,formal_hiring_balance,MG,MG
2016-06-01,pre,4567,-5137.4500060766595,9704.450006076659,formal_hiring_balance,MG,MG
2016-07-01,pre,-15345,-4460.7850915736035,-10884.214908426397,formal_hiring_balance,MG,MG
2016-08-01,pre,-13121,-1563.5183078206226,-11557.481692179377,formal_hiring_balance,MG,MG
2016-09-01,pre,-16238,-6873.497254197337,-9364.502745802663,formal_hiring_balance,MG,MG
2016-10-01,pre,-5889,-10113.569988137333,4224.569988137333,formal_hiring_balance,MG,MG
2016-11-01,pre,-11402,-12681.94310567301,1279.94310567301,formal_hiring_balance,MG,MG
2016-12-01,pre,-51823,-38660.63210799341,-13162.367892006587,formal_hiring_balance,MG,MG
2017-01-01,pre,-185,2055.2668347442323,-2240.2668347442323,formal_hiring_balance,MG,MG
2017-02-01,pre,9025,7748.340610925456,1276.6593890745444,formal_hiring_balance,MG,MG
2017-03-01,pre,-6,473.67385754549605,-479.67385754549605,formal_hiring_balance,MG,MG
2017-04-01,pre,14818,10281.66821078074,4536.331789219261,formal_hiring_balance,MG,MG
2017-05-01,pre,22931,8285.75814322193,14645.24185677807,formal_hiring_balance,MG,MG
2017-06-01,pre,15445,2447.63126173016,12997.36873826984,formal_hiring_balance,MG,MG
2017-07-01,pre,1120,6003.655322797468,-4883.655322797468,formal_hiring_balance,MG,MG
2017-08-01,pre,-9445,3323.1777366971055,-12768.177736697106,formal_hiring_balance,MG,MG
2017-09-01,pre,-4291,-1899.5082654136295,-2391.4917345863705,formal_hiring_balance,MG,MG
2017-10-01,pre,4509,1494.5908987541711,3014.409101245829,formal_hiring_balance,MG,MG
2017-11-01,pre,-2037,-6491.253483605275,4454.253483605275,formal_hiring_balance,MG,MG
2017-12-01,pre,-36446,-30165.071489425325,-6280.928510574675,formal_hiring_balance,MG,MG
2018-01-01,pre,8336,7613.0372551311075,722.9627448688925,formal_hiring_balance,MG,MG
2018-02-01,pre,7288,8289.913693571412,-1001.9136935714123,formal_hiring_balance,MG,MG
2018-03-01,pre,14149,8817.497549725284,5331.5024502747165,formal_hiring_balance,MG,MG
2018-04-01,pre,23563,13485.742006117813,10077.257993882187,formal_hiring_balance,MG,MG
2018-05-01,pre,19823,3573.6102814218793,16249.38971857812,formal_hiring_balance,MG,MG
2018-06-01,pre,12143,3.2212845467481657,12139.778715453253,formal_hiring_balance,MG,MG
2018-07-01,pre,10332,4830.672526559574,5501.327473440426,formal_hiring_balance,MG,MG
2018-08-01,pre,4530,8579.37063752861,-4049.370637528609,formal_hiring_balance,MG,MG
2018-09-01,pre,5200,6679.336587487085,-1479.3365874870851,formal_hiring_balance,MG,MG
2018-10-01,pre,2835,577.6364988260368,2257.3635011739634,formal_hiring_balance,MG,MG
2018-11-01,pre,367,584.8625648991238,-217.86256489912375,formal_hiring_balance,MG,MG
2019-01-01,post,1492,5386.273919424011,-3894.273919424011,formal_hiring_balance,MG,MG
2019-02-01,post,26016,15309.301881291616,10706.698118708384,formal_hiring_balance,MG,MG
2019-03-01,post,5163,-134.38473110279642,5297.384731102797,formal_hiring_balance,MG,MG
2019-04-01,post,22348,13256.930640234194,9091.069359765806,formal_hiring_balance,MG,MG
2019-05-01,post,18380,5127.238402301565,13252.761597698434,formal_hiring_balance,MG,MG
2019-06-01,post,11603,4077.8199794649145,7525.1800205350855,formal_hiring_balance,MG,MG
2019-07-01,post,10609,3944.3605095189437,6664.639490481057,formal_hiring_balance,MG,MG
2019-08-01,post,5895,8246.166752915735,-2351.166752915735,formal_hiring_balance,MG,MG
2019-09-01,post,3841,9802.836918088378,-5961.836918088378,formal_hiring_balance,MG,MG
2019-10-01,post,12282,2870.6009697059467,9411.399030294053,formal_hiring_balance,MG,MG
2019-11-01,post,8382,2243.325407581021,6138.674592418979,formal_hiring_balance,MG,MG
2019-12-01,post,-35888,-28603.32572063776,-7284.67427936224,formal_hiring_balance,MG,MG
2020-01-01,post,4824,11060.538049651717,-6236.538049651717,formal_hiring_balance,MG,MG
2020-02-01,post,26795,20256.686584036008,6538.313415963992,formal_hiring_balance,MG,MG
2020-03-01,post,-21690,-20340.55838591574,-1349.4416140842586,formal_hiring_balance,MG,MG
2020-04-01,post,-100939,-70681.52678532028,-30257.473214679718,formal_hiring_balance,MG,MG
2020-05-01,post,-40660,-27645.64386687054,-13014.356133129459,formal_hiring_balance,MG,MG
2020-06-01,post,-1836,-3201.304717629809,1365.3047176298091,formal_hiring_balance,MG,MG
2020-07-01,post,18950,6870.487988413817,12079.512011586183,formal_hiring_balance,MG,MG
2020-08-01,post,25046,14538.930940233036,10507.069059766964,formal_hiring_balance,MG,MG
2020-09-01,post,33795,17220.97928668909,16574.02071331091,formal_hiring_balance,MG,MG
2020-10-01,post,39710,25580.635562140793,14129.364437859207,formal_hiring_balance,MG,MG
2020-11-01,post,28559,27241.625154469628,1317.374845530372,formal_hiring_balance,MG,MG
2020-12-01,post,-12802,-14267.9121161725,1465.9121161724997,formal_hiring_balance,MG,MG
2016-01-01,pre,-163,660.6534660168286,-823.6534660168286,formal_hiring_balance,MS,MS
2016-02-01,pre,1124,-16.40522932640321,1140.4052293264033,formal_hiring_balance,MS,MS
2016-03-01,pre,187,-1334.2559607359203,1521.2559607359203,formal_hiring_balance,MS,MS
2016-04-01,pre,919,-504.95886149999336,1423.9588614999934,formal_hiring_balance,MS,MS
2016-05-01,pre,562,-1152.9240756462596,1714.9240756462596,formal_hiring_balance,MS,MS
2016-06-01,pre,35,-1783.8228937766946,1818.8228937766946,formal_hiring_balance,MS,MS
2016-07-01,pre,652,-1763.6861208630087,2415.686120863009,formal_hiring_balance,MS,MS
2016-08-01,pre,1077,-984.7627501183841,2061.7627501183842,formal_hiring_balance,MS,MS
2016-09-01,pre,1368,-898.4873815712639,2266.487381571264,formal_hiring_balance,MS,MS
