period_date,analysis_period,treated_value,synthetic_value,gap,outcome,treated_state,placebo_state
2017-04-01,pre,101.06024,104.08623788180608,-3.0259978818060915,services_volume_index,DF,DF
2017-05-01,pre,103.94704,108.62594150264637,-4.678901502646369,services_volume_index,DF,DF
2017-06-01,pre,104.4287,107.86696694458279,-3.4382669445827787,services_volume_index,DF,DF
2017-07-01,pre,103.17,106.18619459352543,-3.0161945935254266,services_volume_index,DF,DF
2017-08-01,pre,105.09779,108.63389115281348,-3.5361011528134725,services_volume_index,DF,DF
2017-09-01,pre,107.09137,106.22676170409827,0.864608295901732,services_volume_index,DF,DF
2017-10-01,pre,107.95467,104.55586918904727,3.3988008109527215,services_volume_index,DF,DF
2017-11-01,pre,105.99746,108.62037733206915,-2.62291733206915,services_volume_index,DF,DF
2017-12-01,pre,118.45362,115.39076143926422,3.0628585607357763,services_volume_index,DF,DF
2018-01-01,pre,91.59101,102.77190845380483,-11.18089845380483,services_volume_index,DF,DF
2018-02-01,pre,92.62465,98.27518063877658,-5.650530638776573,services_volume_index,DF,DF
2018-03-01,pre,107.68716,106.77258361894383,0.9145763810561789,services_volume_index,DF,DF
2018-04-01,pre,102.75794,102.1979266745754,0.560013325424606,services_volume_index,DF,DF
2018-05-01,pre,108.94447,105.20404764662074,3.740422353379259,services_volume_index,DF,DF
2018-06-01,pre,110.13207,106.04322414446965,4.0888458555303515,services_volume_index,DF,DF
2018-07-01,pre,106.9061,104.65822549579543,2.2478745042045603,services_volume_index,DF,DF
2018-08-01,pre,113.76837,107.36201626271233,6.406353737287674,services_volume_index,DF,DF
2018-09-01,pre,107.30046,102.3634774104799,4.936982589520099,services_volume_index,DF,DF
2018-10-01,pre,107.36088,104.09990791834245,3.260972081657542,services_volume_index,DF,DF
2018-11-01,pre,110.9575,102.27529786018627,8.682202139813725,services_volume_index,DF,DF
2019-01-01,post,98.47638,101.0643398957376,-2.5879598957375975,services_volume_index,DF,DF
2019-02-01,post,96.47028,97.5832708426885,-1.1129908426885038,services_volume_index,DF,DF
2019-03-01,post,105.32133,99.6682582313396,5.653071768660396,services_volume_index,DF,DF
2019-04-01,post,103.11138,100.75354374779585,2.3578362522041516,services_volume_index,DF,DF
2019-05-01,post,105.6392,103.44319377520412,2.1960062247958803,services_volume_index,DF,DF
2019-06-01,post,99.6732,97.9632779174241,1.7099220825759005,services_volume_index,DF,DF
2019-07-01,post,106.03579,104.27967621653404,1.7561137834659633,services_volume_index,DF,DF
2019-08-01,post,105.1069,103.7053452850066,1.4015547149933951,services_volume_index,DF,DF
2019-09-01,post,104.66869,99.49553818213602,5.173151817863982,services_volume_index,DF,DF
2019-10-01,post,105.90839,102.72267254064394,3.1857174593560558,services_volume_index,DF,DF
2019-11-01,post,112.21896,104.0243663462245,8.194593653775499,services_volume_index,DF,DF
2019-12-01,post,119.7485,108.71085800210713,11.037641997892877,services_volume_index,DF,DF
2020-01-01,post,102.71729,98.53309219075709,4.184197809242917,services_volume_index,DF,DF
2020-02-01,post,100.21019,93.6378870084043,6.572302991595691,services_volume_index,DF,DF
2020-03-01,post,97.93705,93.45314601950932,4.48390398049068,services_volume_index,DF,DF
2020-04-01,post,89.03997,77.86929028408883,11.170679715911163,services_volume_index,DF,DF
2020-05-01,post,80.0816,78.47977860297556,1.6018213970244375,services_volume_index,DF,DF
2020-06-01,post,85.39404,80.28486158861212,5.109178411387887,services_volume_index,DF,DF
2020-07-01,post,91.35462,82.86422653123334,8.490393468766655,services_volume_index,DF,DF
2020-08-01,post,94.81977,86.49135701376795,8.328412986232053,services_volume_index,DF,DF
2020-09-01,post,95.0538,89.02060353637438,6.033196463625615,services_volume_index,DF,DF
2020-10-01,post,98.60938,89.93709981358131,8.67228018641869,services_volume_index,DF,DF
2020-11-01,post,91.60171,91.33748814618923,0.264221853810767,services_volume_index,DF,DF
2020-12-01,post,103.13722,101.6785900973566,1.4586299026433949,services_volume_index,DF,DF
2016-01-01,pre,88.67733,94.48834440697317,-5.811014406973172,services_volume_index,ES,ES
2016-02-01,pre,92.91636,90.94948360086856,1.9668763991314364,services_volume_index,ES,ES
2016-03-01,pre,93.33974,97.49142701086876,-4.151687010868756,services_volume_index,ES,ES
2016-04-01,pre,88.53246,92.32235352911779,-3.7898935291177906,services_volume_index,ES,ES
2016-05-01,pre,90.77423,92.50323984939445,-1.7290098493944441,services_volume_index,ES,ES
2016-06-01,pre,89.67903,93.3310275421069,-3.6519975421068978,services_volume_index,ES,ES
2016-07-01,pre,89.99229,92.01189376629381,-2.0196037662938124,services_volume_index,ES,ES
2016-08-01,pre,89.90196,92.66642723660829,-2.764467236608283,services_volume_index,ES,ES
2016-09-01,pre,91.36901,91.1229508703244,0.24605912967560073,services_volume_index,ES,ES
2016-10-01,pre,90.47864,91.08718195814903,-0.6085419581490328,services_volume_index,ES,ES
2016-11-01,pre,90.78975,90.41372804996341,0.3760219500365878,services_volume_index,ES,ES
2016-12-01,pre,99.24046,94.43857511115037,4.801884888849628,services_volume_index,ES,ES
2017-01-01,pre,92.66728,91.42598355406774,1.2412964459322637,services_volume_index,ES,ES
2017-02-01,pre,83.70686,85.97737399517631,-2.2705139951763016,services_volume_index,ES,ES
2017-03-01,pre,91.46838,92.83541570207588,-1.3670357020758814,services_volume_index,ES,ES
2017-04-01,pre,85.81631,86.85701989587662,-1.040709895876617,services_volume_index,ES,ES
2017-05-01,pre,90.73082,89.69166992226259,1.0391500777374034,services_volume_index,ES,ES
2017-06-01,pre,92.75313,88.82280567443283,3.9303243255671703,services_volume_index,ES,ES
2017-07-01,pre,87.482,89.93850063591182,-2.456500635911823,services_volume_index,ES,ES
2017-08-01,pre,90.19501,89.35733838142342,0.8376716185765787,services_volume_index,ES,ES
2017-09-01,pre,87.8882,87.65306868092141,0.2351313190785902,services_volume_index,ES,ES
2017-10-01,pre,88.62819,88.67705891413874,-0.04886891413873684,services_volume_index,ES,ES
2017-11-01,pre,90.49843,89.86990334913476,0.6285266508652398,services_volume_index,ES,ES
2017-12-01,pre,100.61825,95.34387703561345,5.274372964386558,services_volume_index,ES,ES
2018-01-01,pre,91.90314,89.76702704640917,2.1361129535908248,services_volume_index,ES,ES
2018-02-01,pre,84.15899,82.87301143674073,1.2859785632592775,services_volume_index,ES,ES
2018-03-01,pre,90.5324,88.90250994448779,1.629890055512206,services_volume_index,ES,ES
2018-04-01,pre,94.89816,87.3077341472138,7.590425852786211,services_volume_index,ES,ES
2018-05-01,pre,86.24256,85.68325311884061,0.5593068811593866,services_volume_index,ES,ES
2018-06-01,pre,86.00533,87.34058761535535,-1.3352576153553457,services_volume_index,ES,ES
2018-07-01,pre,90.46436,88.85366052135856,1.6106994786414361,services_volume_index,ES,ES
2018-08-01,pre,88.01433,90.93981277172259,-2.925482771722585,services_volume_index,ES,ES
2018-09-01,pre,86.8673,88.12983763301942,-1.26253763301942,services_volume_index,ES,ES
2018-10-01,pre,88.15921,90.5828331404258,-2.4236231404258035,services_volume_index,ES,ES
2018-11-01,pre,87.57807,90.26321303248747,-2.685143032487474,services_volume_index,ES,ES
2019-01-01,post,91.25792,88.94760500962904,2.310314990370955,services_volume_index,ES,ES
2019-02-01,post,83.11649,82.6604584512081,0.45603154879189844,services_volume_index,ES,ES
2019-03-01,post,87.02681,85.42869857528511,1.5981114247148867,services_volume_index,ES,ES
2019-04-01,post,86.9716,85.121046655226,1.8505533447739992,services_volume_index,ES,ES
2019-05-01,post,89.6352,86.94483684384579,2.6903631561542056,services_volume_index,ES,ES
2019-06-01,post,86.42788,83.29388920193826,3.1339907980617454,services_volume_index,ES,ES
2019-07-01,post,92.47205,88.98983830396824,3.4822116960317544,services_volume_index,ES,ES
2019-08-01,post,94.91683,86.00499082323776,8.911839176762243,services_volume_index,ES,ES
2019-09-01,post,89.04501,85.9999460051976,3.0450639948024047,services_volume_index,ES,ES
2019-10-01,post,94.0139,89.4995251763341,4.514374823665904,services_volume_index,ES,ES
2019-11-01,post,90.00011,88.07308182567823,1.9270281743217765,services_volume_index,ES,ES
2019-12-01,post,96.74425,91.44080082540523,5.3034491745947605,services_volume_index,ES,ES
2020-01-01,post,88.10969,88.31670944547666,-0.20701944547666074,services_volume_index,ES,ES
2020-02-01,post,82.61067,83.49978964030535,-0.8891196403053527,services_volume_index,ES,ES
2020-03-01,post,84.50014,80.84040799929487,3.6597320007051337,services_volume_index,ES,ES
2020-04-01,post,74.68804,66.05107379741641,8.636966202583594,services_volume_index,ES,ES
2020-05-01,post,77.43146,66.87382567084498,10.557634329155022,services_volume_index,ES,ES
2020-06-01,post,75.89755,69.66820791775108,6.22934208224892,services_volume_index,ES,ES
2020-07-01,post,79.55545,75.82329414963723,3.7321558503627585,services_volume_index,ES,ES
2020-08-01,post,84.72553,76.68251371200475,8.043016287995258,services_volume_index,ES,ES
2020-09-01,post,86.69348,80.04733113525276,6.646148864747232,services_volume_index,ES,ES
2020-10-01,post,87.29901,82.5777922289145,4.721217771085492,services_volume_index,ES,ES
2020-11-01,post,84.95148,85.81276732994232,-0.8612873299423143,services_volume_index,ES,ES
2020-12-01,post,95.71007,92.83582591642198,2.87424408357802,services_volume_index,ES,ES
2016-01-01,pre,95.69899,95.76775774968377,-0.0687677496837722,services_volume_index,GO,GO
2016-02-01,pre,93.33277,93.09202057686835,0.24074942313164627,services_volume_index,GO,GO
2016-03-01,pre,99.83482,100.05155071948714,-0.2167307194871455,services_volume_index,GO,GO
2016-04-01,pre,94.84042,96.23723694435917,-1.3968169443591734,services_volume_index,GO,GO
2016-05-01,pre,96.14205,96.79283340316505,-0.6507834031650503,services_volume_index,GO,GO
2016-06-01,pre,96.71124,94.36990356946087,2.3413364305391298,services_volume_index,GO,GO
2016-07-01,pre,98.00764,97.23618240352242,0.7714575964775747,services_volume_index,GO,GO
2016-08-01,pre,97.07244,96.64825285066073,0.42418714933927504,services_volume_index,GO,GO
2016-09-01,pre,93.66782,94.68859205053778,-1.0207720505377722,services_volume_index,GO,GO
2016-10-01,pre,92.31019,91.30192157019151,1.0082684298084956,services_volume_index,GO,GO
2016-11-01,pre,89.07507,91.7046336126921,-2.6295636126921096,services_volume_index,GO,GO
2016-12-01,pre,94.33704,97.48258986816286,-3.1455498681628598,services_volume_index,GO,GO
2017-01-01,pre,88.05457,88.91250624092643,-0.8579362409264348,services_volume_index,GO,GO
2017-02-01,pre,87.02787,88.25494358783155,-1.2270735878315548,services_volume_index,GO,GO
2017-03-01,pre,91.96467,95.74488891381768,-3.780218913817677,services_volume_index,GO,GO
2017-04-01,pre,87.30686,88.83898734174825,-1.5321273417482502,services_volume_index,GO,GO
2017-05-01,pre,91.37953,93.40124773345215,-2.0217177334521494,services_volume_index,GO,GO
2017-06-01,pre,90.77781,91.73773095289924,-0.959920952899239,services_volume_index,GO,GO
2017-07-01,pre,95.88574,93.93621024687094,1.949529753129056,services_volume_index,GO,GO
2017-08-01,pre,96.59527,94.9856189737063,1.6096510262937045,services_volume_index,GO,GO
2017-09-01,pre,92.63338,92.03628416287657,0.5970958371234332,services_volume_index,GO,GO
2017-10-01,pre,90.69046,91.38048390778876,-0.6900239077887562,services_volume_index,GO,GO
2017-11-01,pre,90.185059999999993,91.7025135957944,-1.5174535957944073,services_volume_index,GO,GO
2017-12-01,pre,96.32315,95.47247869608121,0.8506713039187872,services_volume_index,GO,GO
2018-01-01,pre,89.08482,86.90860840558419,2.176211594415804,services_volume_index,GO,GO
2018-02-01,pre,84.97039,83.85994249174249,1.1104475082575078,services_volume_index,GO,GO
2018-03-01,pre,93.7898,91.96969192683413,1.8201080731658692,services_volume_index,GO,GO
2018-04-01,pre,89.16471,88.81729219666471,0.34741780333528993,services_volume_index,GO,GO
2018-05-01,pre,87.22419,85.48765169982984,1.736538300170153,services_volume_index,GO,GO
2018-06-01,pre,90.83533,90.34812478933823,0.48720521066177014,services_volume_index,GO,GO
2018-07-01,pre,95.80125,93.09410458507955,2.707145414920447,services_volume_index,GO,GO
2018-08-01,pre,93.82154,94.97384561806429,-1.1523056180642897,services_volume_index,GO,GO
2018-09-01,pre,89.58392,90.1504093369345,-0.5664893369344952,services_volume_index,GO,GO
2018-10-01,pre,90.83742,91.81237380466328,-0.9749538046632864,services_volume_index,GO,GO
2018-11-01,pre,88.21845,91.04819188730224,-2.8297418873022337,services_volume_index,GO,GO
2019-01-01,post,88.21034,87.04956570867144,1.1607742913285648,services_volume_index,GO,GO
2019-02-01,post,82.93264,84.5091750979129,-1.5765350979128954,services_volume_index,GO,GO
2019-03-01,post,85.92162,87.05393104772469,-1.1323110477246843,services_volume_index,GO,GO
2019-04-01,post,84.98921,86.09525175991769,-1.1060417599176873,services_volume_index,GO,GO
2019-05-01,post,85.8358,87.9041657336496,-2.0683657336495997,services_volume_index,GO,GO
2019-06-01,post,87.40007,87.66998279540054,-0.26991279540054336,services_volume_index,GO,GO
2019-07-01,post,94.72347,94.87659986389737,-0.15312986389736238,services_volume_index,GO,GO
2019-08-01,post,91.68774,93.64617733743395,-1.9584373374339492,services_volume_index,GO,GO
2019-09-01,post,88.81651,90.4118731221405,-1.5953631221405118,services_volume_index,GO,GO
2019-10-01,post,91.6695,93.36090807039834,-1.6914080703983387,services_volume_index,GO,GO
2019-11-01,post,88.32352,91.8437451428842,-3.5202251428842004,services_volume_index,GO,GO
2019-12-01,post,90.21662,91.04287984903965,-0.8262598490396442,services_volume_index,GO,GO
2020-01-01,post,86.49183,86.89771610660213,-0.4058861066021393,services_volume_index,GO,GO
2020-02-01,post,82.30138,84.55001399828738,-2.2486339982873886,services_volume_index,GO,GO
2020-03-01,post,80.73152,83.87574613518436,-3.144226135184354,services_volume_index,GO,GO
2020-04-01,post,70.52577,73.06959741536129,-2.5438274153612923,services_volume_index,GO,GO
2020-05-01,post,73.08597,73.69964240458195,-0.6136724045819477,services_volume_index,GO,GO
2020-06-01,post,76.02717,76.30024560550166,-0.2730756055016599,services_volume_index,GO,GO
2020-07-01,post,81.19065,81.42685908052786,-0.23620908052785694,services_volume_index,GO,GO
2020-08-01,post,82.97439,83.744878361025755,-0.7704883610257554,services_volume_index,GO,GO
2020-09-01,post,85.13024,86.29998095577369,-1.1697409557736904,services_volume_index,GO,GO
2020-10-01,post,86.35365,88.0467537445391,-1.6931037445391013,services_volume_index,GO,GO
2020-11-01,post,86.27356,86.2949805030191,-0.021420503019101034,services_volume_index,GO,GO
2020-12-01,post,92.65681,90.78755260456978,1.8692573954302105,services_volume_index,GO,GO
2016-01-01,pre,97.48987,95.79314817174354,1.6967218282564573,services_volume_index,MA,MA
2016-02-01,pre,94.42227,94.02607844091571,0.3961915590842864,services_volume_index,MA,MA
2016-03-01,pre,97.77763,98.4420687419097,-0.6644387419096915,services_volume_index,MA,MA
2016-04-01,pre,96.31886,95.88973581619146,0.4291241838085398,services_volume_index,MA,MA
2016-05-01,pre,96.82651,96.36114792686132,0.46536207313867806,services_volume_index,MA,MA
2016-06-01,pre,97.24663,98.32800894246304,-1.081378942463047,services_volume_index,MA,MA
2016-07-01,pre,99.20369,97.61663521775347,1.5870547822465255,services_volume_index,MA,MA
2016-08-01,pre,100.51394,97.02626914306774,3.4876708569322687,services_volume_index,MA,MA
2016-09-01,pre,95.56091,94.97497056637843,0.5859394336215757,services_volume_index,MA,MA
2016-10-01,pre,94.67001,95.34494479347592,-0.6749347934759129,services_volume_index,MA,MA
2016-11-01,pre,94.69777,95.78527686872503,-1.087506868725029,services_volume_index,MA,MA
2016-12-01,pre,97.33184,99.27538088978932,-1.9435408897893183,services_volume_index,MA,MA
2017-01-01,pre,86.54151,89.4245713682514,-2.883061368251404,services_volume_index,MA,MA
2017-02-01,pre,79.17532,85.53949221788761,-6.364172217887614,services_volume_index,MA,MA
2017-03-01,pre,92.86657,91.25220043835127,1.6143695616487292,services_volume_index,MA,MA
2017-04-01,pre,87.42143,85.95124450359259,1.4701854964074101,services_volume_index,MA,MA
2017-05-01,pre,90.14399,91.3380854260343,-1.1940954260342949,services_volume_index,MA,MA
2017-06-01,pre,88.2545,89.37408003651475,-1.119580036514762,services_volume_index,MA,MA
2017-07-01,pre,88.21326,89.648666662403,-1.4354066624029969,services_volume_index,MA,MA
2017-08-01,pre,88.98262,90.02494181041689,-1.0423218104168939,services_volume_index,MA,MA
2017-09-01,pre,86.35837,88.26194780020649,-1.9035778002064916,services_volume_index,MA,MA
2017-10-01,pre,85.96124,87.91392846074456,-1.9526884607445538,services_volume_index,MA,MA
2017-11-01,pre,82.37892,88.52806361257385,-6.149143612573852,services_volume_index,MA,MA
2017-12-01,pre,89.97903,92.97461821193721,-2.9955882119372177,services_volume_index,MA,MA
2018-01-01,pre,81.92378,83.29724845969352,-1.3734684596935267,services_volume_index,MA,MA
2018-02-01,pre,75.23264,80.72469665484361,-5.4920566548436085,services_volume_index,MA,MA
2018-03-01,pre,88.27949,84.82082703578494,3.4586629642150513,services_volume_index,MA,MA
2018-04-01,pre,87.9047,83.55011337846878,4.354586621531226,services_volume_index,MA,MA
2018-05-01,pre,86.36495,83.5493897281856,2.815560271814391,services_volume_index,MA,MA
2018-06-01,pre,85.60289,86.21000944422155,-0.6071194442215528,services_volume_index,MA,MA
2018-07-01,pre,91.49806,86.99918358144815,4.498876418551845,services_volume_index,MA,MA
2018-08-01,pre,90.86317,90.47601053235154,0.3871594676484591,services_volume_index,MA,MA
2018-09-01,pre,86.9565,87.01788733685535,-0.06138733685534703,services_volume_index,MA,MA
2018-10-01,pre,91.82044,89.3038125434421,2.5166274565578988,services_volume_index,MA,MA
2018-11-01,pre,87.56194,88.7377924184784,-1.1758524184783994,services_volume_index,MA,MA
2019-01-01,post,85.68601,84.85341400385317,0.8325959961468214,services_volume_index,MA,MA
2019-02-01,post,82.54117,80.39765110818998,2.143518891810018,services_volume_index,MA,MA
2019-03-01,post,84.76069,80.21085982153546,4.549830178464532,services_volume_index,MA,MA
2019-04-01,post,88.55393,81.41126535245442,7.142664647545573,services_volume_index,MA,MA
2019-05-01,post,92.51729,85.19431192945537,7.322978070544636,services_volume_index,MA,MA
2019-06-01,post,87.680179999999993,82.22385465087778,5.45632534912221,services_volume_index,MA,MA
2019-07-01,post,94.09106,88.58143648164743,5.509623518352569,services_volume_index,MA,MA
2019-08-01,post,95.89098,89.07359712275137,6.817382877248633,services_volume_index,MA,MA
2019-09-01,post,89.46975,86.35622371402233,3.1135262859776702,services_volume_index,MA,MA
2019-10-01,post,92.72434,90.68246240441317,2.0418775955868256,services_volume_index,MA,MA
2019-11-01,post,88.8518,87.73278476160242,1.11901523839758,services_volume_index,MA,MA
2019-12-01,post,90.77641,93.95989486580922,-3.18348486580922,services_volume_index,MA,MA
2020-01-01,post,84.21476,86.0690732298031,-1.8543132298030969,services_volume_index,MA,MA
2020-02-01,post,80.54838,82.70517176853393,-2.1567917685339353,services_volume_index,MA,MA
2020-03-01,post,88.01461,79.36351644559879,8.651093554401214,services_volume_index,MA,MA
2020-04-01,post,76.01254,68.90597324853711,7.106566751462893,services_volume_index,MA,MA
2020-05-01,post,76.57453,69.72452048576267,6.850009514237328,services_volume_index,MA,MA
2020-06-01,post,81.17478,74.45180662289904,6.722973377100956,services_volume_index,MA,MA
2020-07-01,post,84.89241,79.93417464947774,4.9582353505222585,services_volume_index,MA,MA
2020-08-01,post,92.80501,82.92939171566057,9.875618284339424,services_volume_index,MA,MA
2020-09-01,post,92.18792,85.43078998552522,6.757130014474782,services_volume_index,MA,MA
2020-10-01,post,90.34463,88.68649500278678,1.6581349972132102,services_volume_index,MA,MA
2020-11-01,post,88.8361,89.2908894584127,-0.454789458412705,services_volume_index,MA,MA
2020-12-01,post,94.44294,97.09855828062017,-2.6556182806201747,services_volume_index,MA,MA
2016-01-01,pre,83.0493,88.45312372408159,-5.40382372408159,services_volume_index,MG,MG
2016-02-01,pre,81.11869,85.43980137044876,-4.321111370448762,services_volume_index,MG,MG
2016-03-01,pre,88.20117,91.22891238986868,-3.0277423898686777,services_volume_index,MG,MG
2016-04-01,pre,85.87385,87.64533272611077,-1.7714827261107615,services_volume_index,MG,MG
2016-05-01,pre,86.09534,87.42735338025086,-1.3320133802508707,services_volume_index,MG,MG
2016-06-01,pre,86.13129,87.6702939578852,-1.5390039578851997,services_volume_index,MG,MG
2016-07-01,pre,88.2937,88.14372561266082,0.149974387339185,services_volume_index,MG,MG
2016-08-01,pre,86.9902,88.58451445096287,-1.5943144509628695,services_volume_index,MG,MG
2016-09-01,pre,87.39143,87.31372280758964,0.07770719241035806,services_volume_index,MG,MG
2016-10-01,pre,84.60014,85.38367678080581,-0.783536780805818,services_volume_index,MG,MG
2016-11-01,pre,85.54158,85.36614252024408,0.17543747975591373,services_volume_index,MG,MG
2016-12-01,pre,92.47793,88.62143877252286,3.856491227477136,services_volume_index,MG,MG
2017-01-01,pre,82.33858,82.26414163165123,0.0744383683487655,services_volume_index,MG,MG
2017-02-01,pre,78.39699,78.45000181629833,-0.053011816298322856,services_volume_index,MG,MG
2017-03-01,pre,86.19841,86.292200336775693,-0.09379033677569737,services_volume_index,MG,MG
2017-04-01,pre,80.80416,81.88780560822865,-1.0836456082286503,services_volume_index,MG,MG
2017-05-01,pre,85.06797,85.0482892420681,0.019680757931908488,services_volume_index,MG,MG
2017-06-01,pre,82.24341,85.03869110506955,-2.7952811050695487,services_volume_index,MG,MG
2017-07-01,pre,83.73187,84.99135618600974,-1.2594861860097382,services_volume_index,MG,MG
2017-08-01,pre,85.76628,86.04062982527313,-0.27434982527313423,services_volume_index,MG,MG
2017-09-01,pre,84.66856,83.88391530692058,0.7846446930794144,services_volume_index,MG,MG
2017-10-01,pre,86.9636,85.25725832128049,1.706341678719511,services_volume_index,MG,MG
2017-11-01,pre,85.46884,85.04339307515511,0.42544692484489133,services_volume_index,MG,MG
2017-12-01,pre,88.2752,90.82539359669249,-2.5501935966924947,services_volume_index,MG,MG
2018-01-01,pre,80.32977,81.24557784132408,-0.9158078413240816,services_volume_index,MG,MG
2018-02-01,pre,75.6726,76.95836708443193,-1.2857670844319244,services_volume_index,MG,MG
2018-03-01,pre,83.44103,85.2778547369783,-1.8368247369783006,services_volume_index,MG,MG
2018-04-01,pre,81.63571,84.8232307278559,-3.1875207278558975,services_volume_index,MG,MG
2018-05-01,pre,79.78459,82.15282390621459,-2.3682339062145985,services_volume_index,MG,MG
2018-06-01,pre,85.30208,85.78014035994892,-0.4780603599489126,services_volume_index,MG,MG
2018-07-01,pre,86.09755,86.45175570523081,-0.35420570523081096,services_volume_index,MG,MG
2018-08-01,pre,87.12598,89.21465669465104,-2.088676694651042,services_volume_index,MG,MG
2018-09-01,pre,85.08255,85.98265214254462,-0.9001021425446254,services_volume_index,MG,MG
2018-10-01,pre,87.86445,89.27285384225621,-1.408403842256206,services_volume_index,MG,MG
2018-11-01,pre,84.88358,89.45748014427195,-4.57390014427196,services_volume_index,MG,MG
2019-01-01,post,81.86619,84.52863982329197,-2.662449823291965,services_volume_index,MG,MG
2019-02-01,post,79.30112,81.43911231758958,-2.1379923175895783,services_volume_index,MG,MG
2019-03-01,post,80.48096,84.59411187262194,-4.113151872621941,services_volume_index,MG,MG
2019-04-01,post,81.09438,85.61404327231162,-4.519663272311618,services_volume_index,MG,MG
2019-05-01,post,84.13235,89.121838589979,-4.989488589979004,services_volume_index,MG,MG
2019-06-01,post,82.53911,84.63860738206084,-2.0994973820608465,services_volume_index,MG,MG
2019-07-01,post,86.47382,88.85300052487852,-2.379180524878521,services_volume_index,MG,MG
2019-08-01,post,85.47805,88.8541740204723,-3.3761240204723038,services_volume_index,MG,MG
2019-09-01,post,84.3775,87.18209860440426,-2.804598604404262,services_volume_index,MG,MG
2019-10-01,post,89.56934,90.7836528033334,-1.2143128033333994,services_volume_index,MG,MG
2019-11-01,post,85.30922,88.61538883322542,-3.3061688332254278,services_volume_index,MG,MG
2019-12-01,post,87.54747,92.72024691684089,-5.172776916840888,services_volume_index,MG,MG
2020-01-01,post,81.49804,85.50037302799132,-4.0023330279913125,services_volume_index,MG,MG
2020-02-01,post,77.15745,81.81375934352405,-4.6563093435240575,services_volume_index,MG,MG
2020-03-01,post,79.0647,82.44727101748074,-3.3825710174807426,services_volume_index,MG,MG
2020-04-01,post,68.26327,71.50498235228063,-3.2417123522806293,services_volume_index,MG,MG
2020-05-01,post,69.21775,73.44867102156032,-4.23092102156032,services_volume_index,MG,MG
2020-06-01,post,73.0148,77.022254838585,-4.007454838585005,services_volume_index,MG,MG
2020-07-01,post,76.10606,81.16879771858406,-5.06273771858406,services_volume_index,MG,MG
2020-08-01,post,79.80777,83.57678500687318,-3.7690150068731754,services_volume_index,MG,MG
2020-09-01,post,82.6041,86.59614352445294,-3.9920435244529386,services_volume_index,MG,MG
2020-10-01,post,85.72976,88.06397146004082,-2.3342114600408195,services_volume_index,MG,MG
2020-11-01,post,85.02783,88.12012932433225,-3.0922993243322594,services_volume_index,MG,MG
2020-12-01,post,89.19047,94.06378644738578,-4.8733164473857755,services_volume_index,MG,MG
2016-01-01,pre,102.6961,95.44859191951103,7.24750808048897,services_volume_index,MS,MS
2016-02-01,pre,94.0926,92.49554227146002,1.5970577285399798,services_volume_index,MS,MS
2016-03-01,pre,100.49768,97.54631084957624,2.9513691504237585,services_volume_index,MS,MS
2016-04-01,pre,93.21514,93.11547442029827,0.0996655797017354,services_volume_index,MS,MS
2016-05-01,pre,95.61874,93.81541485434788,1.8033251456521242,services_volume_index,MS,MS
2016-06-01,pre,91.83259,94.08728256257689,-2.254692562576892,services_volume_index,MS,MS
2016-07-01,pre,94.72927,93.04692149827791,1.682348501722089,services_volume_index,MS,MS
2016-08-01,pre,95.77998,92.98679019335692,2.7931898066430705,services_volume_index,MS,MS
2016-09-01,pre,93.72906,91.00418119409424,2.7248788059057603,services_volume_index,MS,MS
2016-10-01,pre,90.90563,90.51307322152117,0.3925567784788342,services_volume_index,MS,MS
2016-11-01,pre,92.39557,89.90182909931896,2.493740900681047,services_volume_index,MS,MS
2016-12-01,pre,87.89529,91.86979909591153,-3.974509095911529,services_volume_index,MS,MS
2017-01-01,pre,80.24652,86.61423720505097,-6.367717205050965,services_volume_index,MS,MS
2017-02-01,pre,82.69614,83.32439082626323,-0.6282508262632263,services_volume_index,MS,MS
2017-03-01,pre,89.72512,88.64758568342866,1.0775343165713451,services_volume_index,MS,MS
2017-04-01,pre,80.86965,84.04637466595084,-3.176724665950843,services_volume_index,MS,MS
2017-05-01,pre,87.53435,87.55990200003943,-0.025552000039425593,services_volume_index,MS,MS
2017-06-01,pre,86.4096,86.6842024276827,-0.2746024276827086,services_volume_index,MS,MS
2017-07-01,pre,89.40218,88.13511761594634,1.2670623840536592,services_volume_index,MS,MS
2017-08-01,pre,93.26034,88.60180412514258,4.658535874857421,services_volume_index,MS,MS
2017-09-01,pre,85.55409,85.98011579613457,-0.42602579613456726,services_volume_index,MS,MS
2017-10-01,pre,83.61685,86.63865964452071,-3.021809644520715,services_volume_index,MS,MS
2017-11-01,pre,83.59845,87.04885454791169,-3.4504045479116883,services_volume_index,MS,MS
2017-12-01,pre,85.01415,91.77761100484759,-6.763461004847585,services_volume_index,MS,MS
2018-01-01,pre,80.11812,84.12389511676042,-4.005775116760418,services_volume_index,MS,MS
2018-02-01,pre,79.69028,80.81773236694399,-1.1274523669439844,services_volume_index,MS,MS
2018-03-01,pre,89.34451,86.36681065181143,2.9776993481885654,services_volume_index,MS,MS
2018-04-01,pre,84.92727,85.37157526039543,-0.4443052603954385,services_volume_index,MS,MS
2018-05-01,pre,82.43873,82.94038073410208,-0.5016507341020713,services_volume_index,MS,MS
2018-06-01,pre,84.18393,85.86361018551132,-1.679680185511316,services_volume_index,MS,MS
2018-07-01,pre,87.445,86.76663178274477,0.6783682172552261,services_volume_index,MS,MS
