period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2016-01-01,pre,-84,-282.85615339520444,240.89235203850296,8.227241341700474e-4,0.02991400146462109,-41.96380135670148,198.85615339520444,-42.03619864329852,formal_hiring_balance_ma12
2016-02-01,pre,-83.5,52.86202481296366,-118.41275257660652,8.227241341700474e-4,0.04358804662195668,-65.55072776364287,-136.36202481296365,-17.94927223635713,formal_hiring_balance_ma12
2016-03-01,pre,17.666666666666668,14.794468819604715,-105.50939875819078,0.039194067748472214,0.06176692614344452,-90.71492993858607,2.872197847061953,108.38159660525274,formal_hiring_balance_ma12
2016-04-01,pre,-2.75,122.20821444919832,-77.02376150062072,0.02758531617629184,0.05621256281778973,45.1844529485776,-124.95821444919832,-47.9344529485776,formal_hiring_balance_ma12
2016-05-01,pre,-10.8,99.07974844349593,-55.291799831387635,0.07912342618981327,0.04178550030282856,43.787948612108295,-109.87974844349593,-54.58794861210829,formal_hiring_balance_ma12
2016-06-01,pre,-47.666666666666664,86.21652333792824,-120.92191821156636,1e-4,0.08452002059529755,-34.70539487363813,-133.8831900045949,-12.961271793028537,formal_hiring_balance_ma12
2016-07-01,pre,-53.714285714285715,81.86763162383575,-105.21565885158932,1e-4,0.0567007823495648,-23.348027227753576,-135.58191733812146,-30.36625848653214,formal_hiring_balance_ma12
2016-08-01,pre,-39.125,135.78996392589823,-203.265320855905,1e-4,0.04949727793964877,-67.47535693000677,-174.91496392589823,28.350356930006768,formal_hiring_balance_ma12
2016-09-01,pre,3.5555555555555554,127.22136626090024,-119.96503633747756,1e-4,0.05045985212471956,7.256329923422683,-123.66581070534468,-3.700774367867128,formal_hiring_balance_ma12
2016-10-01,pre,-17.5,14.179277758112073,-14.163237225744306,0.0023598334667821936,0.046207710204974425,0.016040532367767923,-31.67927775811207,-17.516040532367768,formal_hiring_balance_ma12
2016-11-01,pre,-18,-178.7448465069737,89.7041195890971,0.013664483492953258,0.050250431537456224,-89.04072691787658,160.7448465069737,71.04072691787658,formal_hiring_balance_ma12
