pre_rmspe,post_rmspe,mean_abs_gap_post,post_pre_ratio,pseudo_treated_state,outcome,short_label,channel_slug
0.4656892412574127,1.1692295401838175,1.0057042492838897,2.5107505963134726,RJ,va_icms_terciario_varejista_real_pc_sa,ICMS retail VA,tax_base
0.7056854235437449,3.081288578149062,2.4260733331745308,4.366376965356229,RJ,retail_volume_index_sa,Retail volume,consumption
1.015221071139437,2.0354492329266374,1.6571139772429933,2.0049320200201755,RN,va_icms_total_real_pc_sa,ICMS total VA,tax_base
1.1607283787023757,2.062940566229246,1.7016153255875475,1.7772810625475437,RN,va_receita_tributaria_total_real_pc_sa,Tax revenue VA,tax_base
0.33154736260514284,1.013041602519812,0.8871697776220697,3.055495886198004,RN,va_icms_terciario_varejista_real_pc_sa,ICMS retail VA,tax_base
0.512896679575149,3.92215826091155,3.1518372193515596,7.647072825974263,RN,retail_volume_index_sa,Retail volume,consumption
4.606619875216394,10.258487704566514,7.303597280092601,2.2269012817309193,RO,va_icms_total_real_pc_sa,ICMS total VA,tax_base
5.060617920194971,11.235359930430118,7.641120617075723,2.2201557413757986,RO,va_receita_tributaria_total_real_pc_sa,Tax revenue VA,tax_base
1.5551761545070566,1.439184312916234,1.2620822038310233,0.9254156249408361,RO,va_icms_terciario_varejista_real_pc_sa,ICMS retail VA,tax_base
1.9837131657312,11.084494740736615,8.942543534321345,5.5877507556143335,RO,retail_volume_index_sa,Retail volume,consumption
1.75483864717976,7.812476783898571,6.646243450828193,4.451963031731821,RR,va_icms_total_real_pc_sa,ICMS total VA,tax_base
2.5159479118821437,6.5375810222249795,5.6614423612336076,2.5984564272375223,RR,va_receita_tributaria_total_real_pc_sa,Tax revenue VA,tax_base
0.7865514017479341,1.1313180337502435,0.944960779147914,1.4383268928593134,RR,va_icms_terciario_varejista_real_pc_sa,ICMS retail VA,tax_base
1.7461824175212703,15.317581158704346,12.177231573602874,8.772039510309503,RR,retail_volume_index_sa,Retail volume,consumption
1.9874427804481722,5.308884203924132,3.7007024373885975,2.6712136098464017,RS,va_icms_total_real_pc_sa,ICMS total VA,tax_base
2.2358148374001607,6.206717270389387,4.744652864731233,2.7760426161258733,RS,va_receita_tributaria_total_real_pc_sa,Tax revenue VA,tax_base
0.39294960847951915,0.6437024880849411,0.442101247008874,1.6381298624413603,RS,va_icms_terciario_varejista_real_pc_sa,ICMS retail VA,tax_base
0.38908415211168496,4.769015898014867,4.193224172874718,12.257029416726132,RS,retail_volume_index_sa,Retail volume,consumption
1.5141222391499656,5.547809662237253,4.732067357507819,3.6640434429863573,SC,va_icms_total_real_pc_sa,ICMS total VA,tax_base
1.5620050034515762,5.2469715961879215,4.444390962174078,3.3591259852520587,SC,va_receita_tributaria_total_real_pc_sa,Tax revenue VA,tax_base
0.6544107986914816,3.659525881117017,3.2110187807542263,5.592092747299362,SC,va_icms_terciario_varejista_real_pc_sa,ICMS retail VA,tax_base
0.2629481587272138,3.979200958017187,3.335834290255416,15.133024613210042,SC,retail_volume_index_sa,Retail volume,consumption
1.9789029527399935,2.9273456397189266,2.0706905160724762,1.479277008337229,SE,va_icms_total_real_pc_sa,ICMS total VA,tax_base
1.5817372359931017,2.804214671095205,1.9409732726058389,1.7728701122311032,SE,va_receita_tributaria_total_real_pc_sa,Tax revenue VA,tax_base
0.21600360590294268,3.9204078470298707,3.699796769359268,18.149733337282505,SE,va_icms_terciario_varejista_real_pc_sa,ICMS retail VA,tax_base
1.1361455097182627,3.500113877121842,2.532869846063784,3.0806915550718394,SE,retail_volume_index_sa,Retail volume,consumption
8.522386372729786,16.515714904548485,10.217412096040514,1.9379213969218783,SP,va_icms_total_real_pc_sa,ICMS total VA,tax_base
8.697447306919306,15.268365720767749,8.870987074208267,1.7554996520209911,SP,va_receita_tributaria_total_real_pc_sa,Tax revenue VA,tax_base
0.5375614243287904,0.6917861622361379,0.5754445880406062,1.2868969589845765,SP,va_icms_terciario_varejista_real_pc_sa,ICMS retail VA,tax_base
0.756792299940682,3.4840618144657487,2.6795162582507963,4.6037225996337865,SP,retail_volume_index_sa,Retail volume,consumption
0.8293436287896636,3.695497116691063,2.8433274626000706,4.4559299528040475,TO,va_icms_total_real_pc_sa,ICMS total VA,tax_base
1.3321833596175137,5.438996298027406,4.40418359561388,4.082768530894282,TO,va_receita_tributaria_total_real_pc_sa,Tax revenue VA,tax_base
1.7525690701731858,4.931010430959454,4.663960510798397,2.8135897836381307,TO,va_icms_terciario_varejista_real_pc_sa,ICMS retail VA,tax_base
2.2953925751099726,10.514880715293236,7.947401423908308,4.580863783089246,TO,retail_volume_index_sa,Retail volume,consumption
