donor_state,scm_weight
AC,0.4298429338204186
RO,0.30149984776981403
ES,0.1995491315780877
AP,0.04120142010212214
SE,0.027906666729555964
PB,6.38933849878878e-16
CE,2.518517612062662e-16
MT,1.5315995381823806e-16
AM,1.0979953746205795e-16
RN,7.342187619371387e-17
SP,7.264560662812951e-17
PE,6.908439255126916e-17
PI,4.943200770166668e-17
RS,7.538967457685907e-18
BA,0
DF,0
GO,0
MA,0
MG,0
MS,0
PA,0
PR,0
