scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_post,n_periods_pre,scm_rmspe_event,augmented_rmspe_event,scm_mean_gap_event,augmented_mean_gap_event,scm_rmspe_crisis,augmented_rmspe_crisis,scm_mean_gap_crisis,augmented_mean_gap_crisis,n_periods_event,n_periods_crisis,outcome,donor_count,family,specification,status,skip_reason
43.33846336407615,57.20235695554097,47.78506796449765,0.02238855578460796,-15.038988629515815,-15.41546290386425,7.338626076832442,0.0013585850335966804,9,14,,,,,,,,,0,0,formal_hiring_balance_sa_per_100k_wap,24,bimonthly,sa,estimated,
16.945108470492446,14.298375125670942,19.104775539002446,0.006121919302564101,-9.436650319600693,7.3674276235228895,-10.63343473735192,4.2257212646327043e-4,9,14,,,,,,,,,0,0,formal_hiring_balance_construction_sa_per_100k_wap,24,bimonthly,sa,estimated,
5.409831836239555,1.909793785144058,4.890960731638223,0.004307159499464253,5.072889741917641,0.1770469273284395,4.737720972937636,2.2146095793017042e-4,9,14,,,,,,,,,0,0,retail_volume_index_sa,24,bimonthly,sa,estimated,
8.497004557852334,2.4884200962581042,7.965122904550311,0.006890473531652955,8.098584441151779,-0.75814578639521,7.466824196214246,-1.2194824047944459e-4,9,14,,,,,,,,,0,0,services_volume_index_sa,24,bimonthly,sa,estimated,
46.315479898337614,31.06947907060741,50.43212131725661,0.08359951043203798,41.95308206494348,10.450304997573337,46.95334125413226,-2.2388509840100466e-4,9,14,,,,,,,,,0,0,state_tax_revenue_real_pc_sa,24,bimonthly,sa,estimated,
56.19769986374877,28.89710425911412,52.160998394965276,0.5532995085449225,53.06400071827354,18.07884998023483,47.97749925505392,0.07599283788653517,9,14,,,,,,,,,0,0,icms_revenue_real_pc_sa,24,bimonthly,sa,estimated,
18.363290954051283,8.427145716877723,18.266975219542225,0.014044040229092497,-5.079066076855993,-1.1374614884857355,-4.830087006386304,-0.00425489953796619,9,14,,,,,,,,,0,0,public_investment_liquidated_real_pc_sa,24,bimonthly,sa,estimated,
87.45903433593143,71.50115453813399,85.46835119667212,0.11233956831111724,-29.205816134071014,-10.43808989511913,-22.081099507317237,-0.008618388983856156,9,14,,,,,,,,,0,0,liquidated_expenditure_total_real_pc_sa,24,bimonthly,sa,estimated,
