state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
ES,2014-10-01,2014,10,93.1677518052143,107.396107358388,12.4007588370077,-21.1849049870363,5.23509999421055,5.33434404024089,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,6,790398014,324,3885049,92.46792472481665,4.5268618246516095,203.44608626557863,1127.96815355482,7.0281731989952885,1.9273888180046121
ES,2014-11-01,2014,11,93.940799156342,108.596165288808,12.6190095788007,-12.2443485492738,5.22439110269374,5.32722878460657,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,7,759376666,1270,3885049,92.55827761856895,4.527838474442719,195.46128401469326,1128.89876858696,7.028997895459005,0.6867352252185236
ES,2014-12-01,2014,12,94.4623655207614,105.802733078151,-37.1950660169488,42.582038191145,5.26385644614631,5.3469387871872,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,8,808356394,-8803,3885049,93.20118850963212,4.5347604738595075,208.0685195991093,1141.6914291171101,7.040266151530612,-0.5245751083190971
ES,2015-01-01,2015,1,91.7660040891655,102.988795574403,-37.2074818789423,-15.1713961253226,5.16859495332577,5.28133246843914,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,9,771855463,-1121,3929911,93.19972097576503,4.5347447278648,196.4053290265352,1158.4517382224037,7.054839684154788,-0.6814403684968947
ES,2015-02-01,2015,2,89.7406958330977,99.8805544188537,-58.7158881034943,-38.7972095942092,5.23364220251102,5.33473247275814,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,10,760247722,-3061,3929911,92.79704341113936,4.530414779490864,193.45163847221986,1172.9238032066187,7.067254887640416,-1.8621286843391618
ES,2015-03-01,2015,3,89.0239735055789,102.23079207136,-84.2949638264026,-19.2231030604838,5.14990458634692,5.26115265975839,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,11,677656306,-1484,3929911,92.0169316516933,4.521972599808132,172.43553505410173,1169.268392432238,7.064133526593237,-3.2761556177735325
ES,2015-04-01,2015,4,88.1740923444614,99.1157192343085,-102.198593706733,-19.3539748139358,5.23681243953535,5.34019050114358,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,12,781856667,-1273,3929911,91.18465507490114,4.512886627166035,198.95022228238756,1164.7725284490468,7.060281092384975,-3.6825261437218297
ES,2015-05-01,2015,5,87.4689764754969,98.0420345809702,-154.517795363514,-47.8142453074522,5.18082659752993,5.28173760442818,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,13,741768985,-2101,3929911,90.10601796142697,4.500986954408521,188.74956328527543,1158.060807719629,7.0545021677384225,-4.540306383528788
ES,2015-06-01,2015,6,86.0980582386454,98.6829818286583,-133.383520256549,-29.2335331984597,5.17921511903154,5.28264683789199,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,14,756870475,-7135,3929911,88.71196674774097,4.4853947928170115,192.59226862898421,1142.584556749504,7.041048130313763,-4.115869290678593
ES,2015-07-01,2015,7,85.7773492247145,95.7402226150929,-79.716837731058,3.45124881763045,5.23150366231381,5.32266315566768,FALSE,TRUE,FALSE,post,FALSE,2013-07-17,2014-04-03,,15,788493879,-5666,3929911,87.7138576036658,4.4740798983399515,200.6391185449238,1146.8183462678926,7.044746731673275,-5.272384031088745
