pre_rmspe,post_rmspe,mean_abs_gap_post,pseudo_treated_state,outcome,short_label,channel_slug,post_pre_ratio
0.011521847494106069,3.014927826428542,2.661063997316763,BA,services_volume_index_ma6_v5,"Services, MA6",consumption,261.6705201115368
0.018863073850165783,129.4233785027815,111.88465375201626,BA,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,6861.202979473254
0.1316112824309876,100.16034804584643,88.45902694592833,BA,icms_revenue_real_pc,ICMS (raw),public_sector,761.0316243090106
0.0013442082346452272,11.125323191861053,8.9865600926195075,BA,public_investment_liquidated_real_pc,Public investment (raw),public_sector,8276.48790203798
0.01771030800793224,107.08388707143956,75.59965558477218,BA,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,6046.415851349279
0.16747237980619412,20.857001501183614,15.141574052028778,CE,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,124.5399481712757
0.030140547678943332,6.1354883788283905,4.732195704542958,CE,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,203.56260424274708
0.04208552919098658,2.446111270295597,1.9451680146564498,CE,retail_volume_index_ma6_v5,"Retail, MA6",consumption,58.12238356787679
0.046133424012068124,2.2506721221645356,2.067513214274603,CE,services_volume_index_ma6_v5,"Services, MA6",consumption,48.786149529585714
0.003702566071720999,40.30113990159717,26.932042254399665,CE,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,10884.651109781464
0.012264277064722709,29.133181179244033,20.390936555600007,CE,icms_revenue_real_pc,ICMS (raw),public_sector,2375.45034456564
0.03669170636402491,72.87179660831913,51.37205067778826,CE,public_investment_liquidated_real_pc,Public investment (raw),public_sector,1986.056355224942
0.02823828806377568,47.5091352179928,34.28406103813241,CE,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,1682.4368074542708
0.07029550552924378,43.62016672563329,39.62060627226557,DF,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,620.5256850665477
0.13593354369240568,30.84224965039421,16.77007939170341,DF,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,226.89211810872035
0.011825848262864407,12.767624259614974,12.174637951454985,DF,retail_volume_index_ma6_v5,"Retail, MA6",consumption,1079.6370776807562
0.013405159962858569,22.4953399016934,19.60957509530505,DF,services_volume_index_ma6_v5,"Services, MA6",consumption,1678.1105159521278
0.017757725079809255,155.54747172245692,129.45593321505237,DF,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,8759.42560341337
0.10780228849785044,101.42236148513504,70.33278642553213,DF,icms_revenue_real_pc,ICMS (raw),public_sector,940.8182599681768
0.015635297800030767,23.795245114114117,19.45371130009991,DF,public_investment_liquidated_real_pc,Public investment (raw),public_sector,1521.8926699347737
0.03906417573712717,966.6669816576477,861.9472816951622,DF,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,24745.61317158199
1.276743849007931,39.773987451830614,32.81280946645469,ES,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,31.15267599114436
0.11814558512267131,5.718465873086316,4.633554989973673,ES,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,48.40185832715456
0.015650692002818118,5.473045425913587,4.855505001150266,ES,retail_volume_index_ma6_v5,"Retail, MA6",consumption,349.69989984647907
0.005490245467359554,1.8385916327371,1.2571948905992087,ES,services_volume_index_ma6_v5,"Services, MA6",consumption,334.88332054875156
0.029056319161196994,61.37091985422546,53.75823980838011,ES,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,2112.1367614994647
0.021153367249895923,57.1571812316962,53.72956215343741,ES,icms_revenue_real_pc,ICMS (raw),public_sector,2702.0370117186626
7.155005914267766e-4,23.124302157317956,16.87587867546334,ES,public_investment_liquidated_real_pc,Public investment (raw),public_sector,32319.053868573174
0.04848180187747124,107.5322814544286,79.61269712081105,ES,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,2217.9926754000708
0.29186843804234935,34.47026193753521,28.568176798697525,GO,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,118.10205368123314
0.02097345023703517,3.703820000351536,3.1120415325759785,GO,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,176.5956463286754
0.03161797599003455,11.801876056962687,11.716444212957576,GO,retail_volume_index_ma6_v5,"Retail, MA6",consumption,373.2647548559857
0.006691709500977263,4.63106568485806,4.591583276160661,GO,services_volume_index_ma6_v5,"Services, MA6",consumption,692.0601804638612
0.03671062005097869,43.882508646933616,35.4407085564244,GO,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,1195.3627747500745
0.011523115719877604,24.365913598626026,21.601903453455737,GO,icms_revenue_real_pc,ICMS (raw),public_sector,2114.5247683831153
0.011410111856283973,31.87788896707632,27.41601419143853,GO,public_investment_liquidated_real_pc,Public investment (raw),public_sector,2793.8279105931797
0.030991841712832067,131.83398693153478,88.6223373234246,GO,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,4253.8287383208135
0.15402128453460293,26.83211095057845,20.245625752066832,MA,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,174.2104088513186
0.035716614976378895,10.813811407588226,8.675630653732892,MA,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,302.76697315072875
0.006033352690153006,7.303388928732636,7.239266746691653,MA,retail_volume_index_ma6_v5,"Retail, MA6",consumption,1210.50256860542
0.048436085574672244,6.468439329135617,5.350143236175158,MA,services_volume_index_ma6_v5,"Services, MA6",consumption,133.54587292491766
0.005180140043854902,50.2646090344764,35.11489648391351,MA,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,9703.330143381801
0.002765555506350671,40.283647605259766,30.84236951815641,MA,icms_revenue_real_pc,ICMS (raw),public_sector,14566.204696580702
0.0071310766822299055,19.519194115323813,16.305998813028744,MA,public_investment_liquidated_real_pc,Public investment (raw),public_sector,2737.2015454502325
0.04147598387063042,161.7228398612477,123.30837402737224,MA,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,3899.1923703530356
0.025716940750840515,25.249780122639013,19.7816071247597,MG,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,981.834517848464
0.010285521452878157,15.171143293198453,12.37520212612896,MG,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,1474.9999173793149
0.013512217018158605,18.396541563860275,16.059220642469594,MG,retail_volume_index_ma6_v5,"Retail, MA6",consumption,1361.4746965015286
0.0071679676083421014,12.376130843590827,12.073243944002606,MG,services_volume_index_ma6_v5,"Services, MA6",consumption,1726.5885561742007
0.03252706386268033,173.40184558740006,162.51983548728697,MG,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,5331.002094731068
0.015591514773309525,140.326159008676,136.02585553977195,MG,icms_revenue_real_pc,ICMS (raw),public_sector,9000.162014334528
0.0089744813174393,38.61672361139482,29.803505564081824,MG,public_investment_liquidated_real_pc,Public investment (raw),public_sector,4302.947685272286
0.010815967359926881,154.0127898673723,132.11957786569914,MG,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,14239.391146647606
0.19209606315793154,46.4380211558097,37.30274218548936,MS,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,241.74374212776416
0.17103784335472133,12.768722557352234,9.502493536609219,MS,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,74.65437067556293
0.010199506290178587,6.786531079828807,6.4486269232326885,MS,retail_volume_index_ma6_v5,"Retail, MA6",consumption,665.3783905563903
0.0025207522601156163,4.227028512138278,3.8318825829070327,MS,services_volume_index_ma6_v5,"Services, MA6",consumption,1676.8916878584498
0.03180984379618067,238.92507981707533,230.29279462100993,MS,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,7511.042221645946
0.047164360657179265,191.7721401602885,189.17796458878527,MS,icms_revenue_real_pc,ICMS (raw),public_sector,4066.0392187696775
4.84033045096481e-4,65.1195351043165,56.903738533504416,MS,public_investment_liquidated_real_pc,Public investment (raw),public_sector,134535.30861996498
0.09697281276179114,262.5026711803936,208.42101867497422,MS,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,2706.971817196004
2.3155452492054995,56.23291195394776,45.471172526202096,MT,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,24.284954903490732
0.040331332872042346,13.758125075427623,11.342964573127553,MT,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,341.12745837281136
0.007104475943086737,6.1294319245304605,6.083393308477677,MT,retail_volume_index_ma6_v5,"Retail, MA6",consumption,862.7563769140386
0.01096215343900638,8.409363344706655,7.9678357416387975,MT,services_volume_index_ma6_v5,"Services, MA6",consumption,767.1269510590693
0.09859108169248268,116.9981461842085,90.33099799848546,MT,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,1186.7011110511967
0.38720938980777014,731.8576513953642,510.89481849129135,MT,icms_revenue_real_pc,ICMS (raw),public_sector,1890.082396397191
0.025060141905835713,181.16197937468468,81.08103982679718,MT,public_investment_liquidated_real_pc,Public investment (raw),public_sector,7229.088329004944
0.03001086029727411,227.76432588744612,178.64762324328385,MT,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,7589.3967594169235
1.3195943362127756,28.764344898978884,22.835624374857964,PA,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,21.797869322122363
0.23376807764108232,9.021045700411415,6.896074709495253,PA,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,38.58972444587558
0.01648518573611366,6.945764210278927,6.599880913838507,PA,retail_volume_index_ma6_v5,"Retail, MA6",consumption,421.3336944735191
0.006261164175834107,3.3700031589888475,2.6378908720275236,PA,services_volume_index_ma6_v5,"Services, MA6",consumption,538.2390661461769
0.013241155159310675,43.10639307604472,30.467049987715352,PA,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,3255.4858361986603
0.00790079386736564,34.23805187834469,24.039924111204982,PA,icms_revenue_real_pc,ICMS (raw),public_sector,4333.4951465783115
0.018517686387249037,18.550465378540995,13.97830413008403,PA,public_investment_liquidated_real_pc,Public investment (raw),public_sector,1001.7701450713913
0.02737993886191099,94.52909252273297,75.83840280575112,PA,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,3452.4946530919788
0.024297336618426688,18.476719369543293,13.536850580859944,PB,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,760.4421694323016
0.012341253160037561,6.19749615360743,4.543555583037428,PB,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,502.17721597962645
0.03190282186274239,5.543784527827917,4.952678186757611,PB,retail_volume_index_ma6_v5,"Retail, MA6",consumption,173.77097711541964
0.004111708556397049,1.736444491628122,1.5365388757803227,PB,services_volume_index_ma6_v5,"Services, MA6",consumption,422.3170168339241
0.03298861298618652,23.392312822815715,18.41190186839256,PB,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,709.1026480140553
0.01539417174182412,18.08068746044266,14.975970060022908,PB,icms_revenue_real_pc,ICMS (raw),public_sector,1174.515119336989
9.083902803291337e-4,11.295344618108127,8.412063266616753,PB,public_investment_liquidated_real_pc,Public investment (raw),public_sector,12434.462215971229
0.012363623878772918,78.23115099768764,67.53018604023586,PB,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,6327.525955557621
0.6681815916665956,40.0832227353437,31.86269756082918,PE,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,59.98851694696812
0.032352798691760755,4.441474287605307,3.967055537597157,PE,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,137.2825371282767
0.004774003466937141,4.29752657259674,4.148291039144887,PE,retail_volume_index_ma6_v5,"Retail, MA6",consumption,900.1934335321935
0.032318295522952595,1.3093145931882972,1.1233390005280368,PE,services_volume_index_ma6_v5,"Services, MA6",consumption,40.51310788523536
0.05449665762524863,58.46527147176275,47.139573905579915,PE,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,1072.8230687798261
0.012334300708659153,34.57399864127744,30.257087309004184,PE,icms_revenue_real_pc,ICMS (raw),public_sector,2803.077325413768
0.00291046347305602,30.57513499490566,22.677058675922527,PE,public_investment_liquidated_real_pc,Public investment (raw),public_sector,10505.246081237165
0.021131367614994595,62.00448300257871,45.59092093552674,PE,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,2934.2390011037896
0.04640628273498659,28.937430322740287,20.781542543420525,PI,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,623.5670822417285
0.04387237862231946,5.405945547494961,4.470462256984422,PI,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,123.21979608246637
0.020853784552219402,5.855380213684945,4.785868357897549,PI,retail_volume_index_ma6_v5,"Retail, MA6",consumption,280.78261761181255
0.010964879960142558,6.491209195811969,5.742181343123015,PI,services_volume_index_ma6_v5,"Services, MA6",consumption,592.0000236580405
0.012653622979748038,47.87593905109912,34.16053401575476,PI,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,3783.57559156962
0.011046758257327696,37.998061945189924,29.986007358096533,PI,icms_revenue_real_pc,ICMS (raw),public_sector,3439.7477576722113
6.407059200209435e-4,22.343823643596007,18.53813336024537,PI,public_investment_liquidated_real_pc,Public investment (raw),public_sector,34873.75868614672
0.030596967376775062,220.66920517764243,163.36379610504483,PI,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,7212.126694135825
1.1701172637441744,25.964735689103197,20.648519715459546,PR,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,22.189857797688155
0.17972907385377115,6.607227626819223,5.132598240433898,PR,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,36.762152528504714
0.005297341905136667,5.592672695948543,4.833949941320094,PR,retail_volume_index_ma6_v5,"Retail, MA6",consumption,1055.7507512447899
0.0030480348180961514,5.504825443086597,4.935955104717755,PR,services_volume_index_ma6_v5,"Services, MA6",consumption,1806.024462189377
0.05628000453886645,95.3190496668182,59.62117053855248,PR,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,1693.6574623229062
0.04648010378676287,55.638328266870076,47.352553919366585,PR,icms_revenue_real_pc,ICMS (raw),public_sector,1197.0353707066245
0.003336194621464098,40.92166352190646,27.49961986297802,PR,public_investment_liquidated_real_pc,Public investment (raw),public_sector,12265.970114161948
0.020567087639583908,155.50216295866312,110.02816944809663,PR,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,7560.72836775295
0.021125095246600428,31.878105439864157,26.365435597598854,RJ,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,1509.0159389929456
0.017891610482455807,12.893976180141992,11.093430877313542,RJ,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,720.6716350540715
0.001222293389991075,15.219637969673533,15.088721298209519,RJ,retail_volume_index_ma6_v5,"Retail, MA6",consumption,12451.706025985026
0.08208171029435216,11.217262760681573,10.53021105235678,RJ,services_volume_index_ma6_v5,"Services, MA6",consumption,136.65971043312197
0.022909301314439273,105.75435908708103,92.34130476754324,RJ,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,4616.219309160082
0.02009654250389281,58.38064904833315,47.46297072140638,RJ,icms_revenue_real_pc,ICMS (raw),public_sector,2905.0096073503437
0.0017101995817535756,49.612952212514806,43.81268831003093,RJ,public_investment_liquidated_real_pc,Public investment (raw),public_sector,29010.036455302787
0.024885173004657302,245.13338602605043,230.87185354680378,RJ,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,9850.579940921982
1.3490838744250189,25.568747351936572,21.9375563688874,RN,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,18.95267435676229
0.046795338055618876,3.3421600334165436,2.8739034667679095,RN,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,71.42079045233523
0.015112959720316402,3.440547364862922,3.1856240168415586,RN,retail_volume_index_ma6_v5,"Retail, MA6",consumption,227.65543140022947
0.02267433823475668,2.15105531276231,1.702009755946563,RN,services_volume_index_ma6_v5,"Services, MA6",consumption,94.8673910784763
0.030595874381084392,97.51140780619527,90.34564782491397,RN,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,3187.077008868907
0.042409398873090226,93.70972391044766,91.11542852738687,RN,icms_revenue_real_pc,ICMS (raw),public_sector,2209.6451824481933
9.209980757144938e-4,26.665558243022367,17.02479332183085,RN,public_investment_liquidated_real_pc,Public investment (raw),public_sector,28952.892461078925
0.09811497357785233,143.96833222902734,117.39461305024605,RN,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,1467.3431279558085
0.30009992503646765,46.37479402525305,37.358144403321354,RO,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,154.53117497319488
0.025431440169101923,7.35095348228545,5.791087582767189,RO,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,289.0498309732586
0.09294278668701093,6.720677970644224,6.568581582610341,RO,retail_volume_index_ma6_v5,"Retail, MA6",consumption,72.30983931304334
0.014543613380845938,9.331776033246276,6.673799360099998,RO,services_volume_index_ma6_v5,"Services, MA6",consumption,641.6408212237204
0.05318439486257064,76.1568312225597,61.49926586563785,RO,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,1431.9394141712098
0.05069867633774667,59.394373673197684,44.94366962360305,RO,icms_revenue_real_pc,ICMS (raw),public_sector,1171.5172458847178
0.0019440913175655077,26.123927515724965,20.395646438548454,RO,public_investment_liquidated_real_pc,Public investment (raw),public_sector,13437.603100063585
0.030045556513344125,114.18755440971556,77.94384532328795,RO,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,3800.4805921634857
0.7642213707576558,42.45574318392496,34.679813114259915,RS,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,55.554247510553076
0.020608781823432946,5.358790286528099,3.7329487371577468,RS,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,260.0246017663672
0.026114985627192843,13.149650595226781,13.059564396724335,RS,retail_volume_index_ma6_v5,"Retail, MA6",consumption,503.52892331422146
0.03890462198331591,1.913044375580123,1.7901627150646244,RS,services_volume_index_ma6_v5,"Services, MA6",consumption,49.172676100040874
0.07142789065267863,164.696694077225,138.91849791577013,RS,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,2305.7756931122353
0.06048761654725989,112.35466066763576,108.37331402801243,RS,icms_revenue_real_pc,ICMS (raw),public_sector,1857.482028240464
0.0025687554854818585,43.27362227935872,36.26513687007548,RS,public_investment_liquidated_real_pc,Public investment (raw),public_sector,16846.143015142316
0.07477662234183635,208.28982358170353,189.7904475280781,RS,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,2785.49387573994
0.140346373976898,41.108863015587275,36.550752267914014,SC,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,292.9100471263624
0.13148693150237806,4.711372135021256,4.209608847373988,SC,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,35.83148592174764
0.006054468257979997,18.861003783210066,17.869131051548198,SC,retail_volume_index_ma6_v5,"Retail, MA6",consumption,3115.220524667978
0.010529768408683351,2.979061228718684,2.345260957719719,SC,services_volume_index_ma6_v5,"Services, MA6",consumption,282.9180199501831
0.028318625201580017,66.30979733816145,52.61519604106937,SC,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,2341.5613175480617
0.019525513642480063,30.091256257915777,24.56891470324858,SC,icms_revenue_real_pc,ICMS (raw),public_sector,1541.1249511228575
0.006149968727493405,19.660624312128174,14.787776880435327,SC,public_investment_liquidated_real_pc,Public investment (raw),public_sector,3196.8657375826074
0.009856017705166104,157.25467154190272,125.81715238612423,SC,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,15955.193694454965
0.07888655897603268,35.82382875321586,21.067360889636944,SE,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,454.11828349744417
0.031741492028359464,5.747061557816341,4.608976797315934,SE,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,181.05833061286546
0.013541195319002112,24.3162343406128,23.89216410992239,SE,retail_volume_index_ma6_v5,"Retail, MA6",consumption,1795.7228861834874
0.06723885042977241,4.402638807897679,3.7566912929298804,SE,services_volume_index_ma6_v5,"Services, MA6",consumption,65.47760379240887
0.012530157714845034,35.857150519033894,29.849071489318302,SE,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,2861.6679322840714
0.012797166211227482,26.24301365521259,21.358005985924198,SE,icms_revenue_real_pc,ICMS (raw),public_sector,2050.68944343229
0.0038732066141143255,20.501108049989668,15.816497642945624,SE,public_investment_liquidated_real_pc,Public investment (raw),public_sector,5293.058205385099
0.04127152359101357,67.82782080440845,55.87094285808438,SE,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,1643.453279713115
0.06688538376737253,19.153558584085374,15.88048232839736,SP,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,286.36388856945905
0.033901233708552234,3.0151599426762976,2.480902918283177,SP,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,88.93953443103358
0.0014054267918070617,3.5295553000518223,2.761016011450028,SP,retail_volume_index_ma6_v5,"Retail, MA6",consumption,2511.376131882053
0.002314381102612613,10.882533002895082,9.802513777415594,SP,services_volume_index_ma6_v5,"Services, MA6",consumption,4702.135266577411
0.10459576919072774,112.04357251053379,95.27087545478639,SP,state_tax_revenue_real_pc,Own tax revenue (raw),public_sector,1071.2055886909266
0.027427885826724945,149.82768570860165,145.76826404205642,SP,icms_revenue_real_pc,ICMS (raw),public_sector,5462.604250839263
0.002082215934024214,22.67146200983924,16.19204121105098,SP,public_investment_liquidated_real_pc,Public investment (raw),public_sector,10888.141637655719
0.08330024277947853,302.88940295126804,165.24239969283784,SP,liquidated_expenditure_total_real_pc,Total expenditure (raw),public_sector,3636.116688796572
