state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log
AC,2005-11-01,2005,11,31.8003132915676,,,,3.6565555956706097,3.9609017585674,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,12,27549551,669736,31.735791254284635,3.457445105621851,41.134941230574434,229.22567399691818,5.434706994260655
AC,2005-12-01,2005,12,29.9443888963392,,,,4.249324495391632,4.37423161426128,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,13,50016193,669736,31.113821243853565,3.4376521334486307,74.68046065912539,270.95554815628844,5.601954778481898
AC,2006-01-01,2006,1,32.6520891524288,,,,3.600261830363946,3.90184484156406,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,14,26953449,686652,31.416015737966017,3.4473178182294286,39.25343405393125,272.51195980138993,5.6076825023196095
AC,2006-02-01,2006,2,37.3905479269573,,,,3.83060449624854,4.02718617285631,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,15,34074419,686652,32.46149463940695,3.480054606602688,49.62400022136395,282.0104986469282,5.641944299489549
AC,2006-03-01,2006,3,35.8556372244876,,,,3.590670949458797,3.84398998047983,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,16,26920917,686652,33.25779352168235,3.504289131265981,39.206056342951015,283.2367450349119,5.646283102819899
AC,2006-04-01,2006,4,37.4628049116049,,,,3.849547319564253,3.947940633046,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,17,34948565,686652,34.184296900564235,3.531766383670383,50.89705556817719,294.79594807612324,5.6862834155671385
AC,2006-05-01,2006,5,39.4391910318188,,,,3.55973468949734,3.82417766162063,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,18,26181822,686652,35.4574431906061,3.5683331940026193,38.129681410670905,291.7906882562197,5.676036724188895
AC,2006-06-01,2006,6,38.4046168159229,,,,3.5290962705115625,3.83289349953018,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,19,25338470,686652,36.86748117720338,3.6073298935902653,36.90147265281394,254.01170024990824,5.537380329933641
AC,2006-07-01,2006,7,39.500331348916,,,,3.4836627700220113,3.76567034550984,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,20,24259007,686652,38.00885487661792,3.6378191556496198,35.32940557953665,250.08767177551366,5.521811543487951
AC,2006-08-01,2006,8,42.7831782187668,,,,3.652775132129947,3.89949634387956,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,21,28743175,686652,38.9076265919195,3.6611902877554114,41.8598868131164,242.3235583672661,5.490273851190506
AC,2006-09-01,2006,9,44.6618603716769,,,,3.635212364616624,3.84631816137298,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,22,28302091,686652,40.375330449784386,3.698218966024111,41.21751775280637,244.33501977712146,5.498540315420321
AC,2006-10-01,2006,10,43.5777636430039,,,,4.028220925643614,4.06499662815637,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,23,42065897,686652,41.39449023835088,3.723147785944365,61.262323564192634,254.7002877731369,5.5400875118361155
AL,2001-11-01,2001,11,37.8085174557454,,,,3.19095912342208,3.24809774098009,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-36,53108959,2856629,,,18.59147932755706,,
AL,2001-12-01,2001,12,38.4102419125523,,,,3.04914456570497,3.06890277284983,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-35,51088602,2856629,,,17.88422717825801,,
AL,2002-01-01,2002,1,38.9853847731137,,,,3.18469147515442,3.24080069060789,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-34,59833303,2887535,,,20.721239049916278,,
AL,2002-02-01,2002,2,39.1813752155469,,,,3.16765573731417,3.23159840544421,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-33,54010192,2887535,,,18.70460167582384,,
AL,2002-03-01,2002,3,38.9658369815534,,,,3.10771320767042,3.15841771495497,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-32,48547398,2887535,,,16.812747897428082,,
AL,2002-04-01,2002,4,40.1263367158411,,,,3.11083522247533,3.18948491819509,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-31,48791125,2887535,38.91294884239213,3.6613270703595293,16.89715449336545,109.61144962234872,4.696941836414777
AL,2002-05-01,2002,5,39.8112155428247,,,,3.21981751772553,3.2740390868162,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-30,55541851,2887535,39.24673185690535,3.669868175969492,19.235039921594023,110.25501021638568,4.702795957433954
AL,2002-06-01,2002,6,37.9761107967404,,,,3.20232430489175,3.24604912036561,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-29,53791652,2887535,39.1743766709367,3.6680228767163063,18.628917744719978,110.99970078284765,4.70952750565868
AL,2002-07-01,2002,7,39.4728626540899,,,,3.24471664460948,3.30490800479597,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-28,54096976,2887535,39.25562298443273,3.670094694717455,18.734656376459505,109.01311810939087,4.691468224615147
AL,2002-08-01,2002,8,39.5323456054961,,,,3.24572704140228,3.28633409036446,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-27,56964902,2887535,39.314118049424266,3.671583692263567,19.72786546310261,110.03638189666964,4.700811055623685
AL,2002-09-01,2002,9,38.8667031833473,,,,3.29920972621121,3.37327791280529,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-26,62848112,2887535,39.29759574972325,3.67116334015201,21.765316091406685,114.98895009064825,4.744836037578402
AL,2002-10-01,2002,10,40.8432644482766,,,,3.25032300993049,3.30894484159489,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-25,58889541,2887535,39.417083705129166,3.6741993189049387,20.39439902892952,118.48619462621232,4.77479645274379
AL,2002-11-01,2002,11,37.7896111917412,,,,3.18831112425201,3.24186362971433,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-24,60522679,2887535,39.08014964661525,3.6656146564051024,20.95998109113829,120.21113579575659,4.789249661701413
AL,2002-12-01,2002,12,36.9796729348951,,,,3.04901776384656,3.08137933925574,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-23,59827803,2887535,38.914076669641034,3.661356053280091,20.71933431109926,122.30155236213587,4.806489735679912
AL,2003-01-01,2003,1,35.400416103722,,,,3.17963445520028,3.2349998050286,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-22,68428810,2917664,38.23533557791305,3.643760103178297,23.453286601884248,127.02018258756061,4.84434599184475
AL,2003-02-01,2003,2,39.4419070406402,,,,3.24509622875875,3.29229643249713,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-21,67121164,2917664,38.2202624837704,3.643365806495776,23.005104083266612,130.29742120772462,4.869819692743275
AL,2003-03-01,2003,3,33.8631727936938,,,,3.27627444479042,3.31990209469328,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-20,67574883,2917664,37.38634075216149,3.621305417180784,23.160611708544916,131.69271682486286,4.880471305966176
AL,2003-04-01,2003,4,34.4556255701529,,,,3.22247186624211,3.2760943423752,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-19,64911326,2917664,36.3217342724742,3.5924163023858995,22.247704327845838,133.54602212377915,4.894446153442425
AL,2003-05-01,2003,5,32.9880091127569,,,,3.19926553754716,3.23965846810342,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-18,63266834,2917664,35.52146725931015,3.5701372252468926,21.684071229586408,134.2701122622273,4.899853534177417
AL,2003-06-01,2003,6,34.4858772313042,,,,3.18499663167975,3.24986112562486,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-17,62284460,2917664,35.105834642045,3.558367345775382,21.34737241848273,134.89815036961076,4.904520051997479
AL,2003-07-01,2003,7,34.4210055387283,,,,3.18938173544703,3.24756832536471,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-16,58745313,2917664,34.94259954787938,3.5537067022783364,20.134365369007536,131.57922913673406,4.879609173126737
AL,2003-08-01,2003,8,34.5348444779101,,,,3.13876265366118,3.17000163815479,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-15,59298311,2917664,34.12475578742436,3.5300230970670436,20.323899873323317,128.89802492679075,4.859021587304793
AL,2003-09-01,2003,9,36.52423884183,,,,3.30605030492551,3.40596548411731,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-14,73644020,2917664,34.568266795447066,3.5429361165889444,25.240747392434496,130.97816061068033,4.875030596407442
AL,2003-10-01,2003,10,36.3727968618604,,,,3.09767431500934,3.16149542144963,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-13,58589725,2917664,34.88779534406498,3.5521370644393624,20.081039146385603,128.8114954292201,4.858350059914553
AL,2003-11-01,2003,11,37.0371308478013,,,,3.17891088240827,3.23166509500528,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-12,68489609,2917664,35.56264896657238,3.5712959007444867,23.474124847823465,130.60154904745715,4.872151077778553
AL,2003-12-01,2003,12,35.657675941092,,,,3.2974313366115,3.33271056602278,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-11,87389464,2917664,35.757948751537015,3.5767725871258778,29.951860118231572,139.20603674720599,4.935955114396804
AL,2004-01-01,2004,1,35.6413236050841,,,,3.15456450503224,3.2129539212453,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-10,73242693,2980910,35.96133509592965,3.5824443361647664,24.570581802201342,143.6422531803998,4.967325855536718
AL,2004-02-01,2004,2,36.5862930090049,,,,3.21635835213516,3.24712287478594,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-9,69756422,2980910,36.30324318444545,3.5919070812039915,23.40104934399227,146.71940265106875,4.988521937146737
AL,2004-03-01,2004,3,38.8045991835162,,,,3.24002936149529,3.30866934734537,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-8,70147140,2980910,36.68330324139315,3.602321698987618,23.532122741042166,145.0107779996764,4.976808070690411
AL,2004-04-01,2004,4,39.0894210390728,,,,3.23595876673872,3.29725453280015,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-7,71472995,2980910,37.136073937595214,3.614588840525231,23.976904703597224,148.90664355688804,5.003319556269431
AL,2004-05-01,2004,5,40.1890073227825,,,,3.21103296221418,3.2743283326073,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-6,67294691,2980910,37.66138668342542,3.628635343672353,22.57521729941528,148.00773600847987,4.9972645427256355
AL,2004-06-01,2004,6,40.7485171290703,,,,3.25101302596501,3.31925561442194,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-5,72034594,2980910,38.509860214755136,3.650914317977465,24.165303212777307,142.22117910302558,4.957383445118695
AL,2004-07-01,2004,7,40.176396842736,,,,3.23233571893268,3.27821615774486,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-4,66709928,2980910,39.265705754363786,3.6703515107991085,22.379048008829518,140.02964530965377,4.941854152404781
AL,2004-08-01,2004,8,40.581880068711,,,,3.38616351589222,3.45100809558433,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-3,82576212,2980910,39.93163693098147,3.6871689152506715,27.70167901748124,144.33027498314274,4.972104249616643
AL,2004-09-01,2004,9,40.2994327869417,,,,3.32474131922803,3.38329568008748,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-2,81483990,2980910,40.18077586488572,3.693388668928723,27.335273456763204,148.13342569886376,4.998113392626855
AL,2004-10-01,2004,10,41.4128477615739,,,,3.45403216729651,3.5032808941252,FALSE,TRUE,FALSE,pre,TRUE,2004-08-04,2004-11-10,,-1,91289874,2980910,40.56801365196923,3.702979915013299,30.62483402719304,154.7813550224596,5.042013508310128
AL,2004-11-01,2004,11,42.052351829151696,,,,3.42654228784649,3.49403267000976,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,0,98398133,2980910,40.87857106969743,3.710605991020773,33.00942765799705,165.21556538104136,5.107251078083192
AL,2004-12-01,2004,12,41.5052314948187,,,,3.49409421597944,3.52534751425856,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,1,119162131,2980910,41.0046901306555,3.7136864535925,39.975085125012164,181.0253472932762,5.198637061755443
AL,2005-01-01,2005,1,44.3040306601386,,,,3.34826542848688,3.41715360742688,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,2,97157821,3015912,41.692629100222604,3.7303243529943244,32.215071593600875,190.86137087804758,5.2515473576000495
AL,2005-02-01,2005,2,44.2982612833343,,,,3.30175761985257,3.33384260556549,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,3,81703026,3015912,42.312025969326484,3.745071347521443,27.090653175556845,190.25034503612318,5.248340810333439
AL,2005-03-01,2005,3,44.6530255964358,,,,3.39590884473117,3.47284745585909,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,4,88260617,3015912,43.037624770908835,3.7620747277811795,29.26498419052015,192.1800557698801,5.258432723045146
AL,2005-04-01,2005,4,46.1399134703985,,,,3.4397649654369,3.50433836587096,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,5,96445253,3015912,43.82546905571293,3.7802151336755885,31.978802100326536,193.5340238430136,5.265453330826907
AL,2005-05-01,2005,5,45.6110746693934,,,,3.37604241247068,3.44639099771118,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,6,85169232,3015912,44.41858952908655,3.7936580649024068,28.239959256105617,188.76455544112218,5.240500500075784
AL,2005-06-01,2005,6,47.7410926586498,,,,3.49077275410442,3.54552831895637,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,7,98651820,3015912,45.457899723058404,3.8167866168084696,32.710443806052695,181.49991412216272,5.2012551805486655
AL,2005-07-01,2005,7,48.9340686643583,,,,3.36607983742103,3.42279662825446,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,8,82803150,3015912,46.229572723761684,3.833619695555556,27.455426418277458,176.7402689468393,5.174681247797648
AL,2005-08-01,2005,8,48.9416331680507,,,,3.33277424504814,3.44069522508816,FALSE,TRUE,FALSE,post,FALSE,2004-08-04,2004-11-10,,9,83926927,3015912,47.003468037881085,3.850221387027878,27.828042396462497,177.47765816774495,5.17884473151575
