state_abbrev,state_name,macroregion,uf,period_date,year,month,formal_hiring_balance,formal_hiring_balance_construction,retail_volume_index,services_volume_index,quarter,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,event_time,analysis_period,pre_instability_clean,formal_hiring_balance_per_100k_wap,formal_hiring_balance_construction_per_100k_wap,instability_start_date,removal_date,formal_hiring_balance_per_100k_wap_ma6_v5,formal_hiring_balance_construction_per_100k_wap_ma6_v5,retail_volume_index_ma6_v5,services_volume_index_ma6_v5,plot_time_ma6_v5
BA,Bahia,Northeast,29,2016-12-01,2016,12,-16272,-6285,100.16556036345445,90.37247526794295,4,11406000,FALSE,TRUE,FALSE,,11,crisis,FALSE,-142.66175697001577,-55.10257759074172,2016-01-25,2017-05-04,-59.33705962394065,-15.081781849137068,80.47737161117632,86.08926832094295,11
BA,Bahia,Northeast,29,2017-01-01,2017,1,-145,-794,77.92326039080706,88.3109557429171,1,11491000,FALSE,TRUE,FALSE,,12,crisis,FALSE,-1.2618571055608738,-6.909755460795405,2016-01-25,2017-05-04,-48.84892287607755,-13.451958586067883,80.93698797528981,86.09885238669008,12
BA,Bahia,Northeast,29,2017-02-01,2017,2,-1704,-2660,70.09889323980521,80.90234011880982,1,11491000,FALSE,TRUE,FALSE,,13,crisis,FALSE,-14.828996606039508,-23.148551039944305,2016-01-25,2017-05-04,-46.1569717861422,-17.537676942344913,79.9407770241742,85.7205243826443,13
BA,Bahia,Northeast,29,2017-03-01,2017,3,-2920,-910,77.13094105905121,84.01279218350473,1,11491000,FALSE,TRUE,FALSE,,14,crisis,FALSE,-25.411191367156906,-7.919241145244104,2016-01-25,2017-05-04,-49.906077593201026,-16.625342048776833,80.51668439685339,86.00367442219944,14
BA,Bahia,Northeast,29,2017-04-01,2017,4,7192,-590,73.23349885684335,79.81359866508389,2,11440000,FALSE,TRUE,FALSE,,15,crisis,FALSE,62.86713286713287,-5.1573426573426575,2016-01-25,2017-05-04,-31.243933144628382,-15.518098059497074,79.96012630506912,85.231099319033,15
BA,Bahia,Northeast,29,2017-05-01,2017,5,2966,-444,75.51594990792906,81.66430293021536,2,11440000,FALSE,TRUE,FALSE,,16,post,FALSE,25.926573426573427,-3.8811188811188813,2016-01-25,2017-05-04,,,,,16
BA,Bahia,Northeast,29,2017-06-01,2017,6,-1290,-291,77.02531911940638,79.89195422085332,2,11440000,FALSE,TRUE,FALSE,,17,post,FALSE,-11.276223776223777,-2.5437062937062938,2016-01-25,2017-05-04,,,,,17
BA,Bahia,Northeast,29,2017-07-01,2017,7,847,646,75.64473054501731,80.97964641069309,3,11485000,FALSE,TRUE,FALSE,,18,post,FALSE,7.374836743578581,5.624727905964301,2016-01-25,2017-05-04,,,,,18
BA,Bahia,Northeast,29,2017-08-01,2017,8,2490,2267,76.8634293579019,82.59846335698333,3,11485000,FALSE,TRUE,FALSE,,19,post,FALSE,21.6804527644754,19.738789725729212,2016-01-25,2017-05-04,,,,,19
BA,Bahia,Northeast,29,2017-09-01,2017,9,2297,378,74.60612708965415,81.43429324148619,3,11485000,FALSE,TRUE,FALSE,,20,post,FALSE,20,3.2912494558119287,2016-01-25,2017-05-04,,,,,20
BA,Bahia,Northeast,29,2017-10-01,2017,10,-36,-1380,75.02214338535785,86.59529095101414,4,11441000,FALSE,TRUE,FALSE,,21,post,FALSE,-0.31465780963202516,-12.061882702560965,2016-01-25,2017-05-04,10.565163558128601,1.6946765350198838,75.77961656754444,82.19399185187424,21
BA,Bahia,Northeast,29,2017-11-01,2017,11,-1146,-653,86.22271989098459,82.45364916228903,4,11441000,FALSE,TRUE,FALSE,,22,post,FALSE,-10.016606939952801,-5.707543046936457,2016-01-25,2017-05-04,4.574633497040897,1.390272507383621,77.56407823138703,82.32554955721984,22
BA,Bahia,Northeast,29,2017-12-01,2017,12,-12457,-3354,103.66186768629795,87.65449523188457,4,11441000,FALSE,TRUE,FALSE,,23,post,FALSE,-108.88034262739271,-29.315619264050344,2016-01-25,2017-05-04,-11.692719644820592,-3.0717129876737204,82.00350299253563,83.61930639239172,23
BA,Bahia,Northeast,29,2018-01-01,2018,1,5547,1452,76.88162758323219,85.47169500218256,1,11498000,FALSE,TRUE,FALSE,,24,post,FALSE,48.24317272569142,12.628283179683423,2016-01-25,2017-05-04,-4.8813303144684514,-1.9044537753872002,82.20965249890477,84.36798115763997,24
BA,Bahia,Northeast,29,2018-02-01,2018,2,-36,-215,68.96935762328376,73.87104136600588,1,11498000,FALSE,TRUE,FALSE,,25,post,FALSE,-0.31309793007479564,-1.8698904157244738,2016-01-25,2017-05-04,-8.546922096893484,-5.505900465629481,80.89397387646841,82.91341082581039,25
BA,Bahia,Northeast,29,2018-03-01,2018,3,4151,1093,77.69728987959762,78.15429433335179,1,11498000,FALSE,TRUE,FALSE,,26,post,FALSE,36.10193077056879,9.506001043659767,2016-01-25,2017-05-04,-5.863266968465353,-4.470108534321509,81.40916767479233,82.36674434112132,26
BA,Bahia,Northeast,29,2018-04-01,2018,4,1976,-834,72.54111866532786,76.642305073396,2,11515000,FALSE,TRUE,FALSE,,27,post,FALSE,17.16022579244464,-7.242726877985237,2016-01-25,2017-05-04,-2.9507863681192417,-3.6669158968922204,80.99566355478733,80.70791336151831,27
BA,Bahia,Northeast,29,2018-05-01,2018,5,5935,-411,74.62475281480995,73.79075295570932,2,11515000,FALSE,TRUE,FALSE,,28,post,FALSE,51.54146765089014,-3.5692574902301346,2016-01-25,2017-05-04,7.308892730354582,-3.3105349707745,79.06266904209156,79.26409732708835,28
BA,Bahia,Northeast,29,2018-06-01,2018,6,-1763,-664,77.86296817403841,79.32210137104079,2,11515000,FALSE,TRUE,FALSE,,29,post,FALSE,-15.310464611376466,-5.766391663048198,2016-01-25,2017-05-04,22.903872399690623,0.6143362960591912,74.76285245671497,77.87536501694773,29
BA,Bahia,Northeast,29,2018-07-01,2018,7,1672,-376,73.41526736023353,84.38573054761399,3,11604000,FALSE,TRUE,FALSE,,30,post,FALSE,14.408824543260945,-3.2402619786280593,2016-01-25,2017-05-04,17.264814369285542,-2.030421230326056,74.18512575288186,77.69437094118629,30
BA,Bahia,Northeast,29,2018-08-01,2018,8,4864,737,77.60295246120863,83.48725298217758,3,11604000,FALSE,TRUE,FALSE,,31,post,FALSE,41.916580489486385,6.351258186832127,2016-01-25,2017-05-04,24.303094105879072,-0.6602297965666225,75.62405822586933,79.29707287721492,31
BA,Bahia,Northeast,29,2018-09-01,2018,9,8509,2108,73.79882315194588,81.77445197065565,3,11604000,FALSE,TRUE,FALSE,,32,post,FALSE,73.32816270251638,18.16614960358497,2016-01-25,2017-05-04,30.507466094537005,0.7831282967542447,74.97431377126071,79.90043248343223,32
BA,Bahia,Northeast,29,2018-10-01,2018,10,625,-87,75.10022843969124,80.81700261913623,4,11558000,FALSE,TRUE,FALSE,,33,post,FALSE,5.407509949818308,-0.7527253850147084,2016-01-25,2017-05-04,28.548680120765948,1.8647952122493328,75.40083206698795,80.596215407722255,33
BA,Bahia,Northeast,29,2018-11-01,2018,11,964,333,90.62366106870385,81.23010491139914,4,11558000,FALSE,TRUE,FALSE,,34,post,FALSE,8.340543346599757,2.881121301263194,2016-01-25,2017-05-04,21.348526070050884,2.9398583441648873,78.06731677597026,81.83610740033723,34
BA,Bahia,Northeast,29,2018-12-01,2018,12,-11705,-3976,102.78430636347493,84.88697889551644,4,11558000,FALSE,TRUE,FALSE,,35,post,FALSE,-101.27184634019727,-34.400415296764145,2016-01-25,2017-05-04,7.021629115247418,-1.8324789281211036,82.22087314087634,82.76358698774983,35
BA,Bahia,Northeast,29,2019-01-01,2019,1,1211,0,76.6027797660205,82.77174179304052,1,11639000,FALSE,TRUE,FALSE,,36,post,FALSE,10.404673941060228,0,2016-01-25,2017-05-04,6.354270681547298,-1.292435265016427,82.75212520850751,82.4945888619876,36
BA,Bahia,Northeast,29,2019-02-01,2019,2,5706,1476,72.9528820748365,76.59286344351209,1,11639000,FALSE,TRUE,FALSE,,37,post,FALSE,49.02483031188246,12.681501847237735,2016-01-25,2017-05-04,7.538978985279977,-0.23739465494882572,81.97711347744549,81.34552393887668,37
BA,Bahia,Northeast,29,2019-03-01,2019,3,2569,0,74.3771788210395,78.5288657623064,1,11639000,FALSE,TRUE,FALSE,,38,post,FALSE,22.07234298479251,0,2016-01-25,2017-05-04,-1.003657634340668,-3.2650862555463207,82.07350608896108,80.8045929041518,38
BA,Bahia,Northeast,29,2019-04-01,2019,4,10093,1540,74.09320100592183,76.75184664527063,2,11641000,FALSE,TRUE,FALSE,,39,post,FALSE,86.70217335280473,13.2291040288635,2016-01-25,2017-05-04,12.545452932823736,-0.9347813532332859,81.90566818333285,80.12706690850753,39
BA,Bahia,Northeast,29,2019-05-01,2019,5,2540,1089,78.50121804282176,76.47769687050342,2,11641000,FALSE,TRUE,FALSE,,40,post,FALSE,21.819431320333305,9.354866420410618,2016-01-25,2017-05-04,14.791934261779328,0.14417616662461796,79.8852610123525,79.33499890169158,40
BA,Bahia,Northeast,29,2019-06-01,2019,6,2362,1577,75.1455065677609,73.8610851928906,2,11641000,FALSE,TRUE,FALSE,,41,post,FALSE,20.29035306245168,13.546946138647883,2016-01-25,2017-05-04,35.05230082888749,8.135403072526623,75.2787943797335,77.49734995125394,41
BA,Bahia,Northeast,29,2019-07-01,2019,7,-2275,585,75.99030518844008,80.23337522236703,3,11626000,FALSE,TRUE,FALSE,,42,post,FALSE,-19.568209186306554,5.031825219335971,2016-01-25,2017-05-04,30.056820307659688,8.974040609082618,75.17671528347009,77.07428885614169,42
BA,Bahia,Northeast,29,2019-08-01,2019,8,3392,2030,77.57747199747156,80.50065350206023,3,11626000,FALSE,TRUE,FALSE,,43,post,FALSE,29.17598486151729,17.460863581627386,2016-01-25,2017-05-04,26.748679399265495,9.77060089814756,75.94748027057594,77.72558719923305,43
BA,Bahia,Northeast,29,2019-09-01,2019,9,4565,2206,75.07791000052552,77.33015671978966,3,11626000,FALSE,TRUE,FALSE,,44,post,FALSE,39.26543953208326,18.97471185274385,2016-01-25,2017-05-04,29.61419549048062,12.933052873604868,76.06426880049028,77.52580235881359,44
BA,Bahia,Northeast,29,2019-10-01,2019,10,-589,-98,77.60587125312065,79.99534221504972,4,11626000,FALSE,TRUE,FALSE,,45,post,FALSE,-5.066230861861345,-0.842938241871667,2016-01-25,2017-05-04,14.319461454702939,10.587712495149008,76.64971384169007,78.06638495377678,45
BA,Bahia,Northeast,29,2019-11-01,2019,11,3958,1739,93.48754873590144,78.94538407910093,4,11626000,FALSE,TRUE,FALSE,,46,post,FALSE,34.04438327885773,14.957853087906416,2016-01-25,2017-05-04,16.356953447790342,11.521543606398307,79.14743562387002,78.47766615520969,46
BA,Bahia,Northeast,29,2019-12-01,2019,12,-11374,-5481,110.41755160973216,81.08996112437856,4,11626000,FALSE,TRUE,FALSE,,47,post,FALSE,-97.83244452090143,-47.144331670393946,2016-01-25,2017-05-04,-3.330179482768508,1.4063306382246687,85.0261097975319,79.6824788104577,47
CE,Ceara,Northeast,23,2014-05-01,2014,5,3178,1232,100,99.99999999999999,2,6801000,FALSE,TRUE,FALSE,,-20,pre,TRUE,46.72842229083958,18.114983090721953,2016-01-25,2017-05-04,,,,,-20
CE,Ceara,Northeast,23,2014-06-01,2014,6,-100,-666,91.1003248102397,98.09029531899056,2,6801000,FALSE,TRUE,FALSE,,-19,pre,TRUE,-1.4703720041170416,-9.792677547419498,2016-01-25,2017-05-04,,,,,-19
CE,Ceara,Northeast,23,2014-07-01,2014,7,2061,1010,95.63106780307916,101.76332977844633,3,6830000,FALSE,TRUE,FALSE,,-18,pre,TRUE,30.175695461200586,14.787701317715959,2016-01-25,2017-05-04,,,,,-18
CE,Ceara,Northeast,23,2014-08-01,2014,8,9517,2464,95.63106780307916,99.96466812696751,3,6830000,FALSE,TRUE,FALSE,,-17,pre,TRUE,139.3411420204978,36.07613469985359,2016-01-25,2017-05-04,,,,,-17
CE,Ceara,Northeast,23,2014-09-01,2014,9,10111,2540,93.68932196920849,101.31714226322495,3,6830000,FALSE,TRUE,FALSE,,-16,pre,TRUE,148.0380673499268,37.18887262079063,2016-01-25,2017-05-04,,,,,-16
CE,Ceara,Northeast,23,2014-10-01,2014,10,7363,893,97.41100284103122,108.95838659793034,4,6803000,FALSE,TRUE,FALSE,,-15,pre,TRUE,108.23166250183742,13.12656181096575,2016-01-25,2017-05-04,78.50743627003087,18.250262665438065,95.57713087110629,101.68230368092661,-15
CE,Ceara,Northeast,23,2014-11-01,2014,11,8032,1406,100.48543238775584,104.79612786927672,4,6803000,FALSE,TRUE,FALSE,,-14,pre,TRUE,118.0655593120682,20.66735263854182,2016-01-25,2017-05-04,90.3969591069023,18.67565759007471,95.65803626906559,102.48165832580607,-14
CE,Ceara,Northeast,23,2014-12-01,2014,12,-4201,-4099,124.11002841031213,122.91332606423,4,6803000,FALSE,TRUE,FALSE,,-13,pre,TRUE,-61.752168161105395,-60.25282963398501,2016-01-25,2017-05-04,80.34999308073758,10.26563224231379,101.15965353574433,106.6188301166793,-13
CE,Ceara,Northeast,23,2015-01-01,2015,1,-6580,0,98.30096628929539,87.26891488077365,1,6805000,FALSE,TRUE,FALSE,,-12,pre,TRUE,-96.69360764144012,0,2016-01-25,2017-05-04,59.20510923029745,7.801015356027798,101.60463661678037,104.20309430040052,-12
CE,Ceara,Northeast,23,2015-02-01,2015,2,-2027,686,82.76699147690636,92.90614108439601,1,6805000,FALSE,TRUE,FALSE,,-11,pre,TRUE,-29.78692138133725,10.080822924320353,2016-01-25,2017-05-04,31.01709866332494,3.468463393438925,99.46062389575157,103.02667312663861,-11
CE,Ceara,Northeast,23,2015-03-01,2015,3,-357,-713,91.34304507482945,95.69479967800018,1,6805000,FALSE,TRUE,FALSE,,-10,pre,TRUE,-5.2461425422483465,-10.477590007347539,2016-01-25,2017-05-04,5.469730347962417,-4.475947044584104,99.0695777466884,102.08961602910115,-10
CE,Ceara,Northeast,23,2015-04-01,2015,4,-3547,-646,89.32038977228764,96.05409325813109,2,6823000,FALSE,TRUE,FALSE,,-9,pre,TRUE,-51.98592994284039,-9.467975963652352,2016-01-25,2017-05-04,-21.23320172615055,-8.241703340353787,97.72114223523113,99.93890047246794,-9
CE,Ceara,Northeast,23,2015-05-01,2015,5,-1679,584,94.82200568206243,95.33573795771252,2,6823000,FALSE,TRUE,FALSE,,-8,pre,TRUE,-24.607943719771363,8.559284772094387,2016-01-25,2017-05-04,-45.01211889812381,-10.25971465142836,96.77723778428224,98.36216882054057,-8
CE,Ceara,Northeast,23,2015-06-01,2015,6,1222,989,87.45954526566443,96.11069381293602,2,6823000,FALSE,TRUE,FALSE,,-7,pre,TRUE,17.91001025941668,14.495090136303679,2016-01-25,2017-05-04,-31.735089161370134,2.198271976953088,90.66882392684094,93.89506344532491,-7
CE,Ceara,Northeast,23,2015-07-01,2015,7,-3411,1041,92.637539583602,98.54418771515591,3,6819000,FALSE,TRUE,FALSE,,-6,pre,TRUE,-50.02199736031676,15.26616805983282,2016-01-25,2017-05-04,-23.95648744784957,4.742633320258558,89.72491947589205,95.77427558438862,-6
CE,Ceara,Northeast,23,2015-08-01,2015,8,871,-732,90.45307348514157,97.50113945736415,3,6819000,FALSE,TRUE,FALSE,,-5,pre,TRUE,12.773133890599794,-10.73471183457985,2016-01-25,2017-05-04,-16.86314490252673,1.2733775271085241,91.00593314393126,96.54010864654998,-5
CE,Ceara,Northeast,23,2015-09-01,2015,9,-1508,-1587,86.56958181740025,97.24940209142929,3,6819000,FALSE,TRUE,FALSE,,-4,pre,TRUE,-22.11467957178472,-23.273207215134185,2016-01-25,2017-05-04,-19.674567740782795,-0.8592253408559168,90.21035593435973,96.79920904878816,-4
CE,Ceara,Northeast,23,2015-10-01,2015,10,-4787,-2879,93.36569223594758,98.5545679019832,4,6843000,FALSE,TRUE,FALSE,,-3,pre,TRUE,-69.9546982317697,-42.07219055969604,2016-01-25,2017-05-04,-22.669362455604343,-6.2932611068631985,90.88457301163638,97.21595482276352,-3
CE,Ceara,Northeast,23,2015-11-01,2015,11,-3919,-2517,93.12298011278152,100.86988462565026,4,6843000,FALSE,TRUE,FALSE,,-2,pre,TRUE,-57.27020312728335,-36.78211310828584,2016-01-25,2017-05-04,-28.113072356856343,-13.850160753593237,90.6014020834229,98.13831260075314,-2
CE,Ceara,Northeast,23,2015-12-01,2015,12,-10120,-5279,116.34304507482946,114.78771759934816,4,6843000,FALSE,TRUE,FALSE,,-1,pre,TRUE,-147.88835306152274,-77.1445272541283,2016-01-25,2017-05-04,-55.74613291034625,-29.123430318665235,95.41531871828373,101.25114989848849,-1
CE,Ceara,Northeast,23,2016-01-01,2016,1,-8146,-1346,88.26860738668115,87.58221103508389,1,6871000,FALSE,TRUE,FALSE,,0,crisis,FALSE,-118.55625090962015,-19.589579391646048,2016-01-25,2017-05-04,,,,,0
CE,Ceara,Northeast,23,2016-02-01,2016,2,-4171,1067,80.25889564518504,91.07387759102261,1,6871000,FALSE,TRUE,FALSE,,1,crisis,FALSE,-60.70440983845146,15.5290350749527,2016-01-25,2017-05-04,,,,,1
CE,Ceara,Northeast,23,2016-03-01,2016,3,-4701,-1646,87.29773446974582,97.08539692309503,1,6871000,FALSE,TRUE,FALSE,,2,crisis,FALSE,-68.41798864794062,-23.955756076262553,2016-01-25,2017-05-04,,,,,2
CE,Ceara,Northeast,23,2016-04-01,2016,4,-2266,-952,84.54692651485843,94.24240286700046,2,6901000,FALSE,TRUE,FALSE,,3,crisis,FALSE,-32.83582089552239,-13.795102159107376,2016-01-25,2017-05-04,,,,,3
CE,Ceara,Northeast,23,2016-05-01,2016,5,-2906,-446,84.62782784210589,96.71591042754866,2,6901000,FALSE,TRUE,FALSE,,4,crisis,FALSE,-42.10983915374583,-6.462831473699464,2016-01-25,2017-05-04,,,,,4
CE,Ceara,Northeast,23,2016-06-01,2016,6,-1926,-1923,82.20064962047941,94.0299300737466,2,6901000,FALSE,TRUE,FALSE,,5,crisis,FALSE,-27.908998695841184,-27.86552673525576,2016-01-25,2017-05-04,-58.42221802352027,-12.689960126836416,84.53344024650929,93.45495481958288,5
CE,Ceara,Northeast,23,2016-07-01,2016,7,-4677,-1628,86.73139261331886,94.9797439215044,3,6938000,FALSE,TRUE,FALSE,,6,crisis,FALSE,-67.4113577399827,-23.46497549726146,2016-01-25,2017-05-04,-49.89806916191403,-13.335859477772319,84.27723778428224,94.68787696731962,6
CE,Ceara,Northeast,23,2016-08-01,2016,8,406,-1203,84.38511571893982,95.55457797896871,3,6938000,FALSE,TRUE,FALSE,,7,crisis,FALSE,5.851830498702796,-17.33929086191986,2016-01-25,2017-05-04,-38.80536243905499,-18.813913800584412,84.96494112990804,95.43466036531065,7
CE,Ceara,Northeast,23,2016-09-01,2016,9,993,-1190,80.5016159097748,93.85688237152668,3,6938000,FALSE,TRUE,FALSE,,8,crisis,FALSE,14.312481983280485,-17.15191697895647,2016-01-25,2017-05-04,-25.016950667184805,-17.679940617700066,83.8322547032462,94.89657460671592,8
CE,Ceara,Northeast,23,2016-10-01,2016,10,-2136,-1942,84.54692651485843,93.46819609742431,4,6962000,FALSE,TRUE,FALSE,,9,crisis,FALSE,-30.680838839413962,-27.894283251939097,2016-01-25,2017-05-04,-24.657786991166734,-20.029804133172018,83.8322547032462,94.7675401451199,9
CE,Ceara,Northeast,23,2016-11-01,2016,11,-665,-1105,88.67313844718953,93.69527606080115,4,6962000,FALSE,TRUE,FALSE,,10,crisis,FALSE,-9.551852915828785,-15.871875897730538,2016-01-25,2017-05-04,-19.231455951513894,-21.597978203843866,84.50647313742681,94.26410108399531,10
CE,Ceara,Northeast,23,2016-12-01,2016,12,-6706,-3549,109.22329678159753,114.19457553195559,4,6962000,FALSE,TRUE,FALSE,,11,crisis,FALSE,-96.3228957196208,-50.97673082447572,2016-01-25,2017-05-04,-30.633772122143828,-25.44984555204719,89.01024766427983,97.62487532703014,11
CE,Ceara,Northeast,23,2017-01-01,2017,1,-7436,-1015,83.95747929798783,93.0882580735604,1,7001000,FALSE,TRUE,FALSE,,12,crisis,FALSE,-106.21339808598772,-14.49792886730467,2016-01-25,2017-05-04,-37.100778846478,-23.955337780387726,88.54792877839132,97.30962768570615,12
CE,Ceara,Northeast,23,2017-02-01,2017,2,64,1115,73.05581988044483,89.0939104598307,1,7001000,FALSE,TRUE,FALSE,,13,crisis,FALSE,0.9141551206970433,15.9262962433938,2016-01-25,2017-05-04,-37.92372474281229,-18.41107326283545,86.65971280530883,96.2328497658498,13
CE,Ceara,Northeast,23,2017-03-01,2017,3,-4675,-1515,81.07944531503402,92.39538952052366,1,7001000,FALSE,TRUE,FALSE,,14,crisis,FALSE,-66.77617483216683,-21.63976574775032,2016-01-25,2017-05-04,-51.43850087872018,-19.159048057634426,86.75601770618536,95.98926762401597,14
CE,Ceara,Northeast,23,2017-04-01,2017,4,-675,-580,77.86726287940662,85.88755635866258,2,7030000,FALSE,TRUE,FALSE,,15,crisis,FALSE,-9.601706970128022,-8.250355618776672,2016-01-25,2017-05-04,-47.925312233839186,-15.885060118774021,85.64274043361006,94.72582766755568,15
CE,Ceara,Northeast,23,2017-05-01,2017,5,-2940,340,84.75997943150719,89.35952374561373,2,7030000,FALSE,TRUE,FALSE,,16,post,FALSE,-41.82076813655761,4.836415362731152,2016-01-25,2017-05-04,,,,,16
CE,Ceara,Northeast,23,2017-06-01,2017,6,133,-232,81.55814474539488,86.98076660176672,2,7030000,FALSE,TRUE,FALSE,,17,post,FALSE,1.8918918918918919,-3.3001422475106685,2016-01-25,2017-05-04,,,,,17
CE,Ceara,Northeast,23,2017-07-01,2017,7,1871,-500,85.71999983065838,90.20061316227309,3,7034000,FALSE,TRUE,FALSE,,18,post,FALSE,26.59937446687518,-7.108330963889679,2016-01-25,2017-05-04,,,,,18
CE,Ceara,Northeast,23,2017-08-01,2017,8,4975,511,84.43040645894965,88.41756637946663,3,7034000,FALSE,TRUE,FALSE,,19,post,FALSE,70.72789309070231,7.264714245095251,2016-01-25,2017-05-04,,,,,19
CE,Ceara,Northeast,23,2017-09-01,2017,9,2161,48,83.43799133491993,86.93343152300439,3,7034000,FALSE,TRUE,FALSE,,20,post,FALSE,30.72220642593119,0.6823997725334091,2016-01-25,2017-05-04,,,,,20
CE,Ceara,Northeast,23,2017-10-01,2017,10,2918,35,84.37309897756747,83.1383852798963,4,7048000,FALSE,TRUE,FALSE,,21,post,FALSE,41.40181611804767,0.4965947786606129,2016-01-25,2017-05-04,21.587068976148437,0.47860849127001304,84.04660346316625,87.50504778200347,21
CE,Ceara,Northeast,23,2017-11-01,2017,11,2861,-360,91.12641807317902,85.84260230213638,4,7048000,FALSE,TRUE,FALSE,,22,post,FALSE,40.59307604994325,-5.107832009080591,2016-01-25,2017-05-04,35.32270967389858,-1.1787660706986107,85.10767657011155,86.91889420809059,22
CE,Ceara,Northeast,23,2017-12-01,2017,12,-4563,-1749,110.21968492038991,95.24818411383748,4,7048000,FALSE,TRUE,FALSE,,23,post,FALSE,-64.74177071509648,-24.8155505107832,2016-01-25,2017-05-04,24.21709923940052,-4.7646674479107,89.88459993261073,88.29679712676905,23
CE,Ceara,Northeast,23,2018-01-01,2018,1,1653,-300,85.69522547835749,87.1577915920665,1,7062000,FALSE,TRUE,FALSE,,24,post,FALSE,23.40696686491079,-4.248088360237893,2016-01-25,2017-05-04,23.685031305739788,-4.287960347302069,89.88047087389391,87.78966019840128,24
CE,Ceara,Northeast,23,2018-02-01,2018,2,-375,71,74.98585834704349,77.82380988348953,1,7062000,FALSE,TRUE,FALSE,,25,post,FALSE,-5.310110450297366,1.005380911922968,2016-01-25,2017-05-04,11.012030715573175,-5.331182569497449,88.30637952190955,86.02403411573843,25
CE,Ceara,Northeast,23,2018-03-01,2018,3,238,-243,85.76125242451599,84.25335467751819,1,7062000,FALSE,TRUE,FALSE,,26,post,FALSE,3.370150099122062,-3.4409515717926933,2016-01-25,2017-05-04,6.453354661104988,-6.018407793551799,88.69358970350889,85.57735464149073,26
CE,Ceara,Northeast,23,2018-04-01,2018,4,3098,275,81.27199812682123,80.35826091205993,2,7113000,FALSE,TRUE,FALSE,,27,post,FALSE,43.55405595388725,3.8661605511036132,2016-01-25,2017-05-04,6.812061300411584,-5.456813498144633,88.17673956171785,85.11400058018467,27
CE,Ceara,Northeast,23,2018-05-01,2018,5,2039,1510,87.55302509251915,78.19290400083969,2,7113000,FALSE,TRUE,FALSE,,28,post,FALSE,28.665823140728243,21.22873611696893,2016-01-25,2017-05-04,4.824185815542417,-1.0673854771363795,87.58117406494121,83.83905086330189,28
CE,Ceara,Northeast,23,2018-06-01,2018,6,725,470,84.05520080658714,79.5911704561334,2,7113000,FALSE,TRUE,FALSE,,29,post,FALSE,10.192605089273162,6.607619850977084,2016-01-25,2017-05-04,17.313248449604025,4.169809583157001,83.22042671264074,81.22954858701787,29
CE,Ceara,Northeast,23,2018-07-01,2018,7,794,267,86.65137055983035,84.55344373845105,3,7116000,FALSE,TRUE,FALSE,,30,post,FALSE,11.157953906689151,3.752107925801012,2016-01-25,2017-05-04,15.271746289900417,5.503175630830152,83.37978422621956,80.7954906114153,30
CE,Ceara,Northeast,23,2018-08-01,2018,8,4661,33,87.00241246666901,84.09726841459857,3,7116000,FALSE,TRUE,FALSE,,31,post,FALSE,65.50028105677347,0.463743676222597,2016-01-25,2017-05-04,27.073478207745556,5.4129027582134235,85.38254324615714,81.84106703326681,31
CE,Ceara,Northeast,23,2018-09-01,2018,9,6355,408,83.03180756540168,79.29529054312367,3,7116000,FALSE,TRUE,FALSE,,32,post,FALSE,89.30578976953345,5.733558178752108,2016-01-25,2017-05-04,41.39608481948079,6.941987716637557,84.9276357696381,81.01472301086773,32
CE,Ceara,Northeast,23,2018-10-01,2018,10,3669,-31,84.84788238313149,82.31180493881085,4,7093000,FALSE,TRUE,FALSE,,33,post,FALSE,51.727054842802765,-0.4370506132806993,2016-01-25,2017-05-04,42.758251300966705,6.2247858559068385,85.52361647902313,81.34031368199287,33
CE,Ceara,Northeast,23,2018-11-01,2018,11,2249,-894,93.44180640606295,84.1446124110472,4,7093000,FALSE,TRUE,FALSE,,34,post,FALSE,31.70731707317073,-12.603975750740167,2016-01-25,2017-05-04,43.26516695637379,0.586000544621989,86.50508003128044,82.332265083694125,34
CE,Ceara,Northeast,23,2018-12-01,2018,12,-5481,-2709,108.85157565857604,89.28545344339067,4,7093000,FALSE,TRUE,FALSE,,35,post,FALSE,-77.27336810940363,-38.19258423798111,2016-01-25,2017-05-04,28.687504756594322,-6.880700136871043,90.63780917327858,83.94797891490367,35
CE,Ceara,Northeast,23,2019-01-01,2019,1,-4982,0,84.97282881256359,81.13118353481211,1,7122000,FALSE,TRUE,FALSE,,36,post,FALSE,-69.95226060095479,0,2016-01-25,2017-05-04,15.169135671987,-7.506051457837878,90.35805221540079,83.37760221429718,36
CE,Ceara,Northeast,23,2019-02-01,2019,2,1865,27,76.77789154060486,75.7884817558853,1,7122000,FALSE,TRUE,FALSE,,37,post,FALSE,26.18646447627071,0.37910699241786017,2016-01-25,2017-05-04,8.616832908569872,-7.520157571805335,88.6539653943901,81.99280443784497,37
CE,Ceara,Northeast,23,2019-03-01,2019,3,-4638,0,80.92479083054245,78.07411150193367,1,7122000,FALSE,TRUE,FALSE,,38,post,FALSE,-65.12215669755686,0,2016-01-25,2017-05-04,-17.121158169278512,-8.475750601597353,88.30279593858023,81.78927459764664,38
CE,Ceara,Northeast,23,2019-04-01,2019,4,2153,-603,81.41479869841433,78.58022586894158,2,7119000,FALSE,TRUE,FALSE,,39,post,FALSE,30.243011658940862,-8.470290771175726,2016-01-25,2017-05-04,-20.701832033255496,-9.814623961246523,87.7306153244607,81.16734475266843,39
